subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_709 8 PayDay.bmp 725.81 24 999000.00 240.00 999000  726.81 6.833333e+02 8.833333e+02 60 58 
BM2_709 8 Butterfinger.bmp 728.80 24 999000.00 240.00 999000  729.82 6.833333e+02 8.833333e+02 57 29 
BM2_709 8 Milkduds.bmp 730.81 24 999000.00 240.00 999000  731.83 6.833333e+02 8.833333e+02 58 45 
BM2_709 8 Laffytaffyred_one.bmp 732.82 24 999000.00 240.00 999000  733.84 6.833333e+02 8.833333e+02 47 44 
BM2_709 8 Cheetos.bmp 734.81 11 519.36 11.00 6.834261e+02 b 735.83 7.000000e+02 8.833333e+02 45 25 
BM2_709 8 AnimalCrackers.bmp 737.81 22 806.37 22.00 8.834664e+02 b 738.83 7.000000e+02 9.000000e+02 46 35 
BM2_709 8 ChipsAhoy_small.bmp 739.80 24 999000.00 240.00 999000  740.82 7.000000e+02 9.000000e+02 54 24 
BM2_709 8 redvines_small.bmp 743.82 24 999000.00 240.00 999000  744.84 7.000000e+02 9.000000e+02 56 51 
BM2_709 8 Almondjoy.bmp 745.81 24 999000.00 240.00 999000  746.83 7.000000e+02 9.000000e+02 52 60 
BM2_709 8 Hersheymilk_several.bmp 750.80 11 881.32 110.00 7.000819e+02 b 751.82 7.166667e+02 9.000000e+02 41 21 
BM2_709 8 CheesyDoritos.bmp 752.81 12 999000.00 120.00 999000  753.83 7.166667e+02 9.000000e+02 34 33 
BM2_709 8 Funyuns_small.bmp 756.81 22 792.00 22.00 9.001011e+02 b 757.82 7.166667e+02 9.166667e+02 50 2 
BM2_709 8 Granolabar.bmp 758.81 24 999000.00 240.00 999000  759.83 7.166667e+02 9.166667e+02 51 13 
BM2_709 8 RiceKrispyTreat_small.bmp 761.80 12 999000.00 120.00 999000  762.82 7.166667e+02 9.166667e+02 35 56 
BM2_709 8 Dots_one.bmp 766.80 22 539.27 22.00 9.167397e+02 b 767.82 7.166667e+02 9.333333e+02 53 28 
BM2_709 8 Sourpatch.bmp 768.81 12 999000.00 120.00 999000  769.83 7.166667e+02 9.333333e+02 39 19 
BM2_709 8 Whatchamacallit.bmp 770.81 12 999000.00 120.00 999000  771.83 7.166667e+02 9.333333e+02 31 1 
BM2_709 8 RitzBitz2.bmp 774.81 12 999000.00 120.00 999000  775.83 7.166667e+02 9.333333e+02 44 34 
BM2_709 8 PopTartsCinnamon.bmp 778.80 22 576.60 22.00 9.334388e+02 b 779.82 7.166667e+02 9.500000e+02 49 32 
BM2_709 8 FrootLoops.bmp 782.82 24 999000.00 240.00 999000  783.84 7.166667e+02 9.500000e+02 48 31 
BM2_709 8 TeddyGrahamschocolate.bmp 784.81 24 999000.00 240.00 999000  785.83 7.166667e+02 9.500000e+02 59 43 
BM2_709 8 Nutterbutter.bmp 786.81 11 697.36 11.00 7.167462e+02 b 787.83 7.333333e+02 9.500000e+02 38 11 
BM2_709 8 Doritosranch.bmp 788.82 12 999000.00 120.00 999000  789.84 7.333333e+02 9.500000e+02 36 3 
BM2_709 8 Jollyrancherred.bmp 790.81 12 999000.00 120.00 999000  791.83 7.333333e+02 9.500000e+02 33 46 
BM2_709 8 Fritos.bmp 796.81 12 999000.00 120.00 999000  797.83 7.333333e+02 9.500000e+02 40 14 
BM2_709 8 PopTartsStrawberry.bmp 799.82 11 763.65 110.00 7.334267e+02 b 800.84 7.500000e+02 9.500000e+02 42 48 
BM2_709 8 Cheezits.bmp 801.81 12 999000.00 120.00 999000  802.83 7.500000e+02 9.500000e+02 37 23 
BM2_709 8 Laysclassic.bmp 803.81 12 999000.00 120.00 999000  804.83 7.500000e+02 9.500000e+02 43 54 
BM2_709 8 BabyRuth.bmp 806.81 24 999000.00 240.00 999000  807.82 7.500000e+02 9.500000e+02 55 5 
BM2_709 8 SourSkittles.bmp 808.81 12 999000.00 120.00 999000  809.83 7.500000e+02 9.500000e+02 32 47 
