subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_698 0 2 4 1 0 Doritosranch.bmp PeanutMMs.bmp 47 49 1 i 2 1 621.034887 1.29 1.22 
BM2_698 0 2 4 2 10 Cheetos.bmp redvines_small.bmp 58 37 0 i 3 0 1088.966033 0.76 1.61 
BM2_698 0 2 4 3 13 PopTartsCinnamon.bmp PringlesRed.bmp 34 57 1 u 3 0 648.098765 1.65 0.83 
BM2_698 0 2 4 4 16 Riprolls.bmp Goldfish.bmp 52 46 1 i 2 1 655.158187 1.14 1.31 
BM2_698 0 2 4 5 20 RiceKrispyTreat_small.bmp FrootLoops.bmp 39 42 1 u 1 0 812.362048 1.53 1.45 
BM2_698 0 2 4 6 24 Slimjim.bmp CheesyDoritos.bmp 43 45 1 u 1 0 792.349874 1.43 1.40 
BM2_698 0 2 4 7 28 FrootLoops.bmp Chocolate_mm.bmp 42 44 0 i 1 0 573.090272 1.45 1.41 
BM2_698 0 2 4 8 32 PringlesRed.bmp TeddyGrahamschocolate.bmp 57 36 0 i 3 0 609.639259 0.83 1.63 
BM2_698 0 2 4 9 38 Riprolls.bmp Jollyrancherred.bmp 52 50 1 i 2 1 911.270559 1.14 1.20 
BM2_698 0 2 4 10 42 redvines_small.bmp PringlesRed.bmp 37 57 1 u 3 0 660.966517 1.61 0.83 
BM2_698 0 2 4 11 45 Slimjim.bmp Granolabar.bmp 43 41 1 i 1 1 908.036857 1.43 1.45 
BM2_698 0 2 4 12 48 Jollyrancherred.bmp Dots_one.bmp 50 51 0 u 2 1 1035.651099 1.20 1.15 
BM2_698 0 2 4 13 52 Laffytaffyred_one.bmp SourSkittles.bmp 40 38 1 u 1 0 975.614308 1.50 1.59 
BM2_698 0 2 4 14 61 Jollyrancherred.bmp AnimalCrackers.bmp 50 48 0 i 2 0 830.040549 1.20 1.26 
BM2_698 0 2 4 15 68 Goldfish.bmp AnimalCrackers.bmp 46 48 0 i 2 0 569.681410 1.31 1.26 
BM2_698 0 2 4 16 73 Fritos.bmp TeddyGrahamschocolate.bmp 59 36 0 i 3 0 499.231061 0.72 1.63 
BM2_698 0 2 4 17 77 Cheezits.bmp Doritosranch.bmp 53 47 0 u 2 1 687.496636 1.13 1.29 
BM2_698 0 2 4 18 80 FamousAmos_small.bmp Fritos.bmp 35 59 1 u 3 0 750.921364 1.65 0.72 
BM2_698 0 2 4 19 84 Riprolls.bmp Cheezits.bmp 52 53 1 i 2 1 851.585459 1.14 1.13 
BM2_698 0 2 4 20 93 SourSkittles.bmp RiceKrispyTreat_small.bmp 38 39 0 i 1 0 801.840738 1.59 1.53 
BM2_698 0 2 4 21 98 redvines_small.bmp Lollipopred.bmp 37 60 1 u 3 0 699.515524 1.61 0.51 
BM2_698 0 2 4 22 101 Granolabar.bmp RiceKrispyTreat_small.bmp 41 39 0 u 1 1 634.541271 1.45 1.53 
BM2_698 0 2 4 23 104 RiceKrispyTreat_small.bmp CheesyDoritos.bmp 39 45 1 u 1 0 722.174102 1.53 1.40 
BM2_698 0 2 4 24 108 Lollipopred.bmp PopTartsCinnamon.bmp 60 34 0 i 3 0 918.760799 0.51 1.65 
