subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_750 3 FrootLoops.bmp 263.29 22 1039.10 2200.00 7.501293e+02 b 264.29 7.500000e+02 7.000000e+02 50 33 
BM2_750 3 ChipsAhoy_small.bmp 266.28 12 999000.00 120.00 999000  267.30 7.500000e+02 7.000000e+02 34 12 
BM2_750 3 AnimalCrackers.bmp 270.29 11 1002.70 1100.00 7.501132e+02 b 271.31 7.000000e+02 7.000000e+02 41 30 
BM2_750 3 Laffytaffyred_one.bmp 272.28 24 999000.00 240.00 999000  273.30 7.000000e+02 7.000000e+02 60 11 
BM2_750 3 TeddyGrahamschocolate.bmp 274.29 24 999000.00 240.00 999000  275.31 7.000000e+02 7.000000e+02 48 4 
BM2_750 3 PopTartsCinnamon.bmp 278.28 24 999000.00 240.00 999000  279.30 7.000000e+02 7.000000e+02 51 29 
BM2_750 3 Fritos.bmp 280.29 22 941.97 220.00 7.000954e+02 b 281.31 7.000000e+02 7.166667e+02 46 52 
BM2_750 3 RiceKrispyTreat_small.bmp 285.29 12 999000.00 120.00 999000  286.31 7.000000e+02 7.166667e+02 39 60 
BM2_750 3 Butterfinger.bmp 287.29 12 999000.00 120.00 999000  288.31 7.000000e+02 7.166667e+02 43 54 
BM2_750 3 Riprolls.bmp 290.28 22 929.31 220.00 7.167364e+02 b 291.30 7.000000e+02 7.333333e+02 49 3 
BM2_750 3 Jollyrancherred.bmp 293.28 11 952.94 110.00 7.000827e+02 b 294.30 7.166667e+02 7.333333e+02 45 25 
BM2_750 3 Whatchamacallit.bmp 297.29 12 999000.00 120.00 999000  298.31 7.166667e+02 7.333333e+02 40 23 
BM2_750 3 Dots_one.bmp 300.28 24 999000.00 240.00 999000  301.30 7.166667e+02 7.333333e+02 58 43 
BM2_750 3 FlamingCheetos.bmp 302.29 12 999000.00 120.00 999000  303.31 7.166667e+02 7.333333e+02 36 45 
BM2_750 3 SourSkittles.bmp 305.28 12 999000.00 120.00 999000  306.30 7.166667e+02 7.333333e+02 32 32 
BM2_750 3 Sourpatch.bmp 309.29 24 999000.00 240.00 999000  310.31 7.166667e+02 7.333333e+02 52 48 
BM2_750 3 Granolabar.bmp 312.28 24 999000.00 240.00 999000  313.30 7.166667e+02 7.333333e+02 56 15 
BM2_750 3 Cheetos.bmp 314.29 24 999000.00 240.00 999000  315.31 7.166667e+02 7.333333e+02 55 50 
BM2_750 3 Lindt_small.bmp 316.28 24 999000.00 240.00 999000  317.30 7.166667e+02 7.333333e+02 54 26 
BM2_750 3 Funyuns_small.bmp 321.28 22 984.15 220.00 7.334031e+02 b 322.30 7.166667e+02 7.500000e+02 53 59 
BM2_750 3 Almondjoy.bmp 325.29 12 999000.00 120.00 999000  326.31 7.166667e+02 7.500000e+02 37 55 
BM2_750 3 Laysclassic.bmp 329.28 12 999000.00 120.00 999000  330.30 7.166667e+02 7.500000e+02 31 22 
BM2_750 3 FigNewton_small.bmp 335.29 24 999000.00 240.00 999000  336.31 7.166667e+02 7.500000e+02 57 37 
BM2_750 3 Jollyranchergreen.bmp 337.29 24 999000.00 240.00 999000  338.31 7.166667e+02 7.500000e+02 47 28 
BM2_750 3 100grand_small.bmp 339.28 11 972.13 110.00 7.167642e+02 b 340.30 7.333333e+02 7.500000e+02 38 36 
BM2_750 3 Milkduds.bmp 341.29 24 999000.00 240.00 999000  342.31 7.333333e+02 7.500000e+02 59 35 
BM2_750 3 Milano.bmp 343.28 12 999000.00 120.00 999000  344.30 7.333333e+02 7.500000e+02 44 24 
BM2_750 3 Hersheykisses.bmp 347.29 11 988.88 110.00 7.334360e+02 b 348.31 7.500000e+02 7.500000e+02 42 56 
BM2_750 3 MrsFields.bmp 349.28 12 999000.00 120.00 999000  350.30 7.500000e+02 7.500000e+02 33 17 
BM2_750 3 FamousAmos_small.bmp 353.29 12 999000.00 120.00 999000  354.31 7.500000e+02 7.500000e+02 35 34 
