subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_750 0 1 4 1 0 Dots_one.bmp FamousAmos_small.bmp 58 35 0 i 3 0 874.036958 0.29 1.72 
BM2_750 0 1 4 2 9 Fritos.bmp Sourpatch.bmp 46 52 1 i 2 1 768.928886 1.23 0.82 
BM2_750 0 1 4 3 12 Almondjoy.bmp Milkduds.bmp 37 59 1 u 3 0 591.971666 1.55 0.23 
BM2_750 0 1 4 4 17 Whatchamacallit.bmp Jollyrancherred.bmp 40 45 0 i 1 0 657.655758 1.47 1.30 
BM2_750 0 1 4 5 26 FigNewton_small.bmp ChipsAhoy_small.bmp 57 34 0 i 3 0 671.867618 0.43 1.73 
BM2_750 0 1 4 6 32 FigNewton_small.bmp Almondjoy.bmp 57 37 0 i 3 0 862.582190 0.43 1.55 
BM2_750 0 1 4 7 35 100grand_small.bmp Whatchamacallit.bmp 38 40 1 u 1 0 1125.571697 1.50 1.47 
BM2_750 0 1 4 8 48 Milkduds.bmp ChipsAhoy_small.bmp 59 34 0 i 3 0 840.551503 0.23 1.73 
BM2_750 0 1 4 9 58 RiceKrispyTreat_small.bmp Hersheykisses.bmp 39 42 0 i 1 0 1059.811814 1.50 1.45 
BM2_750 0 1 4 10 63 TeddyGrahamschocolate.bmp Funyuns_small.bmp 48 53 0 u 2 1 820.836717 1.07 0.81 
BM2_750 0 1 4 11 66 Fritos.bmp Jollyranchergreen.bmp 46 47 1 i 2 1 764.120266 1.23 1.20 
BM2_750 0 1 4 12 69 Sourpatch.bmp Funyuns_small.bmp 52 53 0 u 2 1 788.099081 0.82 0.81 
BM2_750 0 1 4 13 72 Butterfinger.bmp Hersheykisses.bmp 43 42 0 i 1 0 1043.162926 1.35 1.45 
BM2_750 0 1 4 14 82 Milano.bmp 100grand_small.bmp 44 38 0 i 1 0 1062.423854 1.31 1.50 
BM2_750 0 1 4 15 85 Funyuns_small.bmp PopTartsCinnamon.bmp 53 51 1 i 2 1 749.559253 0.81 0.82 
BM2_750 0 1 4 16 95 ChipsAhoy_small.bmp Dots_one.bmp 34 58 1 u 3 0 704.767712 1.73 0.29 
BM2_750 0 1 4 17 98 Riprolls.bmp TeddyGrahamschocolate.bmp 49 48 1 i 2 1 832.395079 1.05 1.07 
BM2_750 0 1 4 18 101 ChipsAhoy_small.bmp Laffytaffyred_one.bmp 34 60 1 u 3 0 503.490238 1.73 0.01 
BM2_750 0 1 4 19 105 RiceKrispyTreat_small.bmp 100grand_small.bmp 39 38 0 i 1 0 1020.187542 1.50 1.50 
BM2_750 0 1 4 20 109 Butterfinger.bmp AnimalCrackers.bmp 43 41 0 i 1 0 872.738753 1.35 1.45 
BM2_750 0 1 4 21 113 FrootLoops.bmp TeddyGrahamschocolate.bmp 50 48 1 i 2 1 812.754659 1.04 1.07 
BM2_750 0 1 4 22 119 Sourpatch.bmp FrootLoops.bmp 52 50 0 u 2 1 852.063758 0.82 1.04 
