subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_708 4 Dots_one.bmp 295.97 12 999000.00 120.00 999000  296.97 6.833333e+02 6.833333e+02 42 57 
BM2_708 4 BabyRuth.bmp 297.96 12 999000.00 120.00 999000  298.98 6.833333e+02 6.833333e+02 38 42 
BM2_708 4 Reeses.bmp 301.97 24 999000.00 240.00 999000  302.99 6.833333e+02 6.833333e+02 55 36 
BM2_708 4 Crunch.bmp 304.97 12 999000.00 120.00 999000  305.98 6.833333e+02 6.833333e+02 35 49 
BM2_708 4 Whatchamacallit.bmp 306.97 24 999000.00 240.00 999000  307.99 6.833333e+02 6.833333e+02 60 2 
BM2_708 4 KitKat_small.bmp 309.96 12 999000.00 120.00 999000  310.98 6.833333e+02 6.833333e+02 37 11 
BM2_708 4 Doritosranch.bmp 313.96 11 998.80 110.00 6.834434e+02 b 314.98 7.000000e+02 6.833333e+02 43 6 
BM2_708 4 Butterfinger.bmp 317.97 22 1130.54 2200.00 6.834394e+02 b 318.99 7.000000e+02 6.333333e+02 47 16 
BM2_708 4 Slimjim.bmp 319.96 11 957.56 110.00 7.000774e+02 b 320.98 7.166667e+02 6.333333e+02 39 35 
BM2_708 4 Snickers.bmp 324.96 24 999000.00 240.00 999000  325.98 7.166667e+02 6.333333e+02 46 24 
BM2_708 4 Milkduds.bmp 326.96 24 999000.00 240.00 999000  327.98 7.166667e+02 6.333333e+02 49 26 
BM2_708 4 PayDay.bmp 328.97 24 999000.00 240.00 999000  329.99 7.166667e+02 6.333333e+02 57 10 
BM2_708 4 FigNewton_small.bmp 334.97 24 999000.00 240.00 999000  335.99 7.166667e+02 6.333333e+02 59 37 
BM2_708 4 Nutterbutter.bmp 336.96 24 999000.00 240.00 999000  337.98 7.166667e+02 6.333333e+02 50 3 
BM2_708 4 Milano.bmp 338.97 12 999000.00 120.00 999000  339.99 7.166667e+02 6.333333e+02 32 19 
BM2_708 4 MrGoodbar.bmp 340.97 24 999000.00 240.00 999000  341.99 7.166667e+02 6.333333e+02 58 9 
BM2_708 4 Ghiradelli_milk.bmp 344.97 12 999000.00 120.00 999000  345.99 7.166667e+02 6.333333e+02 34 29 
BM2_708 4 MrsFields.bmp 348.96 11 1026.35 1100.00 7.167529e+02 b 349.98 6.666667e+02 6.333333e+02 40 40 
BM2_708 4 MilkyWay.bmp 351.97 24 999000.00 240.00 999000  352.99 6.666667e+02 6.333333e+02 53 38 
BM2_708 4 Twix.bmp 355.97 12 999000.00 120.00 999000  356.99 6.666667e+02 6.333333e+02 36 30 
BM2_708 4 100grand_small.bmp 358.96 11 933.86 110.00 6.667655e+02 b 359.98 6.833333e+02 6.333333e+02 44 52 
BM2_708 4 3Musketeers.bmp 360.96 12 999000.00 120.00 999000  361.98 6.833333e+02 6.333333e+02 33 28 
BM2_708 4 Lindt_small.bmp 364.96 12 999000.00 120.00 999000  365.98 6.833333e+02 6.333333e+02 45 20 
BM2_708 4 Almondjoy.bmp 366.97 22 894.44 220.00 6.334093e+02 b 367.99 6.833333e+02 6.500000e+02 48 23 
BM2_708 4 redvines_small.bmp 368.97 24 999000.00 240.00 999000  369.99 6.833333e+02 6.500000e+02 56 13 
BM2_708 4 Ghiradelli_milk_Almonds.bmp 372.97 22 973.16 220.00 6.500807e+02 b 373.99 6.833333e+02 6.666667e+02 51 18 
BM2_708 4 Toberlorone.bmp 374.97 22 951.16 220.00 6.667502e+02 b 375.99 6.833333e+02 6.833333e+02 52 46 
BM2_708 4 PeanutMMs.bmp 378.97 12 999000.00 120.00 999000  379.99 6.833333e+02 6.833333e+02 41 7 
BM2_708 4 RitzBitz2.bmp 382.96 24 999000.00 240.00 999000  383.98 6.833333e+02 6.833333e+02 54 39 
BM2_708 4 Skittles.bmp 385.97 12 999000.00 120.00 999000  386.99 6.833333e+02 6.833333e+02 31 14 
