subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_703 0 1 2 1 0 RitzBitz2.bmp Whatchamacallit.bmp 60 37 0 i 3 0 679.093167 0.16 1.06 
BM2_703 0 1 2 2 10 Dots_one.bmp Butterfinger.bmp 58 35 0 i 3 0 865.912914 0.29 1.06 
BM2_703 0 1 2 3 13 PopTartsStrawberry.bmp Fritos.bmp 47 50 0 u 2 1 1025.993355 1.02 0.82 
BM2_703 0 1 2 4 16 Hersheymilk_several.bmp Keeblerfudgestripes.bmp 45 39 1 u 1 0 633.640315 1.03 1.05 
BM2_703 0 1 2 5 20 Milkduds.bmp redvines_small.bmp 36 59 1 u 3 0 710.281949 1.06 0.19 
BM2_703 0 1 2 6 24 Hersheykisses.bmp PeanutMMs.bmp 42 43 1 u 1 0 586.357931 1.03 1.03 
BM2_703 0 1 2 7 28 PopTartsCinnamon.bmp PeanutMMs.bmp 38 43 1 u 1 0 703.023155 1.05 1.03 
BM2_703 0 1 2 8 32 Laffytaffyred_one.bmp Fritos.bmp 52 50 0 u 2 1 923.613853 0.70 0.82 
BM2_703 0 1 2 9 38 Keeblerfudgestripes.bmp Hersheykisses.bmp 39 42 0 i 1 0 633.336968 1.05 1.03 
BM2_703 0 1 2 10 42 PeanutMMs.bmp Hersheymilk_several.bmp 43 45 0 i 1 0 686.869387 1.03 1.03 
BM2_703 0 1 2 11 45 PopTartsStrawberry.bmp AnimalCrackers.bmp 47 46 0 u 2 1 1085.923818 1.02 1.03 
BM2_703 0 1 2 12 48 Butterfinger.bmp FigNewton_small.bmp 35 57 1 u 3 0 853.549733 1.06 0.54 
BM2_703 0 1 2 13 52 Whatchamacallit.bmp FigNewton_small.bmp 37 57 1 u 3 0 713.565041 1.06 0.54 
BM2_703 0 1 2 14 61 100grand_small.bmp Almondjoy.bmp 49 48 1 u 2 0 895.918589 0.89 0.99 
BM2_703 0 1 2 15 68 PopTartsCinnamon.bmp BabyRuth.bmp 38 40 1 u 1 0 915.527747 1.05 1.05 
BM2_703 0 1 2 16 73 Laffytaffyred_one.bmp 100grand_small.bmp 52 49 0 u 2 1 973.277649 0.70 0.89 
BM2_703 0 1 2 17 77 Dots_one.bmp Crunch.bmp 58 34 0 i 3 0 689.865865 0.29 1.12 
BM2_703 0 1 2 18 80 Almondjoy.bmp Lollipopred.bmp 48 53 0 i 2 0 1184.824531 0.99 0.63 
BM2_703 0 1 2 19 84 Keeblerfudgestripes.bmp FamousAmos_small.bmp 39 41 0 i 1 0 637.582064 1.05 1.04 
BM2_703 0 1 2 20 93 PeanutMMs.bmp FamousAmos_small.bmp 43 41 0 i 1 0 667.818934 1.03 1.04 
BM2_703 0 1 2 21 98 Crunch.bmp RitzBitz2.bmp 34 60 1 u 3 0 733.442276 1.12 0.16 
BM2_703 0 1 2 22 101 FigNewton_small.bmp Crunch.bmp 57 34 0 i 3 0 788.494955 0.54 1.12 
BM2_703 0 1 2 23 104 Fritos.bmp Almondjoy.bmp 50 48 1 u 2 0 1276.143147 0.82 0.99 
BM2_703 0 1 2 24 108 100grand_small.bmp Nutterbutter.bmp 49 51 1 u 2 0 1184.708752 0.89 0.79 
BM2_703 0 1 2 25 111 Butterfinger.bmp redvines_small.bmp 35 59 1 u 3 0 695.794054 1.06 0.19 
BM2_703 0 1 2 26 114 ChipsAhoy_small.bmp PopTartsCinnamon.bmp 44 38 0 u 1 1 1175.360174 1.03 1.05 
BM2_703 0 1 2 27 123 Nutterbutter.bmp Fritos.bmp 51 50 0 i 2 0 773.118474 0.79 0.82 
BM2_703 0 1 2 28 126 Dots_one.bmp Milkduds.bmp 58 36 0 i 3 0 1204.710439 0.29 1.06 
BM2_703 0 1 2 29 130 PopTartsStrawberry.bmp Lollipopred.bmp 47 53 0 u 2 1 1368.771638 1.02 0.63 
BM2_703 0 1 2 30 135 FamousAmos_small.bmp ChipsAhoy_small.bmp 41 44 1 u 1 0 1026.436692 1.04 1.03 
BM2_703 0 1 2 31 148 100grand_small.bmp PopTartsStrawberry.bmp 49 47 1 i 2 1 901.291814 0.89 1.02 
BM2_703 0 1 2 32 151 redvines_small.bmp Whatchamacallit.bmp 59 37 0 i 3 0 908.435988 0.19 1.06 
BM2_703 0 1 2 33 154 Almondjoy.bmp AnimalCrackers.bmp 48 46 0 i 2 0 1188.017084 0.99 1.03 
BM2_703 0 1 2 34 160 ChipsAhoy_small.bmp Hersheymilk_several.bmp 44 45 0 i 1 0 1258.286107 1.03 1.03 
BM2_703 0 1 2 35 164 Hersheykisses.bmp ChipsAhoy_small.bmp 42 44 1 x 1 999 999000.000000 1.03 1.03 
BM2_703 0 1 2 36 168 AnimalCrackers.bmp Nutterbutter.bmp 46 51 1 u 2 0 787.357396 1.03 0.79 
BM2_703 0 1 2 37 171 Laffytaffyred_one.bmp AnimalCrackers.bmp 52 46 0 u 2 1 642.929162 0.70 1.03 
BM2_703 0 1 2 38 177 Nutterbutter.bmp Lollipopred.bmp 51 53 0 i 2 0 713.705849 0.79 0.63 
BM2_703 0 1 2 39 181 Hersheymilk_several.bmp BabyRuth.bmp 45 40 1 u 1 0 750.233978 1.03 1.05 
BM2_703 0 1 2 40 187 Lollipopred.bmp Laffytaffyred_one.bmp 53 52 1 u 2 0 484.890136 0.63 0.70 
BM2_703 0 1 2 41 192 Dots_one.bmp Whatchamacallit.bmp 58 37 0 i 3 0 526.510095 0.29 1.06 
BM2_703 0 1 2 42 202 Hersheykisses.bmp BabyRuth.bmp 42 40 1 u 1 0 817.305233 1.03 1.05 
BM2_703 0 1 2 43 212 redvines_small.bmp Crunch.bmp 59 34 0 i 3 0 564.595870 0.19 1.12 
BM2_703 0 1 2 44 220 PopTartsCinnamon.bmp Keeblerfudgestripes.bmp 38 39 1 u 1 0 845.795090 1.05 1.05 
BM2_703 0 1 2 45 224 Butterfinger.bmp RitzBitz2.bmp 35 60 1 u 3 0 689.874311 1.06 0.16 
BM2_703 0 1 2 46 227 FamousAmos_small.bmp BabyRuth.bmp 41 40 1 u 1 0 753.503715 1.04 1.05 
BM2_703 0 1 2 47 230 Milkduds.bmp FigNewton_small.bmp 36 57 1 u 3 0 897.155330 1.06 0.54 
BM2_703 0 1 2 48 233 Milkduds.bmp RitzBitz2.bmp 36 60 1 u 3 0 600.262138 1.06 0.16 
