subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_712 11 100grand_small.bmp 985.31 22 969.12 220.00 8.167559e+02 b 986.31 7.500000e+02 8.333333e+02 52 29 
BM2_712 11 Milkduds.bmp 988.30 22 1056.80 2200.00 8.334256e+02 b 989.32 7.500000e+02 7.833333e+02 48 26 
BM2_712 11 RitzBitz2.bmp 990.29 12 999000.00 120.00 999000  991.31 7.500000e+02 7.833333e+02 36 27 
BM2_712 11 PeanutMMs.bmp 992.29 22 980.26 220.00 7.834379e+02 b 993.31 7.500000e+02 8.000000e+02 51 60 
BM2_712 11 Skittles.bmp 994.30 12 999000.00 120.00 999000  995.32 7.500000e+02 8.000000e+02 32 44 
BM2_712 11 redvines_small.bmp 997.29 22 598.99 22.00 8.000702e+02 b 998.31 7.500000e+02 8.166667e+02 47 7 
BM2_712 11 BabyRuth.bmp 999.30 24 999000.00 240.00 999000  1000.32 7.500000e+02 8.166667e+02 60 49 
BM2_712 11 PringlesRed.bmp 1003.29 12 999000.00 120.00 999000  1004.31 7.500000e+02 8.166667e+02 41 39 
BM2_712 11 Funyuns_small.bmp 1005.30 12 999000.00 120.00 999000  1006.32 7.500000e+02 8.166667e+02 31 16 
BM2_712 11 AnimalCrackers.bmp 1010.30 24 999000.00 240.00 999000  1011.32 7.500000e+02 8.166667e+02 54 25 
BM2_712 11 Lollipopred.bmp 1012.29 24 999000.00 240.00 999000  1013.31 7.500000e+02 8.166667e+02 53 53 
BM2_712 11 Reeses.bmp 1016.30 11 960.05 110.00 7.501124e+02 b 1017.32 7.666667e+02 8.166667e+02 39 30 
BM2_712 11 Cheetos.bmp 1018.29 11 954.74 110.00 7.667486e+02 b 1019.31 7.833333e+02 8.166667e+02 43 54 
BM2_712 11 FlamingCheetos.bmp 1021.30 11 985.75 110.00 7.834055e+02 b 1022.32 8.000000e+02 8.166667e+02 44 15 
BM2_712 11 Jollyrancherred.bmp 1026.29 24 999000.00 240.00 999000  1027.31 8.000000e+02 8.166667e+02 56 19 
BM2_712 11 Oreos.bmp 1028.30 24 999000.00 240.00 999000  1029.32 8.000000e+02 8.166667e+02 55 48 
BM2_712 11 Milano.bmp 1030.29 12 999000.00 120.00 999000  1031.31 8.000000e+02 8.166667e+02 37 23 
BM2_712 11 Doritosranch.bmp 1034.30 12 999000.00 120.00 999000  1035.32 8.000000e+02 8.166667e+02 35 43 
BM2_712 11 Laysclassic.bmp 1038.30 24 999000.00 240.00 999000  1039.32 8.000000e+02 8.166667e+02 49 18 
BM2_712 11 PayDay.bmp 1042.29 24 999000.00 240.00 999000  1043.31 8.000000e+02 8.166667e+02 59 52 
BM2_712 11 RiceKrispyTreat_small.bmp 1044.30 12 999000.00 120.00 999000  1045.32 8.000000e+02 8.166667e+02 42 11 
BM2_712 11 Keeblerfudgestripes.bmp 1046.29 12 999000.00 120.00 999000  1047.31 8.000000e+02 8.166667e+02 34 31 
BM2_712 11 Butterfinger.bmp 1048.29 24 999000.00 240.00 999000  1049.31 8.000000e+02 8.166667e+02 58 58 
BM2_712 11 Granolabar.bmp 1050.30 11 941.96 110.00 8.000913e+02 b 1051.32 8.166667e+02 8.166667e+02 40 21 
BM2_712 11 MrGoodbar.bmp 1056.30 12 999000.00 120.00 999000  1057.32 8.166667e+02 8.166667e+02 33 50 
BM2_712 11 KitKat_small.bmp 1059.29 12 999000.00 120.00 999000  1060.31 8.166667e+02 8.166667e+02 45 33 
BM2_712 11 Hersheykisses.bmp 1061.30 24 999000.00 240.00 999000  1062.32 8.166667e+02 8.166667e+02 50 42 
BM2_712 11 TeddyGrahamschocolate.bmp 1063.29 12 999000.00 120.00 999000  1064.31 8.166667e+02 8.166667e+02 38 1 
BM2_712 11 Almondjoy.bmp 1066.30 24 999000.00 240.00 999000  1067.32 8.166667e+02 8.166667e+02 57 47 
BM2_712 11 Snickers.bmp 1068.29 24 999000.00 240.00 999000  1069.31 8.166667e+02 8.166667e+02 46 59 
