subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_708 2 MrGoodbar.bmp 93.82 24 999000.00 240.00 999000  94.82 7.500000e+02 7.500000e+02 58 9 
BM2_708 2 Ghiradelli_milk_Almonds.bmp 95.81 22 1053.60 2200.00 7.500887e+02 b 96.83 7.500000e+02 7.000000e+02 51 18 
BM2_708 2 PeanutMMs.bmp 99.82 12 999000.00 120.00 999000  100.84 7.500000e+02 7.000000e+02 41 7 
BM2_708 2 FigNewton_small.bmp 102.81 24 999000.00 240.00 999000  103.83 7.500000e+02 7.000000e+02 59 37 
BM2_708 2 MrsFields.bmp 104.82 11 995.00 110.00 7.501084e+02 b 105.84 7.666667e+02 7.000000e+02 40 40 
BM2_708 2 Doritosranch.bmp 107.81 11 987.05 110.00 7.667472e+02 b 108.83 7.833333e+02 7.000000e+02 43 6 
BM2_708 2 Milano.bmp 111.82 12 999000.00 120.00 999000  112.84 7.833333e+02 7.000000e+02 32 19 
BM2_708 2 MilkyWay.bmp 115.82 24 999000.00 240.00 999000  116.84 7.833333e+02 7.000000e+02 53 38 
BM2_708 2 Milkduds.bmp 117.81 24 999000.00 240.00 999000  118.83 7.833333e+02 7.000000e+02 49 26 
BM2_708 2 redvines_small.bmp 122.82 24 999000.00 240.00 999000  123.84 7.833333e+02 7.000000e+02 56 13 
BM2_708 2 Snickers.bmp 124.81 24 999000.00 240.00 999000  125.83 7.833333e+02 7.000000e+02 46 24 
BM2_708 2 Skittles.bmp 126.82 12 999000.00 120.00 999000  127.84 7.833333e+02 7.000000e+02 31 14 
BM2_708 2 Slimjim.bmp 132.82 11 1090.76 1100.00 7.834092e+02 b 133.84 7.333333e+02 7.000000e+02 39 35 
BM2_708 2 Dots_one.bmp 134.81 12 999000.00 120.00 999000  135.83 7.333333e+02 7.000000e+02 42 57 
BM2_708 2 Ghiradelli_milk.bmp 136.81 12 999000.00 120.00 999000  137.83 7.333333e+02 7.000000e+02 34 29 
BM2_708 2 Butterfinger.bmp 138.82 22 905.58 220.00 7.000890e+02 b 139.84 7.333333e+02 7.166667e+02 47 16 
BM2_708 2 PayDay.bmp 142.81 24 999000.00 240.00 999000  143.83 7.333333e+02 7.166667e+02 57 10 
BM2_708 2 KitKat_small.bmp 146.81 12 999000.00 120.00 999000  147.83 7.333333e+02 7.166667e+02 37 11 
BM2_708 2 RitzBitz2.bmp 149.82 24 999000.00 240.00 999000  150.84 7.333333e+02 7.166667e+02 54 39 
BM2_708 2 Lindt_small.bmp 153.81 12 999000.00 120.00 999000  154.83 7.333333e+02 7.166667e+02 45 20 
BM2_708 2 Toberlorone.bmp 156.81 22 926.86 220.00 7.167421e+02 b 157.83 7.333333e+02 7.333333e+02 52 46 
BM2_708 2 Almondjoy.bmp 158.81 22 1001.04 2200.00 7.334063e+02 b 159.83 7.333333e+02 6.833333e+02 48 23 
BM2_708 2 3Musketeers.bmp 162.81 12 999000.00 120.00 999000  163.83 7.333333e+02 6.833333e+02 33 28 
BM2_708 2 BabyRuth.bmp 164.81 12 999000.00 120.00 999000  165.83 7.333333e+02 6.833333e+02 38 42 
BM2_708 2 Nutterbutter.bmp 166.82 24 999000.00 240.00 999000  167.84 7.333333e+02 6.833333e+02 50 3 
BM2_708 2 100grand_small.bmp 170.81 11 966.15 110.00 7.334270e+02 b 171.83 7.500000e+02 6.833333e+02 44 52 
BM2_708 2 Twix.bmp 172.82 12 999000.00 120.00 999000  173.84 7.500000e+02 6.833333e+02 36 30 
BM2_708 2 Whatchamacallit.bmp 176.82 24 999000.00 240.00 999000  177.84 7.500000e+02 6.833333e+02 60 2 
BM2_708 2 Crunch.bmp 180.81 12 999000.00 120.00 999000  181.83 7.500000e+02 6.833333e+02 35 49 
BM2_708 2 Reeses.bmp 183.82 24 999000.00 240.00 999000  184.84 7.500000e+02 6.833333e+02 55 36 
