subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_703 0 1 4 1 0 Hersheymilk_several.bmp ChipsAhoy_small.bmp 45 44 1 u 1 0 1435.863818 1.03 1.03 
BM2_703 0 1 4 2 9 PopTartsCinnamon.bmp PeanutMMs.bmp 38 43 1 u 1 0 754.779800 1.05 1.03 
BM2_703 0 1 4 3 12 Almondjoy.bmp Lollipopred.bmp 48 53 0 i 2 0 969.887762 0.99 0.63 
BM2_703 0 1 4 4 17 Almondjoy.bmp AnimalCrackers.bmp 48 46 0 i 2 0 731.539610 0.99 1.03 
BM2_703 0 1 4 5 26 PopTartsCinnamon.bmp ChipsAhoy_small.bmp 38 44 1 i 1 1 1201.694855 1.05 1.03 
BM2_703 0 1 4 6 32 Milkduds.bmp redvines_small.bmp 36 59 1 u 3 0 720.367213 1.06 0.19 
BM2_703 0 1 4 7 35 PeanutMMs.bmp Hersheykisses.bmp 43 42 0 i 1 0 807.416002 1.03 1.03 
BM2_703 0 1 4 8 48 Nutterbutter.bmp Lollipopred.bmp 51 53 0 i 2 0 754.417533 0.79 0.63 
BM2_703 0 1 4 9 58 Lollipopred.bmp Laffytaffyred_one.bmp 53 52 1 u 2 0 837.669942 0.63 0.70 
BM2_703 0 1 4 10 63 AnimalCrackers.bmp Nutterbutter.bmp 46 51 1 u 2 0 934.746262 1.03 0.79 
BM2_703 0 1 4 11 66 Dots_one.bmp Milkduds.bmp 58 36 0 i 3 0 702.428697 0.29 1.06 
BM2_703 0 1 4 12 69 Dots_one.bmp Butterfinger.bmp 58 35 0 i 3 0 718.033562 0.29 1.06 
BM2_703 0 1 4 13 72 redvines_small.bmp Butterfinger.bmp 59 35 0 i 3 0 725.025529 0.19 1.06 
BM2_703 0 1 4 14 82 BabyRuth.bmp FamousAmos_small.bmp 40 41 0 i 1 0 880.311613 1.05 1.04 
BM2_703 0 1 4 15 85 FamousAmos_small.bmp ChipsAhoy_small.bmp 41 44 1 i 1 1 1439.298017 1.04 1.03 
BM2_703 0 1 4 16 95 ChipsAhoy_small.bmp Hersheykisses.bmp 44 42 0 u 1 1 1034.709488 1.03 1.03 
BM2_703 0 1 4 17 98 PopTartsCinnamon.bmp BabyRuth.bmp 38 40 1 u 1 0 1082.364528 1.05 1.05 
BM2_703 0 1 4 18 101 Dots_one.bmp Crunch.bmp 58 34 0 i 3 0 585.307396 0.29 1.12 
BM2_703 0 1 4 19 105 Hersheymilk_several.bmp BabyRuth.bmp 45 40 1 u 1 0 869.997615 1.03 1.05 
BM2_703 0 1 4 20 109 Almondjoy.bmp 100grand_small.bmp 48 49 0 i 2 0 882.521504 0.99 0.89 
BM2_703 0 1 4 21 113 Fritos.bmp Almondjoy.bmp 50 48 1 u 2 0 1174.643885 0.82 0.99 
BM2_703 0 1 4 22 119 Lollipopred.bmp PopTartsStrawberry.bmp 53 47 1 u 2 0 1429.930686 0.63 1.02 
BM2_703 0 1 4 23 123 AnimalCrackers.bmp PopTartsStrawberry.bmp 46 47 1 x 2 999 999000.000000 1.03 1.02 
BM2_703 0 1 4 24 132 redvines_small.bmp Crunch.bmp 59 34 0 i 3 0 632.141635 0.19 1.12 
BM2_703 0 1 4 25 140 Laffytaffyred_one.bmp AnimalCrackers.bmp 52 46 0 i 2 0 888.937106 0.70 1.03 
BM2_703 0 1 4 26 144 Crunch.bmp RitzBitz2.bmp 34 60 1 u 3 0 733.520223 1.12 0.16 
BM2_703 0 1 4 27 147 FigNewton_small.bmp Whatchamacallit.bmp 57 37 0 i 3 0 949.213538 0.54 1.06 
BM2_703 0 1 4 28 151 100grand_small.bmp Nutterbutter.bmp 49 51 1 u 2 0 793.180318 0.89 0.79 
BM2_703 0 1 4 29 154 Nutterbutter.bmp Fritos.bmp 51 50 0 i 2 0 912.815539 0.79 0.82 
BM2_703 0 1 4 30 158 RitzBitz2.bmp Milkduds.bmp 60 36 0 i 3 0 869.450553 0.16 1.06 
BM2_703 0 1 4 31 161 Whatchamacallit.bmp Dots_one.bmp 37 58 1 u 3 0 700.470550 1.06 0.29 
BM2_703 0 1 4 32 167 BabyRuth.bmp Hersheykisses.bmp 40 42 0 i 1 0 947.153347 1.05 1.03 
BM2_703 0 1 4 33 170 FamousAmos_small.bmp PeanutMMs.bmp 41 43 1 u 1 0 634.694163 1.04 1.03 
BM2_703 0 1 4 34 174 FigNewton_small.bmp Butterfinger.bmp 57 35 0 i 3 0 878.789705 0.54 1.06 
BM2_703 0 1 4 35 179 FigNewton_small.bmp Milkduds.bmp 57 36 0 i 3 0 688.508502 0.54 1.06 
BM2_703 0 1 4 36 182 PopTartsStrawberry.bmp 100grand_small.bmp 47 49 0 u 2 1 1192.027541 1.02 0.89 
BM2_703 0 1 4 37 185 Butterfinger.bmp RitzBitz2.bmp 35 60 1 u 3 0 671.100380 1.06 0.16 
BM2_703 0 1 4 38 188 Whatchamacallit.bmp redvines_small.bmp 37 59 1 u 3 0 813.725221 1.06 0.19 
BM2_703 0 1 4 39 191 Fritos.bmp PopTartsStrawberry.bmp 50 47 1 u 2 0 741.767041 0.82 1.02 
BM2_703 0 1 4 40 195 Hersheykisses.bmp Keeblerfudgestripes.bmp 42 39 1 u 1 0 682.423823 1.03 1.05 
BM2_703 0 1 4 41 200 Whatchamacallit.bmp RitzBitz2.bmp 37 60 1 u 3 0 940.071454 1.06 0.16 
BM2_703 0 1 4 42 204 PopTartsCinnamon.bmp Keeblerfudgestripes.bmp 38 39 1 u 1 0 776.644302 1.05 1.05 
BM2_703 0 1 4 43 208 FigNewton_small.bmp Crunch.bmp 57 34 0 i 3 0 549.287802 0.54 1.12 
BM2_703 0 1 4 44 212 Fritos.bmp Laffytaffyred_one.bmp 50 52 1 i 2 1 1089.385820 0.82 0.70 
BM2_703 0 1 4 45 218 Hersheymilk_several.bmp Keeblerfudgestripes.bmp 45 39 1 u 1 0 744.006328 1.03 1.05 
BM2_703 0 1 4 46 224 Keeblerfudgestripes.bmp FamousAmos_small.bmp 39 41 0 i 1 0 830.716009 1.05 1.04 
BM2_703 0 1 4 47 229 PeanutMMs.bmp Hersheymilk_several.bmp 43 45 0 i 1 0 784.302028 1.03 1.03 
BM2_703 0 1 4 48 236 Laffytaffyred_one.bmp 100grand_small.bmp 52 49 0 u 2 1 780.621144 0.70 0.89 
