subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_718 16 Hersheymilk_several.bmp 1496.22 11 935.18 110.00 7.501222e+02 b 1497.22 7.666667e+02 8.833333e+02 43 54 
BM2_718 16 Whatchamacallit.bmp 1498.21 24 999000.00 240.00 999000  1499.23 7.666667e+02 8.833333e+02 59 42 
BM2_718 16 SourSkittles.bmp 1502.22 24 999000.00 240.00 999000  1503.24 7.666667e+02 8.833333e+02 60 60 
BM2_718 16 Sourpatch.bmp 1505.22 22 1069.36 2200.00 8.834493e+02 b 1506.23 7.666667e+02 8.333333e+02 48 26 
BM2_718 16 Goldfish.bmp 1507.22 12 999000.00 120.00 999000  1508.24 7.666667e+02 8.333333e+02 41 18 
BM2_718 16 Slimjim.bmp 1510.21 24 999000.00 240.00 999000  1511.23 7.666667e+02 8.333333e+02 56 35 
BM2_718 16 3Musketeers.bmp 1514.23 24 999000.00 240.00 999000  1515.25 7.666667e+02 8.333333e+02 49 48 
BM2_718 16 100grand_small.bmp 1518.22 22 911.75 220.00 8.334479e+02 b 1519.24 7.666667e+02 8.500000e+02 52 31 
BM2_718 16 Lindt_small.bmp 1520.23 12 999000.00 120.00 999000  1521.25 7.666667e+02 8.500000e+02 36 45 
BM2_718 16 CheesyDoritos.bmp 1525.23 12 999000.00 120.00 999000  1526.24 7.666667e+02 8.500000e+02 33 1 
BM2_718 16 Laffytaffyred_one.bmp 1527.21 24 999000.00 240.00 999000  1528.23 7.666667e+02 8.500000e+02 53 37 
BM2_718 16 FigNewton_small.bmp 1529.22 24 999000.00 240.00 999000  1530.24 7.666667e+02 8.500000e+02 54 22 
BM2_718 16 Dots_one.bmp 1535.22 24 999000.00 240.00 999000  1536.24 7.666667e+02 8.500000e+02 55 28 
BM2_718 16 redvines_small.bmp 1537.21 12 999000.00 120.00 999000  1538.23 7.666667e+02 8.500000e+02 34 24 
BM2_718 16 Riprolls.bmp 1539.22 12 999000.00 120.00 999000  1540.24 7.666667e+02 8.500000e+02 32 7 
BM2_718 16 RitzBitz2.bmp 1541.22 11 917.40 110.00 7.667652e+02 b 1542.24 7.833333e+02 8.500000e+02 39 14 
BM2_718 16 Nutterbutter.bmp 1545.22 24 999000.00 240.00 999000  1546.24 7.833333e+02 8.500000e+02 58 41 
BM2_718 16 Doritosranch.bmp 1549.21 11 942.64 110.00 7.834323e+02 b 1550.23 8.000000e+02 8.500000e+02 40 40 
BM2_718 16 Almondjoy.bmp 1552.22 24 999000.00 240.00 999000  1553.24 8.000000e+02 8.500000e+02 57 38 
BM2_718 16 PayDay.bmp 1556.22 12 999000.00 120.00 999000  1557.24 8.000000e+02 8.500000e+02 37 49 
BM2_718 16 Fritos.bmp 1559.21 24 999000.00 240.00 999000  1560.23 8.000000e+02 8.500000e+02 46 39 
BM2_718 16 Cheetos.bmp 1561.22 12 999000.00 120.00 999000  1562.24 8.000000e+02 8.500000e+02 42 36 
BM2_718 16 Laysclassic.bmp 1565.21 11 1016.48 1100.00 8.001046e+02 b 1566.23 7.500000e+02 8.500000e+02 44 5 
BM2_718 16 MilkyWay.bmp 1567.22 12 999000.00 120.00 999000  1568.24 7.500000e+02 8.500000e+02 38 2 
BM2_718 16 Jollyrancherred.bmp 1569.22 12 999000.00 120.00 999000  1570.24 7.500000e+02 8.500000e+02 45 16 
BM2_718 16 PringlesRed.bmp 1573.22 12 999000.00 120.00 999000  1574.24 7.500000e+02 8.500000e+02 31 57 
BM2_718 16 Keeblerfudgestripes.bmp 1575.23 22 859.31 220.00 8.501090e+02 b 1576.25 7.500000e+02 8.666667e+02 51 53 
BM2_718 16 AnimalCrackers.bmp 1579.22 22 1023.93 2200.00 8.667704e+02 b 1580.24 7.500000e+02 8.166667e+02 47 52 
BM2_718 16 Jollyranchergreen.bmp 1583.22 24 999000.00 240.00 999000  1584.24 7.500000e+02 8.166667e+02 50 50 
BM2_718 16 FlamingCheetos.bmp 1586.23 12 999000.00 120.00 999000  1587.24 7.500000e+02 8.166667e+02 35 11 
