subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_708 5 3Musketeers.bmp 400.87 12 999000.00 120.00 999000  401.87 6.833333e+02 6.833333e+02 33 28 
BM2_708 5 Dots_one.bmp 402.86 12 999000.00 120.00 999000  403.88 6.833333e+02 6.833333e+02 42 57 
BM2_708 5 Crunch.bmp 406.87 12 999000.00 120.00 999000  407.89 6.833333e+02 6.833333e+02 35 49 
BM2_708 5 Nutterbutter.bmp 409.86 24 999000.00 240.00 999000  410.88 6.833333e+02 6.833333e+02 50 3 
BM2_708 5 Toberlorone.bmp 411.87 22 977.82 220.00 6.834303e+02 b 412.89 6.833333e+02 7.000000e+02 52 46 
BM2_708 5 MrGoodbar.bmp 414.86 24 999000.00 240.00 999000  415.88 6.833333e+02 7.000000e+02 58 9 
BM2_708 5 Ghiradelli_milk_Almonds.bmp 418.85 22 934.28 220.00 7.000834e+02 b 419.87 6.833333e+02 7.166667e+02 51 18 
BM2_708 5 FigNewton_small.bmp 422.87 24 999000.00 240.00 999000  423.89 6.833333e+02 7.166667e+02 59 37 
BM2_708 5 Snickers.bmp 424.86 24 999000.00 240.00 999000  425.88 6.833333e+02 7.166667e+02 46 24 
BM2_708 5 Skittles.bmp 429.87 12 999000.00 120.00 999000  430.89 6.833333e+02 7.166667e+02 31 14 
BM2_708 5 Doritosranch.bmp 431.86 11 953.07 110.00 6.834250e+02 b 432.88 7.000000e+02 7.166667e+02 43 6 
BM2_708 5 Almondjoy.bmp 433.87 22 930.83 220.00 7.167381e+02 b 434.89 7.000000e+02 7.333333e+02 48 23 
BM2_708 5 Ghiradelli_milk.bmp 439.87 12 999000.00 120.00 999000  440.89 7.000000e+02 7.333333e+02 34 29 
BM2_708 5 BabyRuth.bmp 441.86 12 999000.00 120.00 999000  442.88 7.000000e+02 7.333333e+02 38 42 
BM2_708 5 Milkduds.bmp 443.86 24 999000.00 240.00 999000  444.88 7.000000e+02 7.333333e+02 49 26 
BM2_708 5 Whatchamacallit.bmp 445.87 24 999000.00 240.00 999000  446.89 7.000000e+02 7.333333e+02 60 2 
BM2_708 5 Lindt_small.bmp 449.86 12 999000.00 120.00 999000  450.88 7.000000e+02 7.333333e+02 45 20 
BM2_708 5 redvines_small.bmp 453.86 24 999000.00 240.00 999000  454.88 7.000000e+02 7.333333e+02 56 13 
BM2_708 5 Twix.bmp 456.87 12 999000.00 120.00 999000  457.89 7.000000e+02 7.333333e+02 36 30 
BM2_708 5 Reeses.bmp 460.86 24 999000.00 240.00 999000  461.88 7.000000e+02 7.333333e+02 55 36 
BM2_708 5 Milano.bmp 463.85 12 999000.00 120.00 999000  464.87 7.000000e+02 7.333333e+02 32 19 
BM2_708 5 Butterfinger.bmp 465.86 22 1047.69 2200.00 7.334069e+02 b 466.88 7.000000e+02 6.833333e+02 47 16 
BM2_708 5 RitzBitz2.bmp 469.86 24 999000.00 240.00 999000  470.88 7.000000e+02 6.833333e+02 54 39 
BM2_708 5 PeanutMMs.bmp 471.86 12 999000.00 120.00 999000  472.88 7.000000e+02 6.833333e+02 41 7 
BM2_708 5 Slimjim.bmp 473.87 11 928.17 110.00 7.000749e+02 b 474.89 7.166667e+02 6.833333e+02 39 35 
BM2_708 5 MrsFields.bmp 477.86 11 988.95 110.00 7.167321e+02 b 478.88 7.333333e+02 6.833333e+02 40 40 
BM2_708 5 100grand_small.bmp 479.87 11 942.99 110.00 7.334101e+02 b 480.89 7.500000e+02 6.833333e+02 44 52 
BM2_708 5 KitKat_small.bmp 483.86 12 999000.00 120.00 999000  484.88 7.500000e+02 6.833333e+02 37 11 
BM2_708 5 PayDay.bmp 487.86 24 999000.00 240.00 999000  488.88 7.500000e+02 6.833333e+02 57 10 
BM2_708 5 MilkyWay.bmp 490.87 24 999000.00 240.00 999000  491.89 7.500000e+02 6.833333e+02 53 38 
