subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_719 14 Riprolls.bmp 1293.19 11 931.63 110.00 7.500972e+02 b 1294.20 7.666667e+02 8.833333e+02 45 20 
BM2_719 14 Jollyranchergreen.bmp 1295.18 24 999000.00 240.00 999000  1296.20 7.666667e+02 8.833333e+02 58 25 
BM2_719 14 Laysclassic.bmp 1299.19 24 999000.00 240.00 999000  1300.21 7.666667e+02 8.833333e+02 48 38 
BM2_719 14 FrootLoops.bmp 1302.19 24 999000.00 240.00 999000  1303.21 7.666667e+02 8.833333e+02 47 55 
BM2_719 14 Dots_one.bmp 1304.19 24 999000.00 240.00 999000  1305.21 7.666667e+02 8.833333e+02 52 9 
BM2_719 14 FlamingCheetos.bmp 1307.19 11 843.50 110.00 7.667581e+02 b 1308.20 7.833333e+02 8.833333e+02 38 6 
BM2_719 14 Lollipopred.bmp 1311.20 24 999000.00 240.00 999000  1312.22 7.833333e+02 8.833333e+02 56 30 
BM2_719 14 CheesyDoritos.bmp 1315.19 24 999000.00 240.00 999000  1316.21 7.833333e+02 8.833333e+02 59 50 
BM2_719 14 Reeses.bmp 1317.20 12 999000.00 120.00 999000  1318.22 7.833333e+02 8.833333e+02 31 22 
BM2_719 14 Nutterbutter.bmp 1322.20 11 775.88 11.00 7.834128e+02 b 1323.22 8.000000e+02 8.833333e+02 41 59 
BM2_719 14 Funyuns_small.bmp 1324.19 11 962.54 110.00 8.000815e+02 b 1325.21 8.166667e+02 8.833333e+02 42 4 
BM2_719 14 Goldfish.bmp 1326.19 12 999000.00 120.00 999000  1327.21 8.166667e+02 8.833333e+02 32 31 
BM2_719 14 Whatchamacallit.bmp 1332.19 12 999000.00 120.00 999000  1333.21 8.166667e+02 8.833333e+02 36 51 
BM2_719 14 Fritos.bmp 1334.18 12 999000.00 120.00 999000  1335.20 8.166667e+02 8.833333e+02 37 47 
BM2_719 14 Jollyrancherred.bmp 1336.19 24 999000.00 240.00 999000  1337.21 8.166667e+02 8.833333e+02 55 19 
BM2_719 14 Sourpatch.bmp 1338.20 12 999000.00 120.00 999000  1339.21 8.166667e+02 8.833333e+02 35 45 
BM2_719 14 Slimjim.bmp 1342.19 24 999000.00 240.00 999000  1343.21 8.166667e+02 8.833333e+02 51 5 
BM2_719 14 TeddyGrahamschocolate.bmp 1346.19 22 1123.10 2200.00 8.834313e+02 b 1347.21 8.166667e+02 8.333333e+02 49 18 
BM2_719 14 Milkduds.bmp 1349.19 12 999000.00 120.00 999000  1350.21 8.166667e+02 8.333333e+02 40 16 
BM2_719 14 Doritosranch.bmp 1353.19 24 999000.00 240.00 999000  1354.21 8.166667e+02 8.333333e+02 57 58 
BM2_719 14 Snickers.bmp 1356.20 12 999000.00 120.00 999000  1357.22 8.166667e+02 8.333333e+02 34 23 
BM2_719 14 Lindt_small.bmp 1358.19 12 999000.00 120.00 999000  1359.21 8.166667e+02 8.333333e+02 44 17 
BM2_719 14 Almondjoy.bmp 1362.18 24 999000.00 240.00 999000  1363.20 8.166667e+02 8.333333e+02 60 13 
BM2_719 14 Toberlorone.bmp 1364.19 22 1021.88 2200.00 8.334363e+02 b 1365.21 8.166667e+02 7.833333e+02 46 11 
BM2_719 14 100grand_small.bmp 1366.20 12 999000.00 120.00 999000  1367.22 8.166667e+02 7.833333e+02 39 8 
BM2_719 14 PringlesRed.bmp 1370.19 12 999000.00 120.00 999000  1371.21 8.166667e+02 7.833333e+02 43 12 
BM2_719 14 Hersheymilk_several.bmp 1372.20 24 999000.00 240.00 999000  1373.22 8.166667e+02 7.833333e+02 54 53 
BM2_719 14 Crunch.bmp 1376.19 22 804.49 220.00 7.834426e+02 b 1377.21 8.166667e+02 8.000000e+02 50 15 
BM2_719 14 Laffytaffyred_one.bmp 1380.19 12 999000.00 120.00 999000  1381.21 8.166667e+02 8.000000e+02 33 35 
BM2_719 14 Hersheykisses.bmp 1383.20 22 984.12 220.00 8.000729e+02 b 1384.22 8.166667e+02 8.166667e+02 53 56 
