subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_704 0 2 5 1 0 Cheezits.bmp Riprolls.bmp 40 38 1 i 1 1 1009.241736 1.00 1.00 
BM2_704 0 2 5 2 10 Nutterbutter.bmp Funyuns_small.bmp 50 51 0 u 2 1 933.142931 1.00 1.00 
BM2_704 0 2 5 3 13 Funyuns_small.bmp Laysclassic.bmp 51 49 1 i 2 1 644.263444 1.00 1.00 
BM2_704 0 2 5 4 16 ChipsAhoy_small.bmp Goldfish.bmp 43 45 1 u 1 0 651.235483 1.00 1.00 
BM2_704 0 2 5 5 20 Cheezits.bmp redvines_small.bmp 40 42 1 i 1 1 792.500428 1.00 1.00 
BM2_704 0 2 5 6 24 PringlesRed.bmp Laffytaffyred_one.bmp 44 41 1 u 1 0 668.531806 1.00 1.00 
BM2_704 0 2 5 7 28 Hersheykisses.bmp MrGoodbar.bmp 58 34 0 u 3 1 777.264534 0.00 1.00 
BM2_704 0 2 5 8 32 Doritosranch.bmp Nutterbutter.bmp 48 50 1 u 2 0 573.785805 1.00 1.00 
BM2_704 0 2 5 9 38 Jollyrancherred.bmp MrGoodbar.bmp 60 34 0 u 3 1 819.575945 0.00 1.00 
BM2_704 0 2 5 10 42 ChipsAhoy_small.bmp redvines_small.bmp 43 42 1 u 1 0 585.150024 1.00 1.00 
BM2_704 0 2 5 11 45 PringlesRed.bmp Goldfish.bmp 44 45 1 u 1 0 544.165935 1.00 1.00 
BM2_704 0 2 5 12 48 Keeblerfudgestripes.bmp Dots_one.bmp 36 57 1 u 3 0 583.746022 1.00 0.00 
BM2_704 0 2 5 13 52 Dots_one.bmp MrGoodbar.bmp 57 34 0 u 3 1 539.815117 0.00 1.00 
BM2_704 0 2 5 14 61 Fritos.bmp RitzBitz2.bmp 46 47 0 u 2 1 586.184877 1.00 1.00 
BM2_704 0 2 5 15 68 Goldfish.bmp Cheezits.bmp 45 40 0 i 1 0 589.727822 1.00 1.00 
BM2_704 0 2 5 16 73 FigNewton_small.bmp Goldfish.bmp 39 45 1 u 1 0 655.476863 1.00 1.00 
BM2_704 0 2 5 17 77 Keeblerfudgestripes.bmp Jollyranchergreen.bmp 36 59 1 i 3 1 546.678044 1.00 0.00 
BM2_704 0 2 5 18 80 Jollyrancherred.bmp Chocolate_mm.bmp 60 37 0 u 3 1 635.109594 0.00 1.00 
BM2_704 0 2 5 19 84 Jollyranchergreen.bmp Chocolate_mm.bmp 59 37 0 i 3 0 575.763015 0.00 1.00 
BM2_704 0 2 5 20 93 Laysclassic.bmp RitzBitz2.bmp 49 47 0 u 2 1 902.005457 1.00 1.00 
BM2_704 0 2 5 21 98 Jollyranchergreen.bmp MrGoodbar.bmp 59 34 0 u 3 1 967.585391 0.00 1.00 
BM2_704 0 2 5 22 101 Hersheykisses.bmp Chocolate_mm.bmp 58 37 0 u 3 1 534.695274 0.00 1.00 
BM2_704 0 2 5 23 104 Jollyrancherred.bmp Keeblerfudgestripes.bmp 60 36 0 i 3 0 550.290167 0.00 1.00 
BM2_704 0 2 5 24 108 Funyuns_small.bmp CheesyDoritos.bmp 51 53 1 i 2 1 690.909626 1.00 1.00 
BM2_704 0 2 5 25 111 Laysclassic.bmp Doritosranch.bmp 49 48 0 u 2 1 673.967271 1.00 1.00 
BM2_704 0 2 5 26 114 Nutterbutter.bmp RitzBitz2.bmp 50 47 0 i 2 0 625.636154 1.00 1.00 
BM2_704 0 2 5 27 123 Riprolls.bmp ChipsAhoy_small.bmp 38 43 0 i 1 0 639.266339 1.00 1.00 
BM2_704 0 2 5 28 126 Nutterbutter.bmp Cheetos.bmp 50 52 0 i 2 0 718.850095 1.00 1.00 
BM2_704 0 2 5 29 130 Hersheykisses.bmp Keeblerfudgestripes.bmp 58 36 0 i 3 0 651.593962 0.00 1.00 
BM2_704 0 2 5 30 135 Dots_one.bmp KitKat_small.bmp 57 35 0 i 3 0 620.643348 0.00 1.00 
BM2_704 0 2 5 31 148 Cheetos.bmp CheesyDoritos.bmp 52 53 1 u 2 0 1111.451906 1.00 1.00 
BM2_704 0 2 5 32 151 PringlesRed.bmp redvines_small.bmp 44 42 1 u 1 0 974.617980 1.00 1.00 
BM2_704 0 2 5 33 154 FigNewton_small.bmp Laffytaffyred_one.bmp 39 41 1 u 1 0 894.110862 1.00 1.00 
BM2_704 0 2 5 34 160 Chocolate_mm.bmp Dots_one.bmp 37 57 1 u 3 0 684.819548 1.00 0.00 
BM2_704 0 2 5 35 164 Fritos.bmp Doritosranch.bmp 46 48 0 u 2 1 721.512725 1.00 1.00 
BM2_704 0 2 5 36 168 KitKat_small.bmp Jollyranchergreen.bmp 35 59 1 u 3 0 709.534452 1.00 0.00 
BM2_704 0 2 5 37 171 Laysclassic.bmp Cheetos.bmp 49 52 0 i 2 0 765.138840 1.00 1.00 
BM2_704 0 2 5 38 177 Cheetos.bmp Fritos.bmp 52 46 1 u 2 0 875.287478 1.00 1.00 
BM2_704 0 2 5 39 181 Laffytaffyred_one.bmp ChipsAhoy_small.bmp 41 43 0 i 1 0 816.434847 1.00 1.00 
BM2_704 0 2 5 40 187 PringlesRed.bmp Riprolls.bmp 44 38 1 u 1 0 807.085604 1.00 1.00 
BM2_704 0 2 5 41 192 KitKat_small.bmp Jollyrancherred.bmp 35 60 1 u 3 0 720.784206 1.00 0.00 
BM2_704 0 2 5 42 202 KitKat_small.bmp Hersheykisses.bmp 35 58 1 u 3 0 739.380853 1.00 0.00 
BM2_704 0 2 5 43 212 Cheezits.bmp Laffytaffyred_one.bmp 40 41 1 i 1 1 910.796521 1.00 1.00 
BM2_704 0 2 5 44 220 Riprolls.bmp FigNewton_small.bmp 38 39 0 i 1 0 848.045748 1.00 1.00 
BM2_704 0 2 5 45 224 RitzBitz2.bmp CheesyDoritos.bmp 47 53 1 i 2 1 820.036709 1.00 1.00 
BM2_704 0 2 5 46 227 FigNewton_small.bmp redvines_small.bmp 39 42 1 u 1 0 731.294778 1.00 1.00 
BM2_704 0 2 5 47 230 CheesyDoritos.bmp Doritosranch.bmp 53 48 0 i 2 0 682.718315 1.00 1.00 
BM2_704 0 2 5 48 233 Fritos.bmp Funyuns_small.bmp 46 51 0 u 2 1 770.435292 1.00 1.00 
