subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_714 0 2 5 1 0 Milkduds.bmp redvines_small.bmp 34 57 1 u 3 0 769.989756 1.00 0.00 
BM2_714 0 2 5 2 10 redvines_small.bmp KitKat_small.bmp 57 35 0 i 3 0 613.004934 0.00 1.00 
BM2_714 0 2 5 3 13 Riprolls.bmp Whatchamacallit.bmp 42 44 0 i 1 0 637.248343 1.00 1.00 
BM2_714 0 2 5 4 16 100grand_small.bmp PopTartsCinnamon.bmp 47 50 1 u 2 0 700.893678 1.00 1.00 
BM2_714 0 2 5 5 20 Funyuns_small.bmp KitKat_small.bmp 59 35 0 i 3 0 761.741693 0.00 1.00 
BM2_714 0 2 5 6 24 RitzBitz2.bmp 100grand_small.bmp 46 47 0 i 2 0 693.731692 1.00 1.00 
BM2_714 0 2 5 7 28 TeddyGrahamschocolate.bmp Jollyrancherred.bmp 36 58 1 u 3 0 746.520605 1.00 0.00 
BM2_714 0 2 5 8 32 PopTartsCinnamon.bmp Jollyranchergreen.bmp 50 51 0 u 2 1 783.275872 1.00 1.00 
BM2_714 0 2 5 9 38 Butterfinger.bmp Skittles.bmp 45 43 0 u 1 1 1061.324724 1.00 1.00 
BM2_714 0 2 5 10 42 RitzBitz2.bmp Jollyranchergreen.bmp 46 51 0 u 2 1 778.775517 1.00 1.00 
BM2_714 0 2 5 11 45 Skittles.bmp Fritos.bmp 43 41 1 u 1 0 1289.818043 1.00 1.00 
BM2_714 0 2 5 12 48 Hersheykisses.bmp Fritos.bmp 39 41 1 u 1 0 1017.539827 1.00 1.00 
BM2_714 0 2 5 13 52 Almondjoy.bmp Hersheykisses.bmp 38 39 0 x 1 999 999000.000000 1.00 1.00 
BM2_714 0 2 5 14 61 Laffytaffyred_one.bmp Goldfish.bmp 52 49 1 i 2 1 1020.083826 1.00 1.00 
BM2_714 0 2 5 15 68 Dots_one.bmp Milkduds.bmp 60 34 0 i 3 0 655.867114 0.00 1.00 
BM2_714 0 2 5 16 73 Funyuns_small.bmp Milkduds.bmp 59 34 0 i 3 0 577.623098 0.00 1.00 
BM2_714 0 2 5 17 77 Hersheykisses.bmp Riprolls.bmp 39 42 1 u 1 0 765.349570 1.00 1.00 
BM2_714 0 2 5 18 80 Goldfish.bmp 100grand_small.bmp 49 47 0 i 2 0 653.399741 1.00 1.00 
BM2_714 0 2 5 19 84 SourSkittles.bmp AnimalCrackers.bmp 53 48 0 u 2 1 1234.151298 0.00 1.00 
BM2_714 0 2 5 20 93 Butterfinger.bmp Hersheykisses.bmp 45 39 0 u 1 1 896.639095 1.00 1.00 
BM2_714 0 2 5 21 98 3Musketeers.bmp Fritos.bmp 40 41 1 u 1 0 770.398814 1.00 1.00 
BM2_714 0 2 5 22 101 Dots_one.bmp BabyRuth.bmp 60 37 0 i 3 0 649.442467 0.00 1.00 
BM2_714 0 2 5 23 104 3Musketeers.bmp Riprolls.bmp 40 42 1 u 1 0 825.180590 1.00 1.00 
BM2_714 0 2 5 24 108 BabyRuth.bmp Funyuns_small.bmp 37 59 1 u 3 0 693.212456 1.00 0.00 
BM2_714 0 2 5 25 111 Dots_one.bmp TeddyGrahamschocolate.bmp 60 36 0 i 3 0 556.699586 0.00 1.00 
BM2_714 0 2 5 26 114 Funyuns_small.bmp TeddyGrahamschocolate.bmp 59 36 0 i 3 0 852.671884 0.00 1.00 
BM2_714 0 2 5 27 123 Skittles.bmp Almondjoy.bmp 43 38 1 i 1 1 674.486273 1.00 1.00 
BM2_714 0 2 5 28 126 AnimalCrackers.bmp RitzBitz2.bmp 48 46 1 u 2 0 1010.224503 1.00 1.00 
BM2_714 0 2 5 29 130 Riprolls.bmp Skittles.bmp 42 43 0 i 1 0 750.250854 1.00 1.00 
BM2_714 0 2 5 30 135 AnimalCrackers.bmp Goldfish.bmp 48 49 1 u 2 0 840.008453 1.00 1.00 
BM2_714 0 2 5 31 148 Whatchamacallit.bmp Almondjoy.bmp 44 38 1 u 1 0 1107.256408 1.00 1.00 
BM2_714 0 2 5 32 151 Butterfinger.bmp Whatchamacallit.bmp 45 44 0 i 1 0 714.286645 1.00 1.00 
BM2_714 0 2 5 33 154 AnimalCrackers.bmp PopTartsCinnamon.bmp 48 50 1 i 2 1 178.036420 1.00 1.00 
BM2_714 0 2 5 34 160 Laffytaffyred_one.bmp SourSkittles.bmp 52 53 1 i 2 1 776.801524 1.00 0.00 
BM2_714 0 2 5 35 164 KitKat_small.bmp Jollyrancherred.bmp 35 58 1 u 3 0 797.511646 1.00 0.00 
BM2_714 0 2 5 36 168 Jollyranchergreen.bmp SourSkittles.bmp 51 53 1 i 2 1 625.563293 1.00 0.00 
BM2_714 0 2 5 37 171 KitKat_small.bmp Dots_one.bmp 35 60 1 u 3 0 649.314004 1.00 0.00 
BM2_714 0 2 5 38 177 PopTartsCinnamon.bmp Laffytaffyred_one.bmp 50 52 0 u 2 1 976.093937 1.00 1.00 
BM2_714 0 2 5 39 181 3Musketeers.bmp Butterfinger.bmp 40 45 1 u 1 0 1156.829763 1.00 1.00 
BM2_714 0 2 5 40 187 Jollyrancherred.bmp BabyRuth.bmp 58 37 0 i 3 0 707.610060 0.00 1.00 
BM2_714 0 2 5 41 192 BabyRuth.bmp redvines_small.bmp 37 57 1 u 3 0 556.657808 1.00 0.00 
BM2_714 0 2 5 42 202 3Musketeers.bmp Almondjoy.bmp 40 38 1 u 1 0 912.174536 1.00 1.00 
BM2_714 0 2 5 43 212 Goldfish.bmp Jollyranchergreen.bmp 49 51 0 u 2 1 1003.689544 1.00 1.00 
BM2_714 0 2 5 44 220 RitzBitz2.bmp Laffytaffyred_one.bmp 46 52 0 u 2 1 1469.170524 1.00 1.00 
