subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_714 13 Hersheymilk_several.bmp 1152.66 24 999000.00 240.00 999000  1153.68 8.166667e+02 8.166667e+02 55 12 
BM2_714 13 BabyRuth.bmp 1154.65 12 999000.00 120.00 999000  1155.67 8.166667e+02 8.166667e+02 37 58 
BM2_714 13 Funyuns_small.bmp 1158.66 24 999000.00 240.00 999000  1159.68 8.166667e+02 8.166667e+02 59 11 
BM2_714 13 Oreos.bmp 1161.65 12 999000.00 120.00 999000  1162.67 8.166667e+02 8.166667e+02 32 44 
BM2_714 13 Jollyrancherred.bmp 1163.66 24 999000.00 240.00 999000  1164.68 8.166667e+02 8.166667e+02 58 60 
BM2_714 13 TeddyGrahamschocolate.bmp 1166.65 12 999000.00 120.00 999000  1167.67 8.166667e+02 8.166667e+02 36 56 
BM2_714 13 Lollipopred.bmp 1170.66 24 999000.00 240.00 999000  1171.68 8.166667e+02 8.166667e+02 56 57 
BM2_714 13 Goldfish.bmp 1174.66 24 999000.00 240.00 999000  1175.67 8.166667e+02 8.166667e+02 49 10 
BM2_714 13 Milkduds.bmp 1176.64 12 999000.00 120.00 999000  1177.66 8.166667e+02 8.166667e+02 34 34 
BM2_714 13 Fritos.bmp 1181.66 12 999000.00 120.00 999000  1182.68 8.166667e+02 8.166667e+02 41 2 
BM2_714 13 PringlesRed.bmp 1183.65 12 999000.00 120.00 999000  1184.67 8.166667e+02 8.166667e+02 33 21 
BM2_714 13 FigNewton_small.bmp 1185.65 12 999000.00 120.00 999000  1186.67 8.166667e+02 8.166667e+02 31 54 
BM2_714 13 100grand_small.bmp 1191.66 22 965.18 220.00 8.167740e+02 b 1192.68 8.166667e+02 8.333333e+02 47 15 
BM2_714 13 AnimalCrackers.bmp 1193.64 22 856.17 220.00 8.334273e+02 b 1194.66 8.166667e+02 8.500000e+02 48 31 
BM2_714 13 Laffytaffyred_one.bmp 1195.65 22 522.26 22.00 8.500921e+02 b 1196.67 8.166667e+02 8.666667e+02 52 6 
BM2_714 13 KitKat_small.bmp 1197.66 12 999000.00 120.00 999000  1198.68 8.166667e+02 8.666667e+02 35 39 
BM2_714 13 redvines_small.bmp 1201.65 24 999000.00 240.00 999000  1202.67 8.166667e+02 8.666667e+02 57 35 
BM2_714 13 Hersheykisses.bmp 1205.65 11 957.71 110.00 8.167762e+02 b 1206.67 8.333333e+02 8.666667e+02 39 53 
BM2_714 13 Whatchamacallit.bmp 1208.66 11 1028.43 1100.00 8.334120e+02 b 1209.68 7.833333e+02 8.666667e+02 44 3 
BM2_714 13 FlamingCheetos.bmp 1212.65 24 999000.00 240.00 999000  1213.67 7.833333e+02 8.666667e+02 54 8 
BM2_714 13 RitzBitz2.bmp 1215.64 24 999000.00 240.00 999000  1216.66 7.833333e+02 8.666667e+02 46 32 
BM2_714 13 Dots_one.bmp 1217.65 24 999000.00 240.00 999000  1218.67 7.833333e+02 8.666667e+02 60 38 
BM2_714 13 Jollyranchergreen.bmp 1221.65 22 864.09 22.00 8.667523e+02 b 1222.67 7.833333e+02 8.833333e+02 51 14 
BM2_714 13 3Musketeers.bmp 1223.65 11 929.57 110.00 7.834084e+02 b 1224.67 8.000000e+02 8.833333e+02 40 7 
BM2_714 13 Butterfinger.bmp 1225.66 12 999000.00 120.00 999000  1226.68 8.000000e+02 8.833333e+02 45 22 
BM2_714 13 SourSkittles.bmp 1229.65 24 999000.00 240.00 999000  1230.67 8.000000e+02 8.833333e+02 53 4 
BM2_714 13 PopTartsCinnamon.bmp 1231.66 24 999000.00 240.00 999000  1232.68 8.000000e+02 8.833333e+02 50 13 
BM2_714 13 Skittles.bmp 1235.65 11 975.28 110.00 8.000707e+02 b 1236.67 8.166667e+02 8.833333e+02 43 30 
BM2_714 13 Almondjoy.bmp 1239.65 12 999000.00 120.00 999000  1240.67 8.166667e+02 8.833333e+02 38 9 
BM2_714 13 Riprolls.bmp 1242.66 12 999000.00 120.00 999000  1243.68 8.166667e+02 8.833333e+02 42 17 
