subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_722 7 Hersheymilk_several.bmp 586.93 12 999000.00 120.00 999000  587.94 7.500000e+02 7.500000e+02 36 3 
BM2_722 7 Goldfish.bmp 589.92 12 999000.00 120.00 999000  590.94 7.500000e+02 7.500000e+02 33 7 
BM2_722 7 AnimalCrackers.bmp 593.94 12 999000.00 120.00 999000  594.96 7.500000e+02 7.500000e+02 41 31 
BM2_722 7 Cheezits.bmp 595.93 12 999000.00 120.00 999000  596.95 7.500000e+02 7.500000e+02 37 12 
BM2_722 7 Laffytaffyred_one.bmp 597.93 24 999000.00 240.00 999000  598.95 7.500000e+02 7.500000e+02 57 32 
BM2_722 7 Riprolls.bmp 601.93 24 999000.00 240.00 999000  602.95 7.500000e+02 7.500000e+02 50 14 
BM2_722 7 Doritosranch.bmp 603.93 12 999000.00 120.00 999000  604.95 7.500000e+02 7.500000e+02 35 50 
BM2_722 7 Jollyrancherred.bmp 608.93 11 945.60 110.00 7.501188e+02 b 609.95 7.666667e+02 7.500000e+02 39 56 
BM2_722 7 PopTartsCinnamon.bmp 610.92 24 999000.00 240.00 999000  611.94 7.666667e+02 7.500000e+02 53 47 
BM2_722 7 Granolabar.bmp 613.93 12 999000.00 120.00 999000  614.95 7.666667e+02 7.500000e+02 42 1 
BM2_722 7 BabyRuth.bmp 616.92 22 978.89 220.00 7.500944e+02 b 617.94 7.666667e+02 7.666667e+02 47 53 
BM2_722 7 FigNewton_small.bmp 620.93 12 999000.00 120.00 999000  621.95 7.666667e+02 7.666667e+02 45 38 
BM2_722 7 Lollipopred.bmp 623.93 12 999000.00 120.00 999000  624.95 7.666667e+02 7.666667e+02 34 4 
BM2_722 7 Jollyranchergreen.bmp 625.93 24 999000.00 240.00 999000  626.95 7.666667e+02 7.666667e+02 56 45 
BM2_722 7 PayDay.bmp 628.92 22 1000.18 2200.00 7.667599e+02 b 629.94 7.666667e+02 7.166667e+02 52 39 
BM2_722 7 Nutterbutter.bmp 632.94 24 999000.00 240.00 999000  633.96 7.666667e+02 7.166667e+02 54 52 
BM2_722 7 Snickers.bmp 635.93 12 999000.00 120.00 999000  636.95 7.666667e+02 7.166667e+02 32 25 
BM2_722 7 Laysclassic.bmp 637.94 12 999000.00 120.00 999000  638.95 7.666667e+02 7.166667e+02 31 11 
BM2_722 7 Ghiradelli_milk_Almonds.bmp 639.92 11 992.50 110.00 7.667465e+02 b 640.94 7.833333e+02 7.166667e+02 40 60 
BM2_722 7 Almondjoy.bmp 644.92 24 999000.00 240.00 999000  645.94 7.833333e+02 7.166667e+02 60 26 
BM2_722 7 FlamingCheetos.bmp 648.93 24 999000.00 240.00 999000  649.95 7.833333e+02 7.166667e+02 46 41 
BM2_722 7 Sourpatch.bmp 652.93 22 898.77 220.00 7.167606e+02 b 653.95 7.833333e+02 7.333333e+02 51 35 
BM2_722 7 Milano.bmp 658.93 24 999000.00 240.00 999000  659.95 7.833333e+02 7.333333e+02 49 42 
BM2_722 7 Fritos.bmp 660.92 22 916.05 220.00 7.334382e+02 b 661.94 7.833333e+02 7.500000e+02 48 58 
BM2_722 7 RitzBitz2.bmp 662.93 11 980.83 110.00 7.834271e+02 b 663.95 8.000000e+02 7.500000e+02 43 24 
BM2_722 7 Lindt_small.bmp 664.93 24 999000.00 240.00 999000  665.95 8.000000e+02 7.500000e+02 55 44 
BM2_722 7 Toberlorone.bmp 666.92 11 1050.79 1100.00 8.000819e+02 b 667.94 7.500000e+02 7.500000e+02 44 19 
BM2_722 7 redvines_small.bmp 670.93 24 999000.00 240.00 999000  671.95 7.500000e+02 7.500000e+02 58 34 
BM2_722 7 Dots_one.bmp 672.92 24 999000.00 240.00 999000  673.94 7.500000e+02 7.500000e+02 59 13 
BM2_722 7 Slimjim.bmp 676.94 12 999000.00 120.00 999000  677.96 7.500000e+02 7.500000e+02 38 16 
