subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_718 0 2 4 1 0 FlamingCheetos.bmp SourSkittles.bmp 35 60 1 i 3 1 748.905998 0.61 0.01 
BM2_718 0 2 4 2 10 AnimalCrackers.bmp 3Musketeers.bmp 47 49 1 i 2 1 688.851909 0.05 0.03 
BM2_718 0 2 4 3 13 AnimalCrackers.bmp Fritos.bmp 47 46 1 i 2 1 767.889098 0.05 0.49 
BM2_718 0 2 4 4 16 Hersheymilk_several.bmp MilkyWay.bmp 43 38 1 u 1 0 774.990868 0.54 0.58 
BM2_718 0 2 4 5 20 AnimalCrackers.bmp Laffytaffyred_one.bmp 47 53 1 u 2 0 708.200154 0.05 0.01 
BM2_718 0 2 4 6 24 PayDay.bmp Almondjoy.bmp 37 57 1 u 3 0 632.204828 0.59 0.01 
BM2_718 0 2 4 7 28 Jollyrancherred.bmp Doritosranch.bmp 45 40 0 i 1 0 532.907821 0.51 0.58 
BM2_718 0 2 4 8 32 100grand_small.bmp 3Musketeers.bmp 52 49 1 i 2 1 673.388751 0.01 0.03 
BM2_718 0 2 4 9 38 Goldfish.bmp Doritosranch.bmp 41 40 0 i 1 0 710.945950 0.54 0.58 
BM2_718 0 2 4 10 42 Cheetos.bmp Laysclassic.bmp 42 44 0 u 1 1 1108.808337 0.54 0.53 
BM2_718 0 2 4 11 45 Hersheymilk_several.bmp Jollyrancherred.bmp 43 45 1 u 1 0 691.797451 0.54 0.51 
BM2_718 0 2 4 12 48 Jollyranchergreen.bmp Sourpatch.bmp 50 48 0 u 2 1 867.417798 0.02 0.05 
BM2_718 0 2 4 13 52 Hersheymilk_several.bmp Goldfish.bmp 43 41 1 u 1 0 663.421487 0.54 0.54 
BM2_718 0 2 4 14 61 Almondjoy.bmp redvines_small.bmp 57 34 0 u 3 1 605.847942 0.01 0.65 
BM2_718 0 2 4 15 68 Goldfish.bmp RitzBitz2.bmp 41 39 0 u 1 1 977.427033 0.54 0.58 
BM2_718 0 2 4 16 73 MilkyWay.bmp Doritosranch.bmp 38 40 0 i 1 0 675.080515 0.58 0.58 
BM2_718 0 2 4 17 77 FlamingCheetos.bmp Whatchamacallit.bmp 35 59 1 i 3 1 871.615063 0.61 0.01 
BM2_718 0 2 4 18 80 SourSkittles.bmp PayDay.bmp 60 37 0 i 3 0 1046.682157 0.01 0.59 
BM2_718 0 2 4 19 84 Nutterbutter.bmp redvines_small.bmp 58 34 0 i 3 0 883.389835 0.01 0.65 
BM2_718 0 2 4 20 93 AnimalCrackers.bmp Jollyranchergreen.bmp 47 50 1 i 2 1 737.627487 0.05 0.02 
BM2_718 0 2 4 21 98 Jollyrancherred.bmp Laysclassic.bmp 45 44 0 i 1 0 891.286411 0.51 0.53 
BM2_718 0 2 4 22 101 Almondjoy.bmp Lindt_small.bmp 57 36 0 i 3 0 866.365434 0.01 0.60 
BM2_718 0 2 4 23 104 Lindt_small.bmp Nutterbutter.bmp 36 58 1 u 3 0 1009.975738 0.60 0.01 
BM2_718 0 2 4 24 108 SourSkittles.bmp Lindt_small.bmp 60 36 0 i 3 0 1174.565452 0.01 0.60 
BM2_718 0 2 4 25 111 Nutterbutter.bmp FlamingCheetos.bmp 58 35 0 u 3 1 1005.715609 0.01 0.61 
BM2_718 0 2 4 26 114 Jollyrancherred.bmp RitzBitz2.bmp 45 39 0 u 1 1 741.293050 0.51 0.58 
BM2_718 0 2 4 27 123 Doritosranch.bmp Cheetos.bmp 40 42 1 u 1 0 1090.937473 0.58 0.54 
BM2_718 0 2 4 28 126 Nutterbutter.bmp PayDay.bmp 58 37 0 i 3 0 634.603130 0.01 0.59 
BM2_718 0 2 4 29 130 MilkyWay.bmp RitzBitz2.bmp 38 39 0 i 1 0 646.615158 0.58 0.58 
