subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_710 11 Whatchamacallit.bmp 934.73 12 999000.00 120.00 999000  935.73 7.500000e+02 9.500000e+02 45 41 
BM2_710 11 Cheetos.bmp 937.72 11 893.64 110.00 7.501120e+02 b 938.74 7.666667e+02 9.500000e+02 40 38 
BM2_710 11 Sourpatch.bmp 939.72 24 999000.00 240.00 999000  940.74 7.666667e+02 9.500000e+02 58 48 
BM2_710 11 Hersheykisses.bmp 941.73 12 999000.00 120.00 999000  942.75 7.666667e+02 9.500000e+02 32 32 
BM2_710 11 Lollipopred.bmp 943.72 22 948.21 22.00 9.501276e+02 b 944.74 7.666667e+02 9.666667e+02 52 51 
BM2_710 11 SourSkittles.bmp 946.73 24 999000.00 240.00 999000  947.75 7.666667e+02 9.666667e+02 46 9 
BM2_710 11 PopTartsCinnamon.bmp 948.72 12 999000.00 120.00 999000  949.74 7.666667e+02 9.666667e+02 36 37 
BM2_710 11 FlamingCheetos.bmp 952.73 12 999000.00 120.00 999000  953.75 7.666667e+02 9.666667e+02 31 33 
BM2_710 11 Jollyrancherred.bmp 954.72 24 999000.00 240.00 999000  955.74 7.666667e+02 9.666667e+02 55 27 
BM2_710 11 Riprolls.bmp 959.72 24 999000.00 240.00 999000  960.74 7.666667e+02 9.666667e+02 60 2 
BM2_710 11 Granolabar.bmp 961.72 12 999000.00 120.00 999000  962.74 7.666667e+02 9.666667e+02 42 19 
BM2_710 11 PringlesRed.bmp 965.72 24 999000.00 240.00 999000  966.74 7.666667e+02 9.666667e+02 50 39 
BM2_710 11 Goldfish.bmp 967.73 12 999000.00 120.00 999000  968.75 7.666667e+02 9.666667e+02 41 50 
BM2_710 11 Butterfinger.bmp 970.72 11 934.53 110.00 7.667396e+02 b 971.74 7.833333e+02 9.666667e+02 43 34 
BM2_710 11 Milano.bmp 975.72 24 999000.00 240.00 999000  976.74 7.833333e+02 9.666667e+02 56 29 
BM2_710 11 Jollyranchergreen.bmp 977.72 24 999000.00 240.00 999000  978.74 7.833333e+02 9.666667e+02 53 5 
BM2_710 11 ChipsAhoy_small.bmp 979.73 11 796.21 110.00 7.834094e+02 b 980.75 8.000000e+02 9.666667e+02 39 18 
BM2_710 11 100grand_small.bmp 983.72 24 999000.00 240.00 999000  984.74 8.000000e+02 9.666667e+02 57 60 
BM2_710 11 RiceKrispyTreat_small.bmp 987.72 12 999000.00 120.00 999000  988.74 8.000000e+02 9.666667e+02 35 57 
BM2_710 11 RitzBitz2.bmp 991.73 11 889.54 110.00 8.000716e+02 b 992.75 8.166667e+02 9.666667e+02 44 17 
BM2_710 11 FrootLoops.bmp 993.72 24 999000.00 240.00 999000  994.74 8.166667e+02 9.666667e+02 49 46 
BM2_710 11 Reeses.bmp 995.73 12 999000.00 120.00 999000  996.75 8.166667e+02 9.666667e+02 38 42 
BM2_710 11 Fritos.bmp 997.72 24 999000.00 240.00 999000  998.74 8.166667e+02 9.666667e+02 54 22 
BM2_710 11 Laffytaffyred_one.bmp 999.72 24 999000.00 240.00 999000  1000.74 8.166667e+02 9.666667e+02 59 55 
BM2_710 11 Funyuns_small.bmp 1005.72 12 999000.00 120.00 999000  1006.74 8.166667e+02 9.666667e+02 33 31 
BM2_710 11 redvines_small.bmp 1008.72 22 1121.05 2200.00 9.667690e+02 b 1009.74 8.166667e+02 9.166667e+02 51 45 
BM2_710 11 MrsFields.bmp 1010.72 22 665.90 22.00 9.167511e+02 b 1011.74 8.166667e+02 9.333333e+02 47 35 
BM2_710 11 BabyRuth.bmp 1012.73 12 999000.00 120.00 999000  1013.75 8.166667e+02 9.333333e+02 37 40 
BM2_710 11 Dots_one.bmp 1015.72 22 948.72 220.00 9.334052e+02 b 1016.74 8.166667e+02 9.500000e+02 48 4 
BM2_710 11 FamousAmos_small.bmp 1017.73 12 999000.00 120.00 999000  1018.75 8.166667e+02 9.500000e+02 34 21 
