subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_695 0 1 1 1 0 PopTartsStrawberry.bmp Riprolls.bmp 39 42 0 u 1 1 938.411474 1.000000 0.000000 
BM2_695 0 1 1 2 10 Slimjim.bmp Keeblerfudgestripes.bmp 59 37 0 i 3 0 886.252287 0.000000 1.000000 
BM2_695 0 1 1 3 13 Hersheykisses.bmp Riprolls.bmp 40 42 0 i 1 0 1141.365222 0.000000 0.000000 
BM2_695 0 1 1 4 16 Lollipopred.bmp MrGoodbar.bmp 50 48 1 i 2 1 1060.967315 0.000000 0.000000 
BM2_695 0 1 1 5 20 Jollyrancherred.bmp Fritos.bmp 57 36 0 i 3 0 905.639672 0.000000 1.000000 
BM2_695 0 1 1 6 24 Crunch.bmp Skittles.bmp 46 51 1 i 2 1 1101.665346 0.000000 0.000000 
BM2_695 0 1 1 7 28 Riprolls.bmp FrootLoops.bmp 42 43 1 i 1 1 866.311934 0.000000 0.000000 
BM2_695 0 1 1 8 32 Laffytaffyred_one.bmp CheesyDoritos.bmp 60 34 0 i 3 0 910.870514 0.000000 1.000000 
BM2_695 0 1 1 9 38 Lollipopred.bmp Hersheymilk_several.bmp 50 52 1 u 2 0 692.719327 0.000000 0.000000 
BM2_695 0 1 1 10 42 MrGoodbar.bmp Laysclassic.bmp 48 49 0 u 2 1 1186.211828 0.000000 0.000000 
BM2_695 0 1 1 11 45 Jollyrancherred.bmp Keeblerfudgestripes.bmp 57 37 0 i 3 0 905.348758 0.000000 1.000000 
BM2_695 0 1 1 12 48 redvines_small.bmp Hersheymilk_several.bmp 53 52 1 u 2 0 992.922363 0.000000 0.000000 
BM2_695 0 1 1 13 52 redvines_small.bmp MrGoodbar.bmp 53 48 1 i 2 1 1244.886429 0.000000 0.000000 
BM2_695 0 1 1 14 61 Cheetos.bmp redvines_small.bmp 47 53 0 u 2 1 819.280744 0.000000 0.000000 
BM2_695 0 1 1 15 68 Sourpatch.bmp PopTartsStrawberry.bmp 38 39 1 u 1 0 854.896465 1.000000 1.000000 
BM2_695 0 1 1 16 73 Skittles.bmp Laysclassic.bmp 51 49 0 i 2 0 696.640604 0.000000 0.000000 
BM2_695 0 1 1 17 77 Dots_one.bmp Sourpatch.bmp 44 38 0 i 1 0 1052.459848 0.000000 1.000000 
BM2_695 0 1 1 18 80 Skittles.bmp Lollipopred.bmp 51 50 0 i 2 0 1204.182210 0.000000 0.000000 
BM2_695 0 1 1 19 84 Laffytaffyred_one.bmp Keeblerfudgestripes.bmp 60 37 0 i 3 0 760.840934 0.000000 1.000000 
BM2_695 0 1 1 20 93 Dots_one.bmp PringlesRed.bmp 44 45 0 i 1 0 1383.087655 0.000000 0.000000 
BM2_695 0 1 1 21 98 PringlesRed.bmp Hersheykisses.bmp 45 40 1 i 1 1 960.774114 0.000000 0.000000 
BM2_695 0 1 1 22 101 Oreos.bmp FrootLoops.bmp 41 43 1 u 1 0 1199.916598 0.000000 0.000000 
BM2_695 0 1 1 23 104 Laffytaffyred_one.bmp Granolabar.bmp 60 35 0 i 3 0 991.490090 0.000000 1.000000 
BM2_695 0 1 1 24 108 Fritos.bmp FlamingCheetos.bmp 36 58 1 u 3 0 1068.121975 1.000000 0.000000 
BM2_695 0 1 1 25 111 Crunch.bmp Cheetos.bmp 46 47 1 x 2 999 999000.000000 0.000000 0.000000 
BM2_695 0 1 1 26 114 PopTartsStrawberry.bmp PringlesRed.bmp 39 45 0 u 1 1 1034.791270 1.000000 0.000000 
BM2_695 0 1 1 27 123 Lollipopred.bmp Cheetos.bmp 50 47 1 i 2 1 880.478695 0.000000 0.000000 
