subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_717 0 1 1 1 0 Laffytaffyred_one.bmp redvines_small.bmp 39 45 0 u 1 1 1004.983157 1.47 1.03 
BM2_717 0 1 1 2 10 Whatchamacallit.bmp Lollipopred.bmp 40 42 0 u 1 1 1080.901825 1.04 1.03 
BM2_717 0 1 1 3 13 BabyRuth.bmp Goldfish.bmp 52 50 0 i 2 0 807.995586 0.57 0.59 
BM2_717 0 1 1 4 16 AnimalCrackers.bmp PopTartsStrawberry.bmp 37 57 1 u 3 0 943.674874 1.50 0.54 
BM2_717 0 1 1 5 20 Dots_one.bmp Funyuns_small.bmp 36 59 1 u 3 0 844.279270 1.50 0.29 
BM2_717 0 1 1 6 24 Lollipopred.bmp Fritos.bmp 42 44 1 u 1 0 1160.328225 1.03 1.03 
BM2_717 0 1 1 7 28 Laffytaffyred_one.bmp Slimjim.bmp 39 41 0 u 1 1 860.973718 1.47 1.04 
BM2_717 0 1 1 8 32 Butterfinger.bmp CheesyDoritos.bmp 49 51 1 u 2 0 865.581838 1.02 0.57 
BM2_717 0 1 1 9 38 Goldfish.bmp CheesyDoritos.bmp 50 51 1 u 2 0 959.462457 0.59 0.57 
BM2_717 0 1 1 10 42 Doritosranch.bmp Dots_one.bmp 60 36 0 i 3 0 860.872648 0.25 1.50 
BM2_717 0 1 1 11 45 Crunch.bmp Laysclassic.bmp 58 34 0 u 3 1 819.921664 0.53 1.51 
BM2_717 0 1 1 12 48 PopTartsStrawberry.bmp PayDay.bmp 57 35 0 u 3 1 1043.536202 0.54 1.51 
BM2_717 0 1 1 13 52 Slimjim.bmp Whatchamacallit.bmp 41 40 1 u 1 0 1007.633657 1.04 1.04 
BM2_717 0 1 1 14 61 AnimalCrackers.bmp Crunch.bmp 37 58 1 u 3 0 1245.942433 1.50 0.53 
BM2_717 0 1 1 15 68 Jollyranchergreen.bmp KitKat_small.bmp 47 46 0 i 2 0 841.619914 1.03 1.03 
BM2_717 0 1 1 16 73 Hersheykisses.bmp Oreos.bmp 38 43 1 u 1 0 755.270101 1.47 1.03 
BM2_717 0 1 1 17 77 Laysclassic.bmp Funyuns_small.bmp 34 59 1 u 3 0 1015.198897 1.51 0.29 
BM2_717 0 1 1 18 80 Jollyranchergreen.bmp Cheezits.bmp 47 53 0 u 2 1 974.911113 1.03 0.56 
BM2_717 0 1 1 19 84 Fritos.bmp redvines_small.bmp 44 45 0 u 1 1 1011.544372 1.03 1.03 
BM2_717 0 1 1 20 93 Jollyranchergreen.bmp Goldfish.bmp 47 50 0 u 2 1 1177.802254 1.03 0.59 
BM2_717 0 1 1 21 98 PopTartsStrawberry.bmp Laysclassic.bmp 57 34 0 i 3 0 1267.432259 0.54 1.51 
BM2_717 0 1 1 22 101 Laffytaffyred_one.bmp Lollipopred.bmp 39 42 0 u 1 1 826.490033 1.47 1.03 
BM2_717 0 1 1 23 104 Fritos.bmp Hersheykisses.bmp 44 38 0 i 1 0 634.128344 1.03 1.47 
BM2_717 0 1 1 24 108 Crunch.bmp PayDay.bmp 58 35 0 u 3 1 1118.787582 0.53 1.51 
BM2_717 0 1 1 25 111 BabyRuth.bmp Butterfinger.bmp 52 49 0 i 2 0 829.833920 0.57 1.02 
BM2_717 0 1 1 26 114 Whatchamacallit.bmp Hersheykisses.bmp 40 38 0 i 1 0 861.429303 1.04 1.47 
BM2_717 0 1 1 27 123 BabyRuth.bmp Cheezits.bmp 52 53 0 u 2 1 1131.080325 0.57 0.56 
BM2_717 0 1 1 28 126 Fritos.bmp Slimjim.bmp 44 41 0 i 1 0 1082.718357 1.03 1.04 
BM2_717 0 1 1 29 130 AnimalCrackers.bmp Funyuns_small.bmp 37 59 1 u 3 0 839.364366 1.50 0.29 
BM2_717 0 1 1 30 135 Dots_one.bmp PopTartsStrawberry.bmp 36 57 1 u 3 0 1120.433655 1.50 0.54 
BM2_717 0 1 1 31 148 redvines_small.bmp Whatchamacallit.bmp 45 40 1 i 1 1 1035.285305 1.03 1.04 
BM2_717 0 1 1 32 151 Dots_one.bmp Crunch.bmp 36 58 1 u 3 0 1186.423836 1.50 0.53 
BM2_717 0 1 1 33 154 PeanutMMs.bmp Goldfish.bmp 48 50 0 u 2 1 1258.011906 1.02 0.59 
BM2_717 0 1 1 34 160 redvines_small.bmp Oreos.bmp 45 43 1 i 1 1 735.429963 1.03 1.03 
BM2_717 0 1 1 35 164 Hersheykisses.bmp Laffytaffyred_one.bmp 38 39 1 u 1 0 621.235209 1.47 1.47 
BM2_717 0 1 1 36 168 PayDay.bmp Doritosranch.bmp 35 60 1 u 3 0 1033.364649 1.51 0.25 
BM2_717 0 1 1 37 171 KitKat_small.bmp PeanutMMs.bmp 46 48 1 u 2 0 944.969999 1.03 1.02 
BM2_717 0 1 1 38 177 Oreos.bmp Lollipopred.bmp 43 42 0 u 1 1 631.239047 1.03 1.03 
BM2_717 0 1 1 39 181 Doritosranch.bmp Laysclassic.bmp 60 34 0 i 3 0 860.274230 0.25 1.51 
BM2_717 0 1 1 40 187 Butterfinger.bmp PeanutMMs.bmp 49 48 1 u 2 0 994.956058 1.02 1.02 
BM2_717 0 1 1 41 192 Cheezits.bmp CheesyDoritos.bmp 53 51 1 u 2 0 1252.505954 0.56 0.57 
BM2_717 0 1 1 42 202 Cheezits.bmp PeanutMMs.bmp 53 48 1 u 2 0 823.272694 0.56 1.02 
BM2_717 0 1 1 43 212 KitKat_small.bmp CheesyDoritos.bmp 46 51 1 u 2 0 826.548352 1.03 0.57 
BM2_717 0 1 1 44 220 Funyuns_small.bmp PayDay.bmp 59 35 0 i 3 0 1075.787630 0.29 1.51 
BM2_717 0 1 1 45 224 Butterfinger.bmp Jollyranchergreen.bmp 49 47 1 u 2 0 1039.928831 1.02 1.03 
BM2_717 0 1 1 46 227 Slimjim.bmp Oreos.bmp 41 43 1 i 1 1 1111.601248 1.04 1.03 
BM2_717 0 1 1 47 230 BabyRuth.bmp KitKat_small.bmp 52 46 0 i 2 0 967.156490 0.57 1.03 
BM2_717 0 1 1 48 233 AnimalCrackers.bmp Doritosranch.bmp 37 60 1 u 3 0 958.201572 1.50 0.25 
