subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_713 6 Nutterbutter.bmp 614.92 24 999000.00 240.00 999000  615.92 8.166667e+02 8.166667e+02 51 15 
BM2_713 6 PopTartsCinnamon.bmp 616.93 22 974.94 220.00 8.167800e+02 b 617.95 8.166667e+02 8.333333e+02 46 30 
BM2_713 6 Lollipopred.bmp 620.92 24 999000.00 240.00 999000  621.94 8.166667e+02 8.333333e+02 59 4 
BM2_713 6 Riprolls.bmp 623.91 12 999000.00 120.00 999000  624.93 8.166667e+02 8.333333e+02 40 42 
BM2_713 6 Slimjim.bmp 625.92 12 999000.00 120.00 999000  626.94 8.166667e+02 8.333333e+02 37 50 
BM2_713 6 RitzBitz2.bmp 628.91 12 999000.00 120.00 999000  629.93 8.166667e+02 8.333333e+02 31 23 
BM2_713 6 Oreos.bmp 632.92 12 999000.00 120.00 999000  633.94 8.166667e+02 8.333333e+02 44 26 
BM2_713 6 Hersheymilk_several.bmp 636.92 24 999000.00 240.00 999000  637.94 8.166667e+02 8.333333e+02 52 32 
BM2_713 6 Fritos.bmp 638.92 12 999000.00 120.00 999000  639.94 8.166667e+02 8.333333e+02 35 41 
BM2_713 6 Dots_one.bmp 643.92 11 1009.20 1100.00 8.168165e+02 b 644.94 7.666667e+02 8.333333e+02 38 3 
BM2_713 6 PayDay.bmp 645.91 11 939.79 110.00 7.667501e+02 b 646.93 7.833333e+02 8.333333e+02 41 33 
BM2_713 6 RiceKrispyTreat_small.bmp 647.92 22 1013.93 2200.00 8.334111e+02 b 648.94 7.833333e+02 7.833333e+02 50 36 
BM2_713 6 Funyuns_small.bmp 653.92 24 999000.00 240.00 999000  654.94 7.833333e+02 7.833333e+02 48 49 
BM2_713 6 Hersheykisses.bmp 655.91 11 975.13 110.00 7.834296e+02 b 656.93 8.000000e+02 7.833333e+02 42 48 
BM2_713 6 Keeblerfudgestripes.bmp 657.92 12 999000.00 120.00 999000  658.93 8.000000e+02 7.833333e+02 36 57 
BM2_713 6 AnimalCrackers.bmp 659.92 12 999000.00 120.00 999000  660.94 8.000000e+02 7.833333e+02 34 54 
BM2_713 6 Granolabar.bmp 663.92 22 719.73 22.00 7.834187e+02 b 664.94 8.000000e+02 8.000000e+02 49 29 
BM2_713 6 FigNewton_small.bmp 667.91 12 999000.00 120.00 999000  668.93 8.000000e+02 8.000000e+02 39 6 
BM2_713 6 SourSkittles.bmp 670.92 12 999000.00 120.00 999000  671.94 8.000000e+02 8.000000e+02 43 56 
BM2_713 6 Crunch.bmp 674.92 24 999000.00 240.00 999000  675.94 8.000000e+02 8.000000e+02 54 7 
BM2_713 6 Butterfinger.bmp 677.91 24 999000.00 240.00 999000  678.93 8.000000e+02 8.000000e+02 47 31 
BM2_713 6 3Musketeers.bmp 679.92 22 944.43 220.00 8.000924e+02 b 680.93 8.000000e+02 8.166667e+02 53 5 
BM2_713 6 FamousAmos_small.bmp 683.91 12 999000.00 120.00 999000  684.93 8.000000e+02 8.166667e+02 32 40 
BM2_713 6 PopTartsStrawberry.bmp 685.92 12 999000.00 120.00 999000  686.94 8.000000e+02 8.166667e+02 33 44 
BM2_713 6 Jollyranchergreen.bmp 687.92 24 999000.00 240.00 999000  688.94 8.000000e+02 8.166667e+02 57 34 
BM2_713 6 Doritosranch.bmp 691.92 11 999.13 110.00 8.000899e+02 b 692.94 8.166667e+02 8.166667e+02 45 28 
BM2_713 6 Laffytaffyred_one.bmp 693.92 24 999000.00 240.00 999000  694.94 8.166667e+02 8.166667e+02 58 2 
BM2_713 6 Goldfish.bmp 697.92 24 999000.00 240.00 999000  698.94 8.166667e+02 8.166667e+02 56 1 
BM2_713 6 Whatchamacallit.bmp 701.91 24 999000.00 240.00 999000  702.93 8.166667e+02 8.166667e+02 55 8 
BM2_713 6 Jollyrancherred.bmp 704.92 24 999000.00 240.00 999000  705.94 8.166667e+02 8.166667e+02 60 10 
