subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_707 15 FigNewton_small.bmp 1386.89 24 999000.00 240.00 999000  1387.91 7.500000e+02 7.500000e+02 56 22 
BM2_707 15 RitzBitz2.bmp 1391.87 11 935.71 110.00 7.500949e+02 b 1392.89 7.666667e+02 7.500000e+02 45 41 
BM2_707 15 TeddyGrahamschocolate.bmp 1393.88 24 999000.00 240.00 999000  1394.89 7.666667e+02 7.500000e+02 57 27 
BM2_707 15 Butterfinger.bmp 1395.86 12 999000.00 120.00 999000  1396.88 7.666667e+02 7.500000e+02 39 58 
BM2_707 15 100grand_small.bmp 1401.87 11 931.57 110.00 7.667447e+02 b 1402.89 7.833333e+02 7.500000e+02 42 20 
BM2_707 15 Dots_one.bmp 1403.87 24 999000.00 240.00 999000  1404.89 7.833333e+02 7.500000e+02 55 21 
BM2_707 15 Nutterbutter.bmp 1406.86 12 999000.00 120.00 999000  1407.88 7.833333e+02 7.500000e+02 34 51 
BM2_707 15 Laysclassic.bmp 1408.87 24 999000.00 240.00 999000  1409.89 7.833333e+02 7.500000e+02 52 10 
BM2_707 15 CheesyDoritos.bmp 1412.86 12 999000.00 120.00 999000  1413.88 7.833333e+02 7.500000e+02 32 34 
BM2_707 15 Twix.bmp 1414.87 12 999000.00 120.00 999000  1415.89 7.833333e+02 7.500000e+02 44 35 
BM2_707 15 Ghiradelli_milk_Almonds.bmp 1419.87 12 999000.00 120.00 999000  1420.89 7.833333e+02 7.500000e+02 31 32 
BM2_707 15 Chocolate_mm.bmp 1426.87 24 999000.00 240.00 999000  1427.89 7.833333e+02 7.500000e+02 60 50 
BM2_707 15 Reeses.bmp 1428.86 24 999000.00 240.00 999000  1429.88 7.833333e+02 7.500000e+02 48 56 
BM2_707 15 redvines_small.bmp 1431.87 12 999000.00 120.00 999000  1432.89 7.833333e+02 7.500000e+02 40 6 
BM2_707 15 Crunch.bmp 1434.86 12 999000.00 120.00 999000  1435.88 7.833333e+02 7.500000e+02 43 28 
BM2_707 15 MilkyWay.bmp 1438.88 22 920.80 220.00 7.501146e+02 b 1439.90 7.833333e+02 7.666667e+02 46 47 
BM2_707 15 Almondjoy.bmp 1442.87 24 999000.00 240.00 999000  1443.89 7.833333e+02 7.666667e+02 59 44 
BM2_707 15 PayDay.bmp 1446.87 12 999000.00 120.00 999000  1447.89 7.833333e+02 7.666667e+02 33 52 
BM2_707 15 Hersheykisses.bmp 1449.88 12 999000.00 120.00 999000  1450.90 7.833333e+02 7.666667e+02 37 38 
BM2_707 15 Whatchamacallit.bmp 1455.88 12 999000.00 120.00 999000  1456.90 7.833333e+02 7.666667e+02 36 14 
BM2_707 15 Lindt_small.bmp 1457.87 24 999000.00 240.00 999000  1458.89 7.833333e+02 7.666667e+02 47 53 
BM2_707 15 3Musketeers.bmp 1460.88 22 937.92 220.00 7.667413e+02 b 1461.89 7.833333e+02 7.833333e+02 50 7 
BM2_707 15 Slimjim.bmp 1462.86 22 956.93 220.00 7.834098e+02 b 1463.88 7.833333e+02 8.000000e+02 53 11 
BM2_707 15 Doritosranch.bmp 1464.87 24 999000.00 240.00 999000  1465.89 7.833333e+02 8.000000e+02 51 8 
BM2_707 15 Milano.bmp 1466.88 12 999000.00 120.00 999000  1467.90 7.833333e+02 8.000000e+02 35 59 
BM2_707 15 Hersheymilk_several.bmp 1469.87 11 960.41 110.00 7.834272e+02 b 1470.89 8.000000e+02 8.000000e+02 38 39 
BM2_707 15 FrootLoops.bmp 1473.86 22 973.52 220.00 8.000914e+02 b 1474.88 8.000000e+02 8.166667e+02 49 2 
BM2_707 15 Ghiradelli_milk.bmp 1475.87 11 1023.15 1100.00 8.000809e+02 b 1476.89 7.500000e+02 8.166667e+02 41 18 
BM2_707 15 Milkduds.bmp 1477.88 24 999000.00 240.00 999000  1478.90 7.500000e+02 8.166667e+02 58 30 
BM2_707 15 Cheetos.bmp 1479.86 24 999000.00 240.00 999000  1480.88 7.500000e+02 8.166667e+02 54 16 
