subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_718 0 2 5 1 0 RitzBitz2.bmp MilkyWay.bmp 39 38 1 u 1 0 889.447086 1.00 1.00 
BM2_718 0 2 5 2 9 Lindt_small.bmp SourSkittles.bmp 36 60 1 u 3 0 936.396840 1.00 0.00 
BM2_718 0 2 5 3 12 Almondjoy.bmp Lindt_small.bmp 57 36 0 i 3 0 791.497163 0.00 1.00 
BM2_718 0 2 5 4 17 RitzBitz2.bmp Cheetos.bmp 39 42 1 i 1 1 937.145217 1.00 1.00 
BM2_718 0 2 5 5 26 Nutterbutter.bmp redvines_small.bmp 58 34 0 i 3 0 807.417286 0.00 1.00 
BM2_718 0 2 5 6 32 3Musketeers.bmp AnimalCrackers.bmp 49 47 0 i 2 0 869.983543 0.00 0.00 
BM2_718 0 2 5 7 35 Goldfish.bmp Hersheymilk_several.bmp 41 43 0 i 1 0 1069.065900 1.00 1.00 
BM2_718 0 2 5 8 48 Doritosranch.bmp Jollyrancherred.bmp 40 45 1 u 1 0 824.037090 1.00 1.00 
BM2_718 0 2 5 9 58 redvines_small.bmp SourSkittles.bmp 34 60 1 u 3 0 835.378004 1.00 0.00 
BM2_718 0 2 5 10 63 PayDay.bmp SourSkittles.bmp 37 60 1 u 3 0 836.317155 1.00 0.00 
BM2_718 0 2 5 11 66 PayDay.bmp Whatchamacallit.bmp 37 59 1 i 3 1 1203.826913 1.00 0.00 
BM2_718 0 2 5 12 69 Cheetos.bmp Laysclassic.bmp 42 44 0 i 1 0 1091.638036 1.00 1.00 
BM2_718 0 2 5 13 72 Doritosranch.bmp MilkyWay.bmp 40 38 1 u 1 0 874.701893 1.00 1.00 
BM2_718 0 2 5 14 82 redvines_small.bmp Almondjoy.bmp 34 57 1 u 3 0 909.974744 1.00 0.00 
BM2_718 0 2 5 15 85 Laffytaffyred_one.bmp AnimalCrackers.bmp 53 47 0 i 2 0 1357.002192 0.00 0.00 
BM2_718 0 2 5 16 95 Hersheymilk_several.bmp Cheetos.bmp 43 42 1 u 1 0 840.348422 1.00 1.00 
BM2_718 0 2 5 17 98 3Musketeers.bmp Keeblerfudgestripes.bmp 49 51 0 i 2 0 823.884264 0.00 0.00 
BM2_718 0 2 5 18 101 Doritosranch.bmp Cheetos.bmp 40 42 1 u 1 0 974.938342 1.00 1.00 
BM2_718 0 2 5 19 105 Lindt_small.bmp Nutterbutter.bmp 36 58 1 u 3 0 1051.655050 1.00 0.00 
BM2_718 0 2 5 20 109 FlamingCheetos.bmp Almondjoy.bmp 35 57 1 i 3 1 776.223146 1.00 0.00 
BM2_718 0 2 5 21 113 Laffytaffyred_one.bmp Sourpatch.bmp 53 48 0 u 2 1 1020.238126 0.00 0.00 
BM2_718 0 2 5 22 119 Whatchamacallit.bmp Lindt_small.bmp 59 36 0 u 3 1 683.510150 0.00 1.00 
BM2_718 0 2 5 23 123 Hersheymilk_several.bmp Jollyrancherred.bmp 43 45 1 u 1 0 807.607293 1.00 1.00 
BM2_718 0 2 5 24 132 Goldfish.bmp Laysclassic.bmp 41 44 0 i 1 0 1181.866783 1.00 1.00 
BM2_718 0 2 5 25 140 redvines_small.bmp Whatchamacallit.bmp 34 59 1 i 3 1 686.522456 1.00 0.00 
BM2_718 0 2 5 26 144 Jollyranchergreen.bmp Keeblerfudgestripes.bmp 50 51 0 i 2 0 739.236009 0.00 0.00 
BM2_718 0 2 5 27 147 RitzBitz2.bmp Goldfish.bmp 39 41 1 u 1 0 1282.811410 1.00 1.00 
BM2_718 0 2 5 28 151 AnimalCrackers.bmp Fritos.bmp 47 46 1 u 2 0 1038.808405 0.00 0.00 
BM2_718 0 2 5 29 154 Jollyranchergreen.bmp 100grand_small.bmp 50 52 0 i 2 0 766.485537 0.00 0.00 
BM2_718 0 2 5 30 158 Nutterbutter.bmp FlamingCheetos.bmp 58 35 0 u 3 1 1139.152279 0.00 1.00 
BM2_718 0 2 5 31 161 Jollyranchergreen.bmp AnimalCrackers.bmp 50 47 0 i 2 0 610.175145 0.00 0.00 
BM2_718 0 2 5 32 167 PayDay.bmp Almondjoy.bmp 37 57 1 u 3 0 632.779653 1.00 0.00 
BM2_718 0 2 5 33 170 3Musketeers.bmp Sourpatch.bmp 49 48 0 u 2 1 544.523457 0.00 0.00 
