subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_719 0 1 2 1 0 Milkduds.bmp FlamingCheetos.bmp 40 38 0 i 1 0 1259.335851 1.06 1.06 
BM2_719 0 1 2 2 9 Funyuns_small.bmp Lindt_small.bmp 42 44 1 u 1 0 1178.187506 1.05 1.04 
BM2_719 0 1 2 3 12 100grand_small.bmp Riprolls.bmp 39 45 0 i 1 0 865.267638 1.06 1.00 
BM2_719 0 1 2 4 17 Dots_one.bmp Toberlorone.bmp 52 46 0 i 2 0 1130.965093 0.60 0.97 
BM2_719 0 1 2 5 26 Fritos.bmp Jollyranchergreen.bmp 37 58 1 i 3 1 1145.242617 1.07 0.48 
BM2_719 0 1 2 6 32 Doritosranch.bmp Fritos.bmp 57 37 0 u 3 1 1087.862566 0.51 1.07 
BM2_719 0 1 2 7 35 Laysclassic.bmp Crunch.bmp 48 50 0 i 2 0 638.905688 0.85 0.82 
BM2_719 0 1 2 8 48 Riprolls.bmp Lindt_small.bmp 45 44 1 u 1 0 721.796177 1.00 1.04 
BM2_719 0 1 2 9 58 Slimjim.bmp TeddyGrahamschocolate.bmp 51 49 0 u 2 1 1348.572871 0.80 0.83 
BM2_719 0 1 2 10 63 PringlesRed.bmp FlamingCheetos.bmp 43 38 0 i 1 0 1070.179328 1.05 1.06 
BM2_719 0 1 2 11 66 FrootLoops.bmp TeddyGrahamschocolate.bmp 47 49 0 i 2 0 796.684632 0.86 0.83 
BM2_719 0 1 2 12 69 TeddyGrahamschocolate.bmp Dots_one.bmp 49 52 1 u 2 0 1340.836567 0.83 0.60 
BM2_719 0 1 2 13 72 Toberlorone.bmp Laysclassic.bmp 46 48 1 u 2 0 852.536853 0.97 0.85 
BM2_719 0 1 2 14 82 Sourpatch.bmp Doritosranch.bmp 35 57 1 u 3 0 791.762473 1.29 0.51 
BM2_719 0 1 2 15 85 Laysclassic.bmp TeddyGrahamschocolate.bmp 48 49 0 i 2 0 790.816157 0.85 0.83 
BM2_719 0 1 2 16 95 Lindt_small.bmp Nutterbutter.bmp 44 41 0 i 1 0 1026.073195 1.04 1.06 
BM2_719 0 1 2 17 98 Riprolls.bmp PringlesRed.bmp 45 43 1 u 1 0 849.696375 1.00 1.05 
BM2_719 0 1 2 18 101 Milkduds.bmp Funyuns_small.bmp 40 42 0 i 1 0 1392.745645 1.06 1.05 
BM2_719 0 1 2 19 105 Whatchamacallit.bmp CheesyDoritos.bmp 36 59 1 u 3 0 852.614710 1.25 0.46 
