subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_708 0 2 2 1 0 Milkduds.bmp Ghiradelli_milk_Almonds.bmp 49 51 0 u 2 1 1158.260820 0.08 0.06 
BM2_708 0 2 2 2 9 Dots_one.bmp 100grand_small.bmp 42 44 0 i 1 0 1149.469429 0.11 0.10 
BM2_708 0 2 2 3 12 Twix.bmp Whatchamacallit.bmp 36 60 1 u 3 0 900.518013 0.52 0.02 
BM2_708 0 2 2 4 17 Milkduds.bmp Almondjoy.bmp 49 48 0 u 2 1 710.263311 0.08 0.08 
BM2_708 0 2 2 5 26 Lindt_small.bmp Slimjim.bmp 45 39 0 u 1 1 796.768205 0.09 0.26 
BM2_708 0 2 2 6 32 MilkyWay.bmp Almondjoy.bmp 53 48 0 u 2 1 1027.539727 0.05 0.08 
BM2_708 0 2 2 7 35 Dots_one.bmp MrsFields.bmp 42 40 0 u 1 1 602.572990 0.11 0.21 
BM2_708 0 2 2 8 48 MilkyWay.bmp Butterfinger.bmp 53 47 0 u 2 1 917.831249 0.05 0.09 
BM2_708 0 2 2 9 58 Ghiradelli_milk_Almonds.bmp MilkyWay.bmp 51 53 1 i 2 1 1145.353991 0.06 0.05 
BM2_708 0 2 2 10 63 Lindt_small.bmp MrsFields.bmp 45 40 0 i 1 0 762.431331 0.09 0.21 
BM2_708 0 2 2 11 66 Almondjoy.bmp Nutterbutter.bmp 48 50 1 i 2 1 698.035544 0.08 0.07 
BM2_708 0 2 2 12 69 Ghiradelli_milk.bmp PayDay.bmp 34 57 1 u 3 0 777.913310 0.55 0.03 
BM2_708 0 2 2 13 72 Slimjim.bmp BabyRuth.bmp 39 38 1 u 1 0 576.944978 0.26 0.28 
BM2_708 0 2 2 14 82 MrGoodbar.bmp Ghiradelli_milk.bmp 58 34 0 i 3 0 644.440402 0.03 0.55 
BM2_708 0 2 2 15 85 Ghiradelli_milk.bmp FigNewton_small.bmp 34 59 1 u 3 0 971.469310 0.55 0.03 
BM2_708 0 2 2 16 95 FigNewton_small.bmp Crunch.bmp 59 35 0 i 3 0 783.012503 0.03 0.55 
BM2_708 0 2 2 17 98 MrGoodbar.bmp KitKat_small.bmp 58 37 0 i 3 0 1238.732219 0.03 0.33 
