subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_709 0 1 4 1 0 Hersheymilk_several.bmp RitzBitz2.bmp 41 44 1 u 1 0 636.280838 1.05 1.03 
BM2_709 0 1 4 2 9 RitzBitz2.bmp PopTartsStrawberry.bmp 44 42 0 u 1 1 1427.246334 1.03 1.05 
BM2_709 0 1 4 3 12 CheesyDoritos.bmp PayDay.bmp 34 60 1 u 3 0 690.364190 1.27 0.48 
BM2_709 0 1 4 4 17 RiceKrispyTreat_small.bmp TeddyGrahamschocolate.bmp 35 59 1 u 3 0 707.918821 1.27 0.49 
BM2_709 0 1 4 5 26 RiceKrispyTreat_small.bmp Milkduds.bmp 35 58 1 u 3 0 770.187770 1.27 0.51 
BM2_709 0 1 4 6 32 Hersheymilk_several.bmp Sourpatch.bmp 41 39 1 u 1 0 528.856653 1.05 1.20 
BM2_709 0 1 4 7 35 Fritos.bmp Nutterbutter.bmp 40 38 0 i 1 0 1039.950917 1.07 1.23 
BM2_709 0 1 4 8 48 RiceKrispyTreat_small.bmp Butterfinger.bmp 35 57 1 u 3 0 930.871549 1.27 0.52 
BM2_709 0 1 4 9 58 Cheezits.bmp TeddyGrahamschocolate.bmp 37 59 1 u 3 0 614.113909 1.26 0.49 
BM2_709 0 1 4 10 63 Granolabar.bmp AnimalCrackers.bmp 51 46 0 i 2 0 1063.137195 0.79 1.02 
BM2_709 0 1 4 11 66 Doritosranch.bmp TeddyGrahamschocolate.bmp 36 59 1 u 3 0 558.339552 1.26 0.49 
BM2_709 0 1 4 12 69 Granolabar.bmp Dots_one.bmp 51 53 0 i 2 0 902.514370 0.79 0.75 
BM2_709 0 1 4 13 72 PopTartsStrawberry.bmp Sourpatch.bmp 42 39 1 u 1 0 629.518940 1.05 1.20 
BM2_709 0 1 4 14 82 Almondjoy.bmp Funyuns_small.bmp 52 50 0 i 2 0 1008.704832 0.76 0.80 
BM2_709 0 1 4 15 85 Doritosranch.bmp Butterfinger.bmp 36 57 1 u 3 0 639.870925 1.26 0.52 
