subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_708 0 2 3 1 0 Slimjim.bmp PeanutMMs.bmp 39 41 1 u 1 0 641.041499 0.26 0.11 
BM2_708 0 2 3 2 9 100grand_small.bmp BabyRuth.bmp 44 38 1 u 1 0 793.148781 0.10 0.28 
BM2_708 0 2 3 3 12 Ghiradelli_milk.bmp MrGoodbar.bmp 34 58 1 u 3 0 928.183882 0.55 0.03 
BM2_708 0 2 3 4 17 Doritosranch.bmp Lindt_small.bmp 43 45 1 u 1 0 689.931866 0.11 0.09 
BM2_708 0 2 3 5 26 MilkyWay.bmp Ghiradelli_milk_Almonds.bmp 53 51 0 u 2 1 944.440601 0.05 0.06 
BM2_708 0 2 3 6 32 Slimjim.bmp Dots_one.bmp 39 42 1 u 1 0 791.214610 0.26 0.11 
BM2_708 0 2 3 7 35 BabyRuth.bmp MrsFields.bmp 38 40 0 i 1 0 782.209103 0.28 0.21 
BM2_708 0 2 3 8 48 Crunch.bmp FigNewton_small.bmp 35 59 1 u 3 0 977.484724 0.55 0.03 
BM2_708 0 2 3 9 58 Milkduds.bmp Butterfinger.bmp 49 47 0 u 2 1 980.983524 0.08 0.09 
BM2_708 0 2 3 10 63 Snickers.bmp Almondjoy.bmp 46 48 0 u 2 1 901.997082 0.09 0.08 
BM2_708 0 2 3 11 66 Lindt_small.bmp MrsFields.bmp 45 40 0 i 1 0 829.217797 0.09 0.21 
BM2_708 0 2 3 12 69 KitKat_small.bmp MrGoodbar.bmp 37 58 1 u 3 0 845.520191 0.33 0.03 
BM2_708 0 2 3 13 72 PeanutMMs.bmp 100grand_small.bmp 41 44 0 i 1 0 620.555593 0.11 0.10 
BM2_708 0 2 3 14 82 MrGoodbar.bmp Twix.bmp 58 36 0 i 3 0 976.047350 0.03 0.52 
BM2_708 0 2 3 15 85 Snickers.bmp Ghiradelli_milk_Almonds.bmp 46 51 0 u 2 1 1183.081010 0.09 0.06 
BM2_708 0 2 3 16 95 Ghiradelli_milk_Almonds.bmp Nutterbutter.bmp 51 50 1 i 2 1 1050.613388 0.06 0.07 
BM2_708 0 2 3 17 98 Toberlorone.bmp Milkduds.bmp 52 49 1 u 2 0 1458.342224 0.06 0.08 
BM2_708 0 2 3 18 101 FigNewton_small.bmp Twix.bmp 59 36 0 i 3 0 649.378161 0.03 0.52 
BM2_708 0 2 3 19 105 Twix.bmp PayDay.bmp 36 57 1 u 3 0 621.943117 0.52 0.03 
BM2_708 0 2 3 20 109 FigNewton_small.bmp Ghiradelli_milk.bmp 59 34 0 i 3 0 634.874869 0.03 0.55 
BM2_708 0 2 3 21 113 Ghiradelli_milk.bmp Whatchamacallit.bmp 34 60 1 u 3 0 998.884722 0.55 0.02 
BM2_708 0 2 3 22 119 Dots_one.bmp 100grand_small.bmp 42 44 0 i 1 0 741.680713 0.11 0.10 
BM2_708 0 2 3 23 123 KitKat_small.bmp PayDay.bmp 37 57 1 u 3 0 882.405545 0.33 0.03 
BM2_708 0 2 3 24 132 Butterfinger.bmp Nutterbutter.bmp 47 50 1 i 2 1 664.902098 0.09 0.07 
BM2_708 0 2 3 25 140 Ghiradelli_milk_Almonds.bmp Milkduds.bmp 51 49 1 x 2 999 999000.000000 0.06 0.08 
BM2_708 0 2 3 26 144 Crunch.bmp Whatchamacallit.bmp 35 60 1 u 3 0 822.457836 0.55 0.02 
BM2_708 0 2 3 27 147 MrsFields.bmp Dots_one.bmp 40 42 1 u 1 0 669.471619 0.21 0.11 
BM2_708 0 2 3 28 151 Crunch.bmp PayDay.bmp 35 57 1 u 3 0 738.244849 0.55 0.03 
BM2_708 0 2 3 29 154 Almondjoy.bmp MilkyWay.bmp 48 53 1 i 2 1 1025.946293 0.08 0.05 
BM2_708 0 2 3 30 158 Whatchamacallit.bmp KitKat_small.bmp 60 37 0 i 3 0 701.990085 0.02 0.33 
BM2_708 0 2 3 31 161 Milkduds.bmp Almondjoy.bmp 49 48 0 u 2 1 661.749668 0.08 0.08 
BM2_708 0 2 3 32 167 Lindt_small.bmp 100grand_small.bmp 45 44 0 u 1 1 916.501408 0.09 0.10 
BM2_708 0 2 3 33 170 Slimjim.bmp BabyRuth.bmp 39 38 1 u 1 0 844.248518 0.26 0.28 
BM2_708 0 2 3 34 174 Almondjoy.bmp Nutterbutter.bmp 48 50 1 i 2 1 624.267816 0.08 0.07 
BM2_708 0 2 3 35 179 BabyRuth.bmp Doritosranch.bmp 38 43 0 i 1 0 770.029532 0.28 0.11 
BM2_708 0 2 3 36 182 FigNewton_small.bmp KitKat_small.bmp 59 37 0 i 3 0 745.798527 0.03 0.33 
BM2_708 0 2 3 37 185 PayDay.bmp Ghiradelli_milk.bmp 57 34 0 i 3 0 616.807207 0.03 0.55 
BM2_708 0 2 3 38 188 Toberlorone.bmp Snickers.bmp 52 46 1 u 2 0 712.529460 0.06 0.09 
BM2_708 0 2 3 39 191 MrGoodbar.bmp Crunch.bmp 58 35 0 i 3 0 791.559587 0.03 0.55 
BM2_708 0 2 3 40 195 Snickers.bmp Butterfinger.bmp 46 47 0 i 2 0 948.359990 0.09 0.09 
BM2_708 0 2 3 41 200 MrsFields.bmp PeanutMMs.bmp 40 41 1 u 1 0 549.012110 0.21 0.11 
BM2_708 0 2 3 42 204 Nutterbutter.bmp Toberlorone.bmp 50 52 0 u 2 1 554.849166 0.07 0.06 
BM2_708 0 2 3 43 208 Butterfinger.bmp MilkyWay.bmp 47 53 1 u 2 0 1270.826093 0.09 0.05 
BM2_708 0 2 3 44 212 Doritosranch.bmp Dots_one.bmp 43 42 1 u 1 0 507.637848 0.11 0.11 
BM2_708 0 2 3 45 218 Whatchamacallit.bmp Twix.bmp 60 36 0 i 3 0 874.433687 0.02 0.52 
BM2_708 0 2 3 46 224 PeanutMMs.bmp Doritosranch.bmp 41 43 0 i 1 0 545.158986 0.11 0.11 
BM2_708 0 2 3 47 229 Lindt_small.bmp Slimjim.bmp 45 39 0 i 1 0 682.933736 0.09 0.26 
BM2_708 0 2 3 48 236 MilkyWay.bmp Toberlorone.bmp 53 52 0 u 2 1 750.722259 0.05 0.06 
