subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_695 0 1 4 1 0 Riprolls.bmp FrootLoops.bmp 42 43 1 u 1 0 774.409375 0.44 0.43 
BM2_695 0 1 4 2 10 Jollyrancherred.bmp Keeblerfudgestripes.bmp 57 37 0 i 3 0 714.292704 0.01 0.55 
BM2_695 0 1 4 3 13 Oreos.bmp Dots_one.bmp 41 44 1 u 1 0 617.435265 0.45 0.41 
BM2_695 0 1 4 4 16 Hersheymilk_several.bmp Lollipopred.bmp 52 50 0 u 2 1 976.956743 0.15 0.17 
BM2_695 0 1 4 5 20 Laysclassic.bmp MrGoodbar.bmp 49 48 1 i 2 1 949.705186 0.19 0.27 
BM2_695 0 1 4 6 24 Cheetos.bmp Crunch.bmp 47 46 0 i 2 0 641.676888 0.28 0.31 
BM2_695 0 1 4 7 28 PringlesRed.bmp PopTartsStrawberry.bmp 45 39 1 u 1 0 1206.402948 0.31 0.51 
BM2_695 0 1 4 8 32 PopTartsStrawberry.bmp Riprolls.bmp 39 42 0 u 1 1 1026.903412 0.51 0.44 
BM2_695 0 1 4 9 38 Cheetos.bmp Lollipopred.bmp 47 50 0 u 2 1 1152.768757 0.28 0.17 
BM2_695 0 1 4 10 42 Laffytaffyred_one.bmp CheesyDoritos.bmp 60 34 0 i 3 0 14.249413 0.01 0.57 
BM2_695 0 1 4 11 45 Jollyrancherred.bmp Fritos.bmp 57 36 0 i 3 0 725.306884 0.01 0.55 
BM2_695 0 1 4 12 48 PringlesRed.bmp Hersheykisses.bmp 45 40 1 u 1 0 660.930849 0.31 0.45 
BM2_695 0 1 4 13 52 PringlesRed.bmp Dots_one.bmp 45 44 1 u 1 0 609.031684 0.31 0.41 
BM2_695 0 1 4 14 61 Slimjim.bmp Fritos.bmp 59 36 0 i 3 0 703.313791 0.01 0.55 
BM2_695 0 1 4 15 68 FlamingCheetos.bmp Granolabar.bmp 58 35 0 i 3 0 522.925127 0.01 0.57 
BM2_695 0 1 4 16 73 Hersheykisses.bmp Sourpatch.bmp 40 38 0 u 1 1 772.560263 0.45 0.53 
BM2_695 0 1 4 17 77 Slimjim.bmp CheesyDoritos.bmp 59 34 0 i 3 0 24.798986 0.01 0.57 
BM2_695 0 1 4 18 80 Hersheykisses.bmp Riprolls.bmp 40 42 0 u 1 1 896.228693 0.45 0.44 
BM2_695 0 1 4 19 84 Skittles.bmp Crunch.bmp 51 46 0 i 2 0 924.909884 0.16 0.31 
BM2_695 0 1 4 20 93 Keeblerfudgestripes.bmp Slimjim.bmp 37 59 1 u 3 0 779.178151 0.55 0.01 
BM2_695 0 1 4 21 98 Lollipopred.bmp Skittles.bmp 50 51 1 i 2 1 708.811799 0.17 0.16 
BM2_695 0 1 4 22 101 Slimjim.bmp Granolabar.bmp 59 35 0 i 3 0 603.921458 0.01 0.57 
