subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_717 6 Fritos.bmp 469.51 12 999000.00 120.00 999000  470.51 7.500000e+02 7.500000e+02 44 56 
BM2_717 6 RiceKrispyTreat_small.bmp 471.50 24 999000.00 240.00 999000  472.51 7.500000e+02 7.500000e+02 56 45 
BM2_717 6 PringlesRed.bmp 475.51 12 999000.00 120.00 999000  476.53 7.500000e+02 7.500000e+02 31 4 
BM2_717 6 Slimjim.bmp 478.50 11 736.79 11.00 7.501052e+02 b 479.52 7.666667e+02 7.500000e+02 41 54 
BM2_717 6 Hersheykisses.bmp 480.51 11 994.91 110.00 7.667477e+02 b 481.53 7.833333e+02 7.500000e+02 38 32 
BM2_717 6 Oreos.bmp 483.50 12 999000.00 120.00 999000  484.52 7.833333e+02 7.500000e+02 43 51 
BM2_717 6 Crunch.bmp 487.51 24 999000.00 240.00 999000  488.53 7.833333e+02 7.500000e+02 58 37 
BM2_717 6 PeanutMMs.bmp 491.51 24 999000.00 240.00 999000  492.52 7.833333e+02 7.500000e+02 48 22 
BM2_717 6 PayDay.bmp 493.51 12 999000.00 120.00 999000  494.53 7.833333e+02 7.500000e+02 35 5 
BM2_717 6 redvines_small.bmp 498.51 11 990.93 110.00 7.834235e+02 b 499.53 8.000000e+02 7.500000e+02 45 3 
BM2_717 6 CheesyDoritos.bmp 500.50 24 999000.00 240.00 999000  501.52 8.000000e+02 7.500000e+02 51 10 
BM2_717 6 Goldfish.bmp 502.50 22 963.55 220.00 7.501075e+02 b 503.52 8.000000e+02 7.666667e+02 50 55 
BM2_717 6 Cheezits.bmp 508.51 22 1018.16 2200.00 7.667559e+02 b 509.53 8.000000e+02 7.166667e+02 53 27 
BM2_717 6 Laffytaffyred_one.bmp 510.51 12 999000.00 120.00 999000  511.53 8.000000e+02 7.166667e+02 39 59 
BM2_717 6 Jollyrancherred.bmp 512.50 24 999000.00 240.00 999000  513.52 8.000000e+02 7.166667e+02 55 20 
BM2_717 6 AnimalCrackers.bmp 514.51 12 999000.00 120.00 999000  515.53 8.000000e+02 7.166667e+02 37 49 
BM2_717 6 TeddyGrahamschocolate.bmp 518.50 12 999000.00 120.00 999000  519.52 8.000000e+02 7.166667e+02 33 34 
BM2_717 6 Jollyranchergreen.bmp 522.50 24 999000.00 240.00 999000  523.52 8.000000e+02 7.166667e+02 47 31 
BM2_717 6 Doritosranch.bmp 525.51 24 999000.00 240.00 999000  526.53 8.000000e+02 7.166667e+02 60 53 
BM2_717 6 Whatchamacallit.bmp 529.50 12 999000.00 120.00 999000  530.52 8.000000e+02 7.166667e+02 40 40 
BM2_717 6 KitKat_small.bmp 532.51 22 924.83 220.00 7.167580e+02 b 533.53 8.000000e+02 7.333333e+02 46 23 
BM2_717 6 Lollipopred.bmp 534.50 11 1047.33 1100.00 8.000761e+02 b 535.52 7.500000e+02 7.333333e+02 42 11 
BM2_717 6 PopTartsStrawberry.bmp 538.50 24 999000.00 240.00 999000  539.52 7.500000e+02 7.333333e+02 57 47 
BM2_717 6 RitzBitz2.bmp 540.50 12 999000.00 120.00 999000  541.52 7.500000e+02 7.333333e+02 32 30 
BM2_717 6 Butterfinger.bmp 542.51 22 1032.07 2200.00 7.334267e+02 b 543.53 7.500000e+02 6.833333e+02 49 48 
BM2_717 6 BabyRuth.bmp 546.50 24 999000.00 240.00 999000  547.52 7.500000e+02 6.833333e+02 52 46 
BM2_717 6 MrGoodbar.bmp 548.51 24 999000.00 240.00 999000  549.53 7.500000e+02 6.833333e+02 54 42 
BM2_717 6 Funyuns_small.bmp 552.51 24 999000.00 240.00 999000  553.52 7.500000e+02 6.833333e+02 59 6 
BM2_717 6 Dots_one.bmp 556.50 12 999000.00 120.00 999000  557.52 7.500000e+02 6.833333e+02 36 12 
BM2_717 6 Laysclassic.bmp 559.51 12 999000.00 120.00 999000  560.53 7.500000e+02 6.833333e+02 34 50 
