subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_713 0 1 2 1 0 Oreos.bmp Dots_one.bmp 44 38 0 i 1 0 669.770360 1.09 1.30 
BM2_713 0 1 2 2 10 Funyuns_small.bmp Granolabar.bmp 48 49 0 i 2 0 664.637116 1.09 1.09 
BM2_713 0 1 2 3 13 Riprolls.bmp PayDay.bmp 40 41 0 i 1 0 680.724978 1.13 1.11 
BM2_713 0 1 2 4 16 Hersheykisses.bmp Oreos.bmp 42 44 1 u 1 0 824.314031 1.11 1.09 
BM2_713 0 1 2 5 20 AnimalCrackers.bmp Lollipopred.bmp 34 59 1 u 3 0 533.009795 1.37 0.39 
BM2_713 0 1 2 6 24 Lollipopred.bmp Slimjim.bmp 59 37 0 i 3 0 577.026077 0.39 1.34 
BM2_713 0 1 2 7 28 Granolabar.bmp Hersheymilk_several.bmp 49 52 1 u 2 0 525.715192 1.09 1.07 
BM2_713 0 1 2 8 32 AnimalCrackers.bmp Jollyrancherred.bmp 34 60 1 u 3 0 514.328201 1.37 0.39 
BM2_713 0 1 2 9 38 Slimjim.bmp Jollyranchergreen.bmp 37 57 1 u 3 0 544.237588 1.34 0.75 
BM2_713 0 1 2 10 42 Nutterbutter.bmp PopTartsCinnamon.bmp 51 46 0 i 2 0 437.599412 1.07 1.09 
BM2_713 0 1 2 11 45 FigNewton_small.bmp Hersheykisses.bmp 39 42 0 u 1 1 628.658367 1.27 1.11 
BM2_713 0 1 2 12 48 Jollyrancherred.bmp Fritos.bmp 60 35 0 i 3 0 764.282691 0.39 1.36 
BM2_713 0 1 2 13 52 PayDay.bmp FigNewton_small.bmp 41 39 1 i 1 1 776.313069 1.11 1.27 
BM2_713 0 1 2 14 61 Slimjim.bmp Jollyrancherred.bmp 37 60 1 u 3 0 550.647460 1.34 0.39 
BM2_713 0 1 2 15 68 3Musketeers.bmp Nutterbutter.bmp 53 51 1 u 2 0 690.286427 1.05 1.07 
BM2_713 0 1 2 16 73 Oreos.bmp Doritosranch.bmp 44 45 0 i 1 0 659.963573 1.09 1.09 
BM2_713 0 1 2 17 77 Hersheymilk_several.bmp RiceKrispyTreat_small.bmp 52 50 0 u 2 1 960.192008 1.07 1.08 
BM2_713 0 1 2 18 80 3Musketeers.bmp Butterfinger.bmp 53 47 1 u 2 0 631.623357 1.05 1.09 
BM2_713 0 1 2 19 84 Hersheykisses.bmp Riprolls.bmp 42 40 1 u 1 0 796.225363 1.11 1.13 
BM2_713 0 1 2 20 93 SourSkittles.bmp Dots_one.bmp 43 38 0 i 1 0 809.522692 1.10 1.30 
BM2_713 0 1 2 21 98 SourSkittles.bmp Hersheykisses.bmp 43 42 0 i 1 0 828.135841 1.10 1.11 
BM2_713 0 1 2 22 101 PopTartsCinnamon.bmp Hersheymilk_several.bmp 46 52 1 u 2 0 1147.223165 1.09 1.07 
BM2_713 0 1 2 23 104 Granolabar.bmp Butterfinger.bmp 49 47 1 u 2 0 586.809947 1.09 1.09 
BM2_713 0 1 2 24 108 Funyuns_small.bmp PopTartsCinnamon.bmp 48 46 0 i 2 0 615.408373 1.09 1.09 
BM2_713 0 1 2 25 111 3Musketeers.bmp Funyuns_small.bmp 53 48 1 u 2 0 606.482368 1.05 1.09 
BM2_713 0 1 2 26 114 Slimjim.bmp Laffytaffyred_one.bmp 37 58 1 u 3 0 542.083317 1.34 0.75 
BM2_713 0 1 2 27 123 PayDay.bmp SourSkittles.bmp 41 43 1 u 1 0 875.773671 1.11 1.10 
BM2_713 0 1 2 28 126 Nutterbutter.bmp RiceKrispyTreat_small.bmp 51 50 0 u 2 1 1035.441888 1.07 1.08 
BM2_713 0 1 2 29 130 Hersheymilk_several.bmp 3Musketeers.bmp 52 53 0 i 2 0 1223.514987 1.07 1.05 
BM2_713 0 1 2 30 135 Keeblerfudgestripes.bmp Jollyrancherred.bmp 36 60 1 u 3 0 1025.178589 1.35 0.39 
BM2_713 0 1 2 31 148 Riprolls.bmp Doritosranch.bmp 40 45 0 i 1 0 564.012937 1.13 1.09 
BM2_713 0 1 2 32 151 Jollyranchergreen.bmp Fritos.bmp 57 35 0 i 3 0 555.093196 0.75 1.36 
BM2_713 0 1 2 33 154 Keeblerfudgestripes.bmp Laffytaffyred_one.bmp 36 58 1 u 3 0 730.730750 1.35 0.75 
BM2_713 0 1 2 34 160 SourSkittles.bmp Doritosranch.bmp 43 45 0 i 1 0 568.388023 1.10 1.09 
BM2_713 0 1 2 35 164 Nutterbutter.bmp Granolabar.bmp 51 49 0 i 2 0 526.022059 1.07 1.09 
BM2_713 0 1 2 36 168 AnimalCrackers.bmp Laffytaffyred_one.bmp 34 58 1 u 3 0 738.080605 1.37 0.75 
BM2_713 0 1 2 37 171 Keeblerfudgestripes.bmp Jollyranchergreen.bmp 36 57 1 u 3 0 529.648533 1.35 0.75 
BM2_713 0 1 2 38 177 FigNewton_small.bmp Doritosranch.bmp 39 45 0 i 1 0 488.421467 1.27 1.09 
BM2_713 0 1 2 39 181 Riprolls.bmp Dots_one.bmp 40 38 0 i 1 0 653.011334 1.13 1.30 
BM2_713 0 1 2 40 187 Fritos.bmp Lollipopred.bmp 35 59 1 u 3 0 659.649448 1.36 0.39 
BM2_713 0 1 2 41 192 Fritos.bmp Laffytaffyred_one.bmp 35 58 1 u 3 0 661.237356 1.36 0.75 
BM2_713 0 1 2 42 202 Jollyranchergreen.bmp AnimalCrackers.bmp 57 34 0 i 3 0 631.916593 0.75 1.37 
BM2_713 0 1 2 43 212 RiceKrispyTreat_small.bmp Butterfinger.bmp 50 47 1 i 2 1 867.289576 1.08 1.09 
BM2_713 0 1 2 44 220 PayDay.bmp Oreos.bmp 41 44 1 u 1 0 572.483597 1.11 1.09 
BM2_713 0 1 2 45 224 Funyuns_small.bmp RiceKrispyTreat_small.bmp 48 50 0 i 2 0 816.629262 1.09 1.08 
BM2_713 0 1 2 46 227 Keeblerfudgestripes.bmp Lollipopred.bmp 36 59 1 u 3 0 632.314659 1.35 0.39 
BM2_713 0 1 2 47 230 FigNewton_small.bmp Dots_one.bmp 39 38 0 u 1 1 823.887693 1.27 1.30 
BM2_713 0 1 2 48 233 Butterfinger.bmp PopTartsCinnamon.bmp 47 46 0 i 2 0 822.870172 1.09 1.09 
