subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_711 0 1 1 1 0 Hersheykisses.bmp Almondjoy.bmp 51 53 0 u 2 1 983.534095 0.50 0.50 
BM2_711 0 1 1 2 10 Lollipopred.bmp Fritos.bmp 60 37 0 i 3 0 715.421646 0.01 1.01 
BM2_711 0 1 1 3 13 Hersheykisses.bmp Snickers.bmp 51 46 0 u 2 1 1122.521309 0.50 0.54 
BM2_711 0 1 1 4 16 Butterfinger.bmp Lollipopred.bmp 35 60 1 u 3 0 793.817293 1.01 0.01 
BM2_711 0 1 1 5 20 Lollipopred.bmp Chocolate_mm.bmp 60 36 0 i 3 0 678.780946 0.01 1.01 
BM2_711 0 1 1 6 24 Snickers.bmp 100grand_small.bmp 46 48 1 u 2 0 754.772890 0.54 0.54 
BM2_711 0 1 1 7 28 redvines_small.bmp Reeses.bmp 59 34 0 i 3 0 703.498834 0.01 1.01 
BM2_711 0 1 1 8 32 Whatchamacallit.bmp Dots_one.bmp 47 50 0 u 2 1 684.055554 0.54 0.51 
BM2_711 0 1 1 9 38 Dots_one.bmp 100grand_small.bmp 50 48 1 u 2 0 1041.868671 0.51 0.54 
BM2_711 0 1 1 10 42 Almondjoy.bmp Whatchamacallit.bmp 53 47 1 u 2 0 735.380819 0.50 0.54 
BM2_711 0 1 1 11 45 3Musketeers.bmp Goldfish.bmp 44 38 0 i 1 0 638.417362 0.56 1.01 
BM2_711 0 1 1 12 48 Chocolate_mm.bmp redvines_small.bmp 36 59 1 u 3 0 670.005158 1.01 0.01 
BM2_711 0 1 1 13 52 RiceKrispyTreat_small.bmp Laysclassic.bmp 42 39 1 u 1 0 706.079308 0.56 1.00 
BM2_711 0 1 1 14 61 MilkyWay.bmp RiceKrispyTreat_small.bmp 43 42 0 i 1 0 624.421940 0.56 0.56 
BM2_711 0 1 1 15 68 Cheezits.bmp 3Musketeers.bmp 41 44 1 u 1 0 844.057424 0.74 0.56 
BM2_711 0 1 1 16 73 Fritos.bmp PayDay.bmp 37 57 1 u 3 0 781.786203 1.01 0.07 
BM2_711 0 1 1 17 77 MilkyWay.bmp Riprolls.bmp 43 45 0 i 1 0 842.011023 0.56 0.54 
BM2_711 0 1 1 18 80 Milkduds.bmp Goldfish.bmp 40 38 0 i 1 0 641.337188 1.00 1.01 
BM2_711 0 1 1 19 84 Slimjim.bmp 100grand_small.bmp 49 48 1 u 2 0 789.987280 0.53 0.54 
BM2_711 0 1 1 20 93 Jollyranchergreen.bmp Fritos.bmp 58 37 0 i 3 0 548.278462 0.05 1.01 
BM2_711 0 1 1 21 98 Almondjoy.bmp 100grand_small.bmp 53 48 1 u 2 0 685.942144 0.50 0.54 
BM2_711 0 1 1 22 101 Whatchamacallit.bmp Slimjim.bmp 47 49 0 i 2 0 597.013078 0.54 0.53 
BM2_711 0 1 1 23 104 Riprolls.bmp 3Musketeers.bmp 45 44 1 i 1 1 1036.631333 0.54 0.56 
BM2_711 0 1 1 24 108 Reeses.bmp Lollipopred.bmp 34 60 1 u 3 0 553.308453 1.01 0.01 
BM2_711 0 1 1 25 111 Dots_one.bmp Hersheykisses.bmp 50 51 1 i 2 1 656.313731 0.51 0.50 
BM2_711 0 1 1 26 114 PayDay.bmp Butterfinger.bmp 57 35 0 i 3 0 639.870654 0.07 1.01 
BM2_711 0 1 1 27 123 Milkduds.bmp Riprolls.bmp 40 45 0 u 1 1 685.647110 1.00 0.54 
BM2_711 0 1 1 28 126 RiceKrispyTreat_small.bmp Milkduds.bmp 42 40 1 u 1 0 869.224932 0.56 1.00 
BM2_711 0 1 1 29 130 3Musketeers.bmp RiceKrispyTreat_small.bmp 44 42 0 i 1 0 601.278111 0.56 0.56 
BM2_711 0 1 1 30 135 Slimjim.bmp FigNewton_small.bmp 49 52 1 u 2 0 602.893458 0.53 0.50 
BM2_711 0 1 1 31 148 Laysclassic.bmp Goldfish.bmp 39 38 0 i 1 0 597.870098 1.00 1.01 
BM2_711 0 1 1 32 151 Reeses.bmp PayDay.bmp 34 57 1 u 3 0 548.856547 1.01 0.07 
BM2_711 0 1 1 33 154 Jollyranchergreen.bmp Chocolate_mm.bmp 58 36 0 i 3 0 500.551404 0.05 1.01 
BM2_711 0 1 1 34 160 Jollyranchergreen.bmp Butterfinger.bmp 58 35 0 i 3 0 578.101449 0.05 1.01 
BM2_711 0 1 1 35 164 Milkduds.bmp Cheezits.bmp 40 41 0 u 1 1 575.824682 1.00 0.74 
BM2_711 0 1 1 36 168 Cheezits.bmp Laysclassic.bmp 41 39 1 u 1 0 699.840167 0.74 1.00 
BM2_711 0 1 1 37 171 Whatchamacallit.bmp Snickers.bmp 47 46 0 i 2 0 531.556052 0.54 0.54 
BM2_711 0 1 1 38 177 Dots_one.bmp FigNewton_small.bmp 50 52 1 i 2 1 1185.878429 0.51 0.50 
BM2_711 0 1 1 39 181 Butterfinger.bmp redvines_small.bmp 35 59 1 u 3 0 526.806788 1.01 0.01 
BM2_711 0 1 1 40 187 FigNewton_small.bmp Almondjoy.bmp 52 53 0 u 2 1 605.347510 0.50 0.50 
BM2_711 0 1 1 41 192 Cheezits.bmp MilkyWay.bmp 41 43 1 u 1 0 687.019284 0.74 0.56 
BM2_711 0 1 1 42 202 Chocolate_mm.bmp PayDay.bmp 36 57 1 u 3 0 905.758407 1.01 0.07 
BM2_711 0 1 1 43 212 Goldfish.bmp MilkyWay.bmp 38 43 1 u 1 0 901.060582 1.01 0.56 
BM2_711 0 1 1 44 220 redvines_small.bmp Fritos.bmp 59 37 0 i 3 0 734.274169 0.01 1.01 
BM2_711 0 1 1 45 224 Laysclassic.bmp Riprolls.bmp 39 45 0 u 1 1 626.396214 1.00 0.54 
