subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_713 16 PopTartsCinnamon.bmp 1605.76 22 971.65 220.00 8.167758e+02 b 1606.76 8.166667e+02 8.333333e+02 46 30 
BM2_713 16 Fritos.bmp 1607.75 12 999000.00 120.00 999000  1608.77 8.166667e+02 8.333333e+02 35 41 
BM2_713 16 SourSkittles.bmp 1611.76 12 999000.00 120.00 999000  1612.78 8.166667e+02 8.333333e+02 43 56 
BM2_713 16 RiceKrispyTreat_small.bmp 1614.75 22 977.86 220.00 8.334194e+02 b 1615.77 8.166667e+02 8.500000e+02 50 36 
BM2_713 16 3Musketeers.bmp 1616.76 22 996.00 220.00 8.500940e+02 b 1617.78 8.166667e+02 8.666667e+02 53 5 
BM2_713 16 RitzBitz2.bmp 1619.75 12 999000.00 120.00 999000  1620.77 8.166667e+02 8.666667e+02 31 23 
BM2_713 16 Lollipopred.bmp 1623.76 24 999000.00 240.00 999000  1624.78 8.166667e+02 8.666667e+02 59 4 
BM2_713 16 Jollyrancherred.bmp 1627.76 24 999000.00 240.00 999000  1628.78 8.166667e+02 8.666667e+02 60 10 
BM2_713 16 PopTartsStrawberry.bmp 1629.77 12 999000.00 120.00 999000  1630.79 8.166667e+02 8.666667e+02 33 44 
BM2_713 16 AnimalCrackers.bmp 1634.76 12 999000.00 120.00 999000  1635.78 8.166667e+02 8.666667e+02 34 54 
BM2_713 16 Dots_one.bmp 1636.75 11 946.46 110.00 8.167851e+02 b 1637.77 8.333333e+02 8.666667e+02 38 3 
BM2_713 16 Granolabar.bmp 1638.76 22 916.57 220.00 8.667585e+02 b 1639.78 8.333333e+02 8.833333e+02 49 29 
BM2_713 16 Keeblerfudgestripes.bmp 1644.76 12 999000.00 120.00 999000  1645.78 8.333333e+02 8.833333e+02 36 57 
BM2_713 16 Funyuns_small.bmp 1646.75 24 999000.00 240.00 999000  1647.77 8.333333e+02 8.833333e+02 48 49 
BM2_713 16 Butterfinger.bmp 1648.76 24 999000.00 240.00 999000  1649.78 8.333333e+02 8.833333e+02 47 31 
BM2_713 16 Jollyranchergreen.bmp 1650.76 24 999000.00 240.00 999000  1651.78 8.333333e+02 8.833333e+02 57 34 
BM2_713 16 Goldfish.bmp 1654.76 24 999000.00 240.00 999000  1655.78 8.333333e+02 8.833333e+02 56 1 
BM2_713 16 Crunch.bmp 1658.75 24 999000.00 240.00 999000  1659.77 8.333333e+02 8.833333e+02 54 7 
BM2_713 16 Nutterbutter.bmp 1661.76 24 999000.00 240.00 999000  1662.78 8.333333e+02 8.833333e+02 51 15 
BM2_713 16 Whatchamacallit.bmp 1665.76 24 999000.00 240.00 999000  1666.78 8.333333e+02 8.833333e+02 55 8 
BM2_713 16 Riprolls.bmp 1668.75 12 999000.00 120.00 999000  1669.77 8.333333e+02 8.833333e+02 40 42 
BM2_713 16 FamousAmos_small.bmp 1670.76 12 999000.00 120.00 999000  1671.78 8.333333e+02 8.833333e+02 32 40 
BM2_713 16 Slimjim.bmp 1674.75 12 999000.00 120.00 999000  1675.77 8.333333e+02 8.833333e+02 37 50 
BM2_713 16 Hersheykisses.bmp 1676.76 11 990.90 110.00 8.334110e+02 b 1677.78 8.500000e+02 8.833333e+02 42 48 
BM2_713 16 Oreos.bmp 1678.76 12 999000.00 120.00 999000  1679.78 8.500000e+02 8.833333e+02 44 26 
BM2_713 16 Laffytaffyred_one.bmp 1682.76 24 999000.00 240.00 999000  1683.78 8.500000e+02 8.833333e+02 58 2 
BM2_713 16 PayDay.bmp 1684.76 11 1023.75 1100.00 8.500931e+02 b 1685.78 8.000000e+02 8.833333e+02 41 33 
BM2_713 16 Doritosranch.bmp 1688.76 11 956.50 110.00 8.000942e+02 b 1689.78 8.166667e+02 8.833333e+02 45 28 
BM2_713 16 FigNewton_small.bmp 1692.76 12 999000.00 120.00 999000  1693.77 8.166667e+02 8.833333e+02 39 6 
BM2_713 16 Hersheymilk_several.bmp 1695.76 24 999000.00 240.00 999000  1696.78 8.166667e+02 8.833333e+02 52 32 
