subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_699 0 1 5 1 0 PopTartsCinnamon.bmp ChipsAhoy_small.bmp 52 50 0 i 2 0 843.325664 0.00 0.00 
BM2_699 0 1 5 2 9 Twix.bmp PopTartsStrawberry.bmp 36 59 1 u 3 0 770.847872 0.00 0.00 
BM2_699 0 1 5 3 12 CheesyDoritos.bmp ChipsAhoy_small.bmp 48 50 0 i 2 0 921.867927 0.00 0.00 
BM2_699 0 1 5 4 17 3Musketeers.bmp MrsFields.bmp 43 41 0 i 1 0 835.645034 0.00 0.00 
BM2_699 0 1 5 5 26 redvines_small.bmp Laffytaffyred_one.bmp 42 39 1 i 1 1 698.141920 0.00 0.00 
BM2_699 0 1 5 6 32 Doritosranch.bmp Twix.bmp 58 36 0 i 3 0 984.915083 0.00 0.00 
BM2_699 0 1 5 7 35 Slimjim.bmp 3Musketeers.bmp 38 43 1 u 1 0 1055.937702 0.00 0.00 
BM2_699 0 1 5 8 48 Jollyranchergreen.bmp SourSkittles.bmp 60 35 0 u 3 1 1035.185368 0.00 0.00 
BM2_699 0 1 5 9 58 FrootLoops.bmp Jollyranchergreen.bmp 34 60 1 u 3 0 1262.696821 0.00 0.00 
BM2_699 0 1 5 10 63 FrootLoops.bmp MilkyWay.bmp 34 57 1 u 3 0 943.751634 0.00 0.00 
BM2_699 0 1 5 11 66 TeddyGrahamschocolate.bmp Jollyranchergreen.bmp 37 60 1 u 3 0 935.213906 0.00 0.00 
BM2_699 0 1 5 12 69 Chocolate_mm.bmp redvines_small.bmp 44 42 0 u 1 1 767.204061 0.00 0.00 
BM2_699 0 1 5 13 72 SourSkittles.bmp MilkyWay.bmp 35 57 1 i 3 1 782.250364 0.00 0.00 
BM2_699 0 1 5 14 82 redvines_small.bmp 3Musketeers.bmp 42 43 1 i 1 1 753.743205 0.00 0.00 
BM2_699 0 1 5 15 85 Jollyrancherred.bmp Laysclassic.bmp 46 51 1 i 2 1 1064.796771 0.00 0.00 
BM2_699 0 1 5 16 95 Sourpatch.bmp Jollyrancherred.bmp 47 46 0 i 2 0 1348.312053 0.00 0.00 
BM2_699 0 1 5 17 98 Slimjim.bmp Chocolate_mm.bmp 38 44 1 u 1 0 868.043003 0.00 0.00 
BM2_699 0 1 5 18 101 3Musketeers.bmp Skittles.bmp 43 45 0 u 1 1 875.050185 0.00 0.00 
BM2_699 0 1 5 19 105 Dots_one.bmp MrsFields.bmp 40 41 0 i 1 0 663.334821 0.00 0.00 
BM2_699 0 1 5 20 109 ChipsAhoy_small.bmp Laysclassic.bmp 50 51 1 u 2 0 596.562008 0.00 0.00 
BM2_699 0 1 5 21 113 FrootLoops.bmp Doritosranch.bmp 34 58 1 i 3 1 592.626372 0.00 0.00 
BM2_699 0 1 5 22 119 CheesyDoritos.bmp Fritos.bmp 48 53 0 x 2 999 999000.000000 0.00 0.00 
BM2_699 0 1 5 23 123 FamousAmos_small.bmp PopTartsCinnamon.bmp 49 52 1 u 2 0 780.103965 0.00 0.00 
BM2_699 0 1 5 24 132 TeddyGrahamschocolate.bmp Doritosranch.bmp 37 58 1 u 3 0 826.618600 0.00 0.00 
BM2_699 0 1 5 25 140 CheesyDoritos.bmp Jollyrancherred.bmp 48 46 0 u 2 1 883.386561 0.00 0.00 
BM2_699 0 1 5 26 144 Sourpatch.bmp Fritos.bmp 47 53 0 i 2 0 1166.900042 0.00 0.00 
BM2_699 0 1 5 27 147 FrootLoops.bmp PopTartsStrawberry.bmp 34 59 1 i 3 1 679.203329 0.00 0.00 
BM2_699 0 1 5 28 151 Slimjim.bmp Dots_one.bmp 38 40 1 u 1 0 587.935707 0.00 0.00 
BM2_699 0 1 5 29 154 Chocolate_mm.bmp MrsFields.bmp 44 41 0 i 1 0 699.638613 0.00 0.00 
BM2_699 0 1 5 30 158 Doritosranch.bmp SourSkittles.bmp 58 35 0 u 3 1 871.712090 0.00 0.00 
BM2_699 0 1 5 31 161 Sourpatch.bmp FamousAmos_small.bmp 47 49 0 i 2 0 695.032411 0.00 0.00 
BM2_699 0 1 5 32 167 Jollyrancherred.bmp PopTartsCinnamon.bmp 46 52 1 u 2 0 870.211119 0.00 0.00 
BM2_699 0 1 5 33 170 TeddyGrahamschocolate.bmp MilkyWay.bmp 37 57 1 u 3 0 821.922102 0.00 0.00 
BM2_699 0 1 5 34 174 MilkyWay.bmp Twix.bmp 57 36 0 i 3 0 833.966429 0.00 0.00 
BM2_699 0 1 5 35 179 Laffytaffyred_one.bmp MrsFields.bmp 39 41 0 i 1 0 659.746219 0.00 0.00 
BM2_699 0 1 5 36 182 Laysclassic.bmp Fritos.bmp 51 53 0 i 2 0 707.462776 0.00 0.00 
BM2_699 0 1 5 37 185 Fritos.bmp PopTartsCinnamon.bmp 53 52 1 u 2 0 946.487366 0.00 0.00 
BM2_699 0 1 5 38 188 Chocolate_mm.bmp Skittles.bmp 44 45 0 u 1 1 682.251389 0.00 0.00 
BM2_699 0 1 5 39 191 Sourpatch.bmp ChipsAhoy_small.bmp 47 50 0 i 2 0 561.279692 0.00 0.00 
BM2_699 0 1 5 40 195 FamousAmos_small.bmp Laysclassic.bmp 49 51 1 u 2 0 478.031415 0.00 0.00 
BM2_699 0 1 5 41 200 Skittles.bmp Laffytaffyred_one.bmp 45 39 1 u 1 0 591.004752 0.00 0.00 
BM2_699 0 1 5 42 204 Dots_one.bmp Skittles.bmp 40 45 0 i 1 0 732.508343 0.00 0.00 
BM2_699 0 1 5 43 208 Slimjim.bmp Laffytaffyred_one.bmp 38 39 1 u 1 0 792.567725 0.00 0.00 
BM2_699 0 1 5 44 212 FamousAmos_small.bmp CheesyDoritos.bmp 49 48 1 u 2 0 669.298089 0.00 0.00 
BM2_699 0 1 5 45 218 Dots_one.bmp redvines_small.bmp 40 42 0 u 1 1 868.089502 0.00 0.00 
BM2_699 0 1 5 46 224 PopTartsStrawberry.bmp TeddyGrahamschocolate.bmp 59 37 0 i 3 0 874.851012 0.00 0.00 
BM2_699 0 1 5 47 229 Jollyranchergreen.bmp Twix.bmp 60 36 0 i 3 0 916.584188 0.00 0.00 
BM2_699 0 1 5 48 236 SourSkittles.bmp PopTartsStrawberry.bmp 35 59 1 u 3 0 1064.363925 0.00 0.00 
