subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_707 6 Cheetos.bmp 482.69 24 999000.00 240.00 999000  483.69 7.500000e+02 6.833333e+02 54 16 
BM2_707 6 Chocolate_mm.bmp 485.68 24 999000.00 240.00 999000  486.70 7.500000e+02 6.833333e+02 60 50 
BM2_707 6 TeddyGrahamschocolate.bmp 489.68 24 999000.00 240.00 999000  490.70 7.500000e+02 6.833333e+02 57 27 
BM2_707 6 Lindt_small.bmp 491.68 24 999000.00 240.00 999000  492.70 7.500000e+02 6.833333e+02 47 53 
BM2_707 6 Twix.bmp 493.69 12 999000.00 120.00 999000  494.71 7.500000e+02 6.833333e+02 44 35 
BM2_707 6 Laysclassic.bmp 497.69 24 999000.00 240.00 999000  498.71 7.500000e+02 6.833333e+02 52 10 
BM2_707 6 100grand_small.bmp 499.69 11 1049.69 1100.00 7.501104e+02 b 500.71 7.000000e+02 6.833333e+02 42 20 
BM2_707 6 Doritosranch.bmp 504.69 24 999000.00 240.00 999000  505.71 7.000000e+02 6.833333e+02 51 8 
BM2_707 6 Almondjoy.bmp 506.68 24 999000.00 240.00 999000  507.70 7.000000e+02 6.833333e+02 59 44 
BM2_707 6 Whatchamacallit.bmp 509.69 12 999000.00 120.00 999000  510.71 7.000000e+02 6.833333e+02 36 14 
BM2_707 6 Ghiradelli_milk_Almonds.bmp 512.68 12 999000.00 120.00 999000  513.70 7.000000e+02 6.833333e+02 31 32 
BM2_707 6 redvines_small.bmp 516.69 12 999000.00 120.00 999000  517.71 7.000000e+02 6.833333e+02 40 6 
BM2_707 6 RitzBitz2.bmp 519.69 11 975.68 110.00 7.000768e+02 b 520.70 7.166667e+02 6.833333e+02 45 41 
BM2_707 6 MilkyWay.bmp 521.69 22 1034.67 2200.00 6.834195e+02 b 522.71 7.166667e+02 6.333333e+02 46 47 
BM2_707 6 Hersheymilk_several.bmp 524.68 11 1026.75 1100.00 7.167430e+02 b 525.70 6.666667e+02 6.333333e+02 38 39 
BM2_707 6 Ghiradelli_milk.bmp 528.68 11 959.47 110.00 6.667529e+02 b 529.70 6.833333e+02 6.333333e+02 41 18 
BM2_707 6 Milkduds.bmp 531.69 24 999000.00 240.00 999000  532.71 6.833333e+02 6.333333e+02 58 30 
BM2_707 6 Slimjim.bmp 533.69 22 872.23 220.00 6.334114e+02 b 534.71 6.833333e+02 6.500000e+02 53 11 
BM2_707 6 FrootLoops.bmp 535.68 22 867.18 220.00 6.500956e+02 b 536.70 6.833333e+02 6.666667e+02 49 2 
BM2_707 6 PayDay.bmp 540.68 12 999000.00 120.00 999000  541.70 6.833333e+02 6.666667e+02 33 52 
BM2_707 6 Dots_one.bmp 544.69 24 999000.00 240.00 999000  545.71 6.833333e+02 6.666667e+02 55 21 
BM2_707 6 Milano.bmp 548.69 12 999000.00 120.00 999000  549.71 6.833333e+02 6.666667e+02 35 59 
BM2_707 6 Crunch.bmp 554.69 12 999000.00 120.00 999000  555.71 6.833333e+02 6.666667e+02 43 28 
BM2_707 6 Hersheykisses.bmp 556.68 12 999000.00 120.00 999000  557.70 6.833333e+02 6.666667e+02 37 38 
BM2_707 6 CheesyDoritos.bmp 558.68 12 999000.00 120.00 999000  559.70 6.833333e+02 6.666667e+02 32 34 
BM2_707 6 Nutterbutter.bmp 560.69 12 999000.00 120.00 999000  561.71 6.833333e+02 6.666667e+02 34 51 
BM2_707 6 FigNewton_small.bmp 562.68 24 999000.00 240.00 999000  563.70 6.833333e+02 6.666667e+02 56 22 
BM2_707 6 3Musketeers.bmp 566.69 22 977.80 220.00 6.667430e+02 b 567.71 6.833333e+02 6.833333e+02 50 7 
BM2_707 6 Butterfinger.bmp 568.68 12 999000.00 120.00 999000  569.70 6.833333e+02 6.833333e+02 39 58 
BM2_707 6 Reeses.bmp 572.69 24 999000.00 240.00 999000  573.71 6.833333e+02 6.833333e+02 48 56 
