subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_710 0 2 1 1 0 100grand_small.bmp RiceKrispyTreat_small.bmp 57 35 0 x 3 999 999000.000000 0.05 0.13 
BM2_710 0 2 1 2 10 MrsFields.bmp Jollyranchergreen.bmp 47 53 1 u 2 0 599.311813 0.09 0.07 
BM2_710 0 2 1 3 13 Laffytaffyred_one.bmp FamousAmos_small.bmp 59 34 0 i 3 0 638.305393 0.04 0.13 
BM2_710 0 2 1 4 16 FamousAmos_small.bmp Riprolls.bmp 34 60 1 u 3 0 709.428904 0.13 0.01 
BM2_710 0 2 1 5 20 FrootLoops.bmp Dots_one.bmp 49 48 0 i 2 0 642.606352 0.09 0.09 
BM2_710 0 2 1 6 24 Jollyranchergreen.bmp Lollipopred.bmp 53 52 0 i 2 0 622.668355 0.07 0.08 
BM2_710 0 2 1 7 28 BabyRuth.bmp 100grand_small.bmp 37 57 1 u 3 0 971.277885 0.13 0.05 
BM2_710 0 2 1 8 32 BabyRuth.bmp Sourpatch.bmp 37 58 1 i 3 1 759.897289 0.13 0.04 
BM2_710 0 2 1 9 38 PringlesRed.bmp redvines_small.bmp 50 51 0 u 2 1 774.509470 0.08 0.08 
BM2_710 0 2 1 10 42 RiceKrispyTreat_small.bmp Riprolls.bmp 35 60 1 u 3 0 715.279289 0.13 0.01 
BM2_710 0 2 1 11 45 SourSkittles.bmp Dots_one.bmp 46 48 0 u 2 1 754.274526 0.09 0.09 
BM2_710 0 2 1 12 48 BabyRuth.bmp Riprolls.bmp 37 60 1 u 3 0 577.830455 0.13 0.01 
BM2_710 0 2 1 13 52 FrootLoops.bmp MrsFields.bmp 49 47 0 i 2 0 773.893254 0.09 0.09 
BM2_710 0 2 1 14 61 redvines_small.bmp Jollyranchergreen.bmp 51 53 1 i 2 1 740.207207 0.08 0.07 
BM2_710 0 2 1 15 68 Dots_one.bmp Jollyranchergreen.bmp 48 53 1 u 2 0 511.932188 0.09 0.07 
BM2_710 0 2 1 16 73 PopTartsCinnamon.bmp Laffytaffyred_one.bmp 36 59 1 u 3 0 657.514959 0.13 0.04 
BM2_710 0 2 1 17 77 Goldfish.bmp Cheetos.bmp 41 40 0 u 1 1 877.806834 0.12 0.12 
BM2_710 0 2 1 18 80 Laffytaffyred_one.bmp RiceKrispyTreat_small.bmp 59 35 0 i 3 0 829.165306 0.04 0.13 
BM2_710 0 2 1 19 84 RitzBitz2.bmp Whatchamacallit.bmp 44 45 1 u 1 0 561.875050 0.10 0.10 
BM2_710 0 2 1 20 93 Butterfinger.bmp Whatchamacallit.bmp 43 45 1 u 1 0 704.044618 0.11 0.10 
BM2_710 0 2 1 21 98 Reeses.bmp RitzBitz2.bmp 38 44 0 i 1 0 577.716561 0.13 0.10 
BM2_710 0 2 1 22 101 Granolabar.bmp Butterfinger.bmp 42 43 0 i 1 0 760.858393 0.11 0.11 
BM2_710 0 2 1 23 104 SourSkittles.bmp redvines_small.bmp 46 51 0 u 2 1 560.372454 0.09 0.08 
BM2_710 0 2 1 24 108 PopTartsCinnamon.bmp 100grand_small.bmp 36 57 1 u 3 0 565.112572 0.13 0.05 
BM2_710 0 2 1 25 111 FrootLoops.bmp Lollipopred.bmp 49 52 0 u 2 1 532.131647 0.09 0.08 
BM2_710 0 2 1 26 114 Goldfish.bmp ChipsAhoy_small.bmp 41 39 0 i 1 0 731.702878 0.12 0.12 
BM2_710 0 2 1 27 123 PringlesRed.bmp Lollipopred.bmp 50 52 0 u 2 1 713.469444 0.08 0.08 
BM2_710 0 2 1 28 126 Sourpatch.bmp RiceKrispyTreat_small.bmp 58 35 0 u 3 1 689.061744 0.04 0.13 
BM2_710 0 2 1 29 130 RitzBitz2.bmp Goldfish.bmp 44 41 1 u 1 0 565.042347 0.10 0.12 
BM2_710 0 2 1 30 135 FrootLoops.bmp redvines_small.bmp 49 51 0 u 2 1 598.790318 0.09 0.08 
BM2_710 0 2 1 31 148 Dots_one.bmp PringlesRed.bmp 48 50 1 i 2 1 809.593780 0.09 0.08 
BM2_710 0 2 1 32 151 Reeses.bmp Butterfinger.bmp 38 43 0 u 1 1 720.749656 0.13 0.11 
BM2_710 0 2 1 33 154 SourSkittles.bmp Lollipopred.bmp 46 52 0 u 2 1 584.329774 0.09 0.08 
BM2_710 0 2 1 34 160 PopTartsCinnamon.bmp Sourpatch.bmp 36 58 1 u 3 0 598.980161 0.13 0.04 
BM2_710 0 2 1 35 164 Riprolls.bmp PopTartsCinnamon.bmp 60 36 0 i 3 0 595.641462 0.01 0.13 
BM2_710 0 2 1 36 168 Reeses.bmp ChipsAhoy_small.bmp 38 39 0 i 1 0 1039.727269 0.13 0.12 
BM2_710 0 2 1 37 171 Sourpatch.bmp FamousAmos_small.bmp 58 34 0 u 3 1 599.198047 0.04 0.13 
BM2_710 0 2 1 38 177 RitzBitz2.bmp Granolabar.bmp 44 42 1 u 1 0 573.105787 0.10 0.11 
BM2_710 0 2 1 39 181 Cheetos.bmp Whatchamacallit.bmp 40 45 1 i 1 1 1082.599895 0.12 0.10 
BM2_710 0 2 1 40 187 MrsFields.bmp SourSkittles.bmp 47 46 1 u 2 0 945.282205 0.09 0.09 
BM2_710 0 2 1 41 192 BabyRuth.bmp Laffytaffyred_one.bmp 37 59 1 i 3 1 794.911753 0.13 0.04 
BM2_710 0 2 1 42 202 MrsFields.bmp PringlesRed.bmp 47 50 1 i 2 1 725.648304 0.09 0.08 
BM2_710 0 2 1 43 212 ChipsAhoy_small.bmp Granolabar.bmp 39 42 1 u 1 0 584.860249 0.12 0.11 
BM2_710 0 2 1 44 220 Goldfish.bmp Butterfinger.bmp 41 43 0 u 1 1 594.111281 0.12 0.11 
BM2_710 0 2 1 45 224 FamousAmos_small.bmp 100grand_small.bmp 34 57 1 u 3 0 590.161525 0.13 0.05 
BM2_710 0 2 1 46 227 Cheetos.bmp Granolabar.bmp 40 42 1 u 1 0 509.449010 0.12 0.11 
BM2_710 0 2 1 47 230 ChipsAhoy_small.bmp Whatchamacallit.bmp 39 45 1 i 1 1 900.806106 0.12 0.10 
BM2_710 0 2 1 48 233 Reeses.bmp Cheetos.bmp 38 40 0 i 1 0 572.531991 0.13 0.12 
