subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_714 15 TeddyGrahamschocolate.bmp 1345.43 12 999000.00 120.00 999000  1346.45 8.166667e+02 8.166667e+02 36 56 
BM2_714 15 Milkduds.bmp 1350.43 12 999000.00 120.00 999000  1351.45 8.166667e+02 8.166667e+02 34 34 
BM2_714 15 Oreos.bmp 1352.42 12 999000.00 120.00 999000  1353.44 8.166667e+02 8.166667e+02 32 44 
BM2_714 15 Hersheykisses.bmp 1354.42 11 948.36 110.00 8.167582e+02 b 1355.44 8.333333e+02 8.166667e+02 39 53 
BM2_714 15 FlamingCheetos.bmp 1360.43 24 999000.00 240.00 999000  1361.45 8.333333e+02 8.166667e+02 54 8 
BM2_714 15 Riprolls.bmp 1362.41 12 999000.00 120.00 999000  1363.43 8.333333e+02 8.166667e+02 42 17 
BM2_714 15 3Musketeers.bmp 1365.42 11 532.86 11.00 8.334225e+02 b 1366.44 8.500000e+02 8.166667e+02 40 7 
BM2_714 15 Goldfish.bmp 1367.41 24 999000.00 240.00 999000  1368.43 8.500000e+02 8.166667e+02 49 10 
BM2_714 15 Funyuns_small.bmp 1371.43 24 999000.00 240.00 999000  1372.45 8.500000e+02 8.166667e+02 59 11 
BM2_714 15 redvines_small.bmp 1373.41 24 999000.00 240.00 999000  1374.43 8.500000e+02 8.166667e+02 57 35 
BM2_714 15 Jollyranchergreen.bmp 1378.41 22 536.11 22.00 8.167777e+02 b 1379.43 8.500000e+02 8.333333e+02 51 14 
BM2_714 15 AnimalCrackers.bmp 1385.42 22 996.17 220.00 8.334232e+02 b 1386.44 8.500000e+02 8.500000e+02 48 31 
BM2_714 15 KitKat_small.bmp 1387.42 12 999000.00 120.00 999000  1388.44 8.500000e+02 8.500000e+02 35 39 
BM2_714 15 SourSkittles.bmp 1390.42 24 999000.00 240.00 999000  1391.44 8.500000e+02 8.500000e+02 53 4 
BM2_714 15 PopTartsCinnamon.bmp 1393.42 24 999000.00 240.00 999000  1394.44 8.500000e+02 8.500000e+02 50 13 
BM2_714 15 Jollyrancherred.bmp 1397.42 24 999000.00 240.00 999000  1398.44 8.500000e+02 8.500000e+02 58 60 
BM2_714 15 RitzBitz2.bmp 1401.41 24 999000.00 240.00 999000  1402.43 8.500000e+02 8.500000e+02 46 32 
BM2_714 15 Fritos.bmp 1405.43 12 999000.00 120.00 999000  1406.45 8.500000e+02 8.500000e+02 41 2 
BM2_714 15 BabyRuth.bmp 1408.42 12 999000.00 120.00 999000  1409.44 8.500000e+02 8.500000e+02 37 58 
BM2_714 15 Almondjoy.bmp 1414.42 12 999000.00 120.00 999000  1415.44 8.500000e+02 8.500000e+02 38 9 
BM2_714 15 Butterfinger.bmp 1416.43 12 999000.00 120.00 999000  1417.45 8.500000e+02 8.500000e+02 45 22 
BM2_714 15 Lollipopred.bmp 1419.42 24 999000.00 240.00 999000  1420.44 8.500000e+02 8.500000e+02 56 57 
BM2_714 15 PringlesRed.bmp 1421.42 12 999000.00 120.00 999000  1422.44 8.500000e+02 8.500000e+02 33 21 
BM2_714 15 Whatchamacallit.bmp 1423.41 11 1047.61 1100.00 8.500952e+02 b 1424.43 8.000000e+02 8.500000e+02 44 3 
BM2_714 15 Dots_one.bmp 1425.42 24 999000.00 240.00 999000  1426.44 8.000000e+02 8.500000e+02 60 38 
BM2_714 15 Laffytaffyred_one.bmp 1428.43 22 784.33 22.00 8.501002e+02 b 1429.45 8.000000e+02 8.666667e+02 52 6 
BM2_714 15 100grand_small.bmp 1432.42 22 749.08 22.00 8.667569e+02 b 1433.44 8.000000e+02 8.833333e+02 47 15 
BM2_714 15 Hersheymilk_several.bmp 1434.41 24 999000.00 240.00 999000  1435.43 8.000000e+02 8.833333e+02 55 12 
BM2_714 15 Skittles.bmp 1436.42 11 1122.09 1100.00 8.000685e+02 b 1437.44 7.500000e+02 8.833333e+02 43 30 
BM2_714 15 FigNewton_small.bmp 1438.43 12 999000.00 120.00 999000  1439.44 7.500000e+02 8.833333e+02 31 54 
