subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_707 7 Hersheykisses.bmp 594.64 12 999000.00 120.00 999000  595.64 6.833333e+02 6.833333e+02 37 38 
BM2_707 7 FigNewton_small.bmp 597.63 24 999000.00 240.00 999000  598.65 6.833333e+02 6.833333e+02 56 22 
BM2_707 7 Butterfinger.bmp 601.63 12 999000.00 120.00 999000  602.65 6.833333e+02 6.833333e+02 39 58 
BM2_707 7 MilkyWay.bmp 603.63 22 1002.54 2200.00 6.834425e+02 b 604.65 6.833333e+02 6.333333e+02 46 47 
BM2_707 7 Doritosranch.bmp 605.64 24 999000.00 240.00 999000  606.66 6.833333e+02 6.333333e+02 51 8 
BM2_707 7 Hersheymilk_several.bmp 609.64 11 920.96 110.00 6.834337e+02 b 610.66 7.000000e+02 6.333333e+02 38 39 
BM2_707 7 Slimjim.bmp 611.64 22 843.04 220.00 6.334029e+02 b 612.66 7.000000e+02 6.500000e+02 53 11 
BM2_707 7 3Musketeers.bmp 616.64 22 908.82 220.00 6.500855e+02 b 617.66 7.000000e+02 6.666667e+02 50 7 
BM2_707 7 Lindt_small.bmp 618.63 24 999000.00 240.00 999000  619.65 7.000000e+02 6.666667e+02 47 53 
BM2_707 7 Milano.bmp 621.64 12 999000.00 120.00 999000  622.66 7.000000e+02 6.666667e+02 35 59 
BM2_707 7 Twix.bmp 624.63 12 999000.00 120.00 999000  625.65 7.000000e+02 6.666667e+02 44 35 
BM2_707 7 Laysclassic.bmp 628.64 24 999000.00 240.00 999000  629.66 7.000000e+02 6.666667e+02 52 10 
BM2_707 7 Nutterbutter.bmp 631.64 12 999000.00 120.00 999000  632.65 7.000000e+02 6.666667e+02 34 51 
BM2_707 7 RitzBitz2.bmp 633.64 11 932.06 110.00 7.000668e+02 b 634.66 7.166667e+02 6.666667e+02 45 41 
BM2_707 7 CheesyDoritos.bmp 636.63 12 999000.00 120.00 999000  637.65 7.166667e+02 6.666667e+02 32 34 
BM2_707 7 PayDay.bmp 640.63 12 999000.00 120.00 999000  641.65 7.166667e+02 6.666667e+02 33 52 
BM2_707 7 Ghiradelli_milk.bmp 643.64 11 1007.68 1100.00 7.167463e+02 b 644.66 6.666667e+02 6.666667e+02 41 18 
BM2_707 7 Cheetos.bmp 645.64 24 999000.00 240.00 999000  646.66 6.666667e+02 6.666667e+02 54 16 
BM2_707 7 redvines_small.bmp 647.63 12 999000.00 120.00 999000  648.65 6.666667e+02 6.666667e+02 40 6 
BM2_707 7 FrootLoops.bmp 652.63 22 894.32 220.00 6.667432e+02 b 653.65 6.666667e+02 6.833333e+02 49 2 
BM2_707 7 Milkduds.bmp 656.64 24 999000.00 240.00 999000  657.66 6.666667e+02 6.833333e+02 58 30 
BM2_707 7 TeddyGrahamschocolate.bmp 660.64 24 999000.00 240.00 999000  661.66 6.666667e+02 6.833333e+02 57 27 
BM2_707 7 Ghiradelli_milk_Almonds.bmp 666.64 12 999000.00 120.00 999000  667.66 6.666667e+02 6.833333e+02 31 32 
BM2_707 7 Chocolate_mm.bmp 668.63 24 999000.00 240.00 999000  669.65 6.666667e+02 6.833333e+02 60 50 
BM2_707 7 Dots_one.bmp 670.63 24 999000.00 240.00 999000  671.65 6.666667e+02 6.833333e+02 55 21 
BM2_707 7 Reeses.bmp 672.64 24 999000.00 240.00 999000  673.66 6.666667e+02 6.833333e+02 48 56 
BM2_707 7 100grand_small.bmp 674.63 11 919.48 110.00 6.667348e+02 b 675.65 6.833333e+02 6.833333e+02 42 20 
BM2_707 7 Crunch.bmp 678.64 12 999000.00 120.00 999000  679.66 6.833333e+02 6.833333e+02 43 28 
BM2_707 7 Whatchamacallit.bmp 680.63 12 999000.00 120.00 999000  681.65 6.833333e+02 6.833333e+02 36 14 
BM2_707 7 Almondjoy.bmp 684.64 24 999000.00 240.00 999000  685.66 6.833333e+02 6.833333e+02 59 44 
