subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_720 0 2 1 1 0 RiceKrispyTreat_small.bmp Doritosranch.bmp 38 43 0 i 1 0 768.889361 0.66 0.52 
BM2_720 0 2 1 2 10 Laysclassic.bmp Doritosranch.bmp 41 43 0 i 1 0 692.820601 0.55 0.52 
BM2_720 0 2 1 3 13 RitzBitz2.bmp Cheetos.bmp 46 48 0 i 2 0 779.864021 0.51 0.48 
BM2_720 0 2 1 4 16 Laysclassic.bmp TeddyGrahamschocolate.bmp 41 40 0 i 1 0 651.156781 0.55 0.65 
BM2_720 0 2 1 5 20 TeddyGrahamschocolate.bmp Funyuns_small.bmp 40 42 1 u 1 0 808.156387 0.65 0.54 
BM2_720 0 2 1 6 24 TeddyGrahamschocolate.bmp RiceKrispyTreat_small.bmp 40 38 1 u 1 0 548.131290 0.65 0.66 
BM2_720 0 2 1 7 28 Dots_one.bmp Cheetos.bmp 53 48 0 i 2 0 448.879878 0.30 0.48 
BM2_720 0 2 1 8 32 FigNewton_small.bmp Funyuns_small.bmp 44 42 1 u 1 0 573.452386 0.51 0.54 
BM2_720 0 2 1 9 38 Fritos.bmp ChipsAhoy_small.bmp 50 52 0 i 2 0 659.244324 0.47 0.40 
BM2_720 0 2 1 10 42 Dots_one.bmp Cheezits.bmp 53 51 0 i 2 0 584.678318 0.30 0.42 
BM2_720 0 2 1 11 45 Jollyranchergreen.bmp PopTartsCinnamon.bmp 60 34 0 i 3 0 1103.833256 0.08 0.70 
BM2_720 0 2 1 12 48 TeddyGrahamschocolate.bmp Riprolls.bmp 40 45 1 u 1 0 727.371934 0.65 0.51 
BM2_720 0 2 1 13 52 ChipsAhoy_small.bmp RitzBitz2.bmp 52 46 1 u 2 0 619.413656 0.40 0.51 
BM2_720 0 2 1 14 61 Riprolls.bmp Keeblerfudgestripes.bmp 45 39 0 i 1 0 657.807776 0.51 0.65 
BM2_720 0 2 1 15 68 Hersheykisses.bmp FrootLoops.bmp 58 37 0 u 3 1 965.451261 0.09 0.67 
BM2_720 0 2 1 16 73 RitzBitz2.bmp CheesyDoritos.bmp 46 47 0 i 2 0 527.025448 0.51 0.48 
BM2_720 0 2 1 17 77 FigNewton_small.bmp RiceKrispyTreat_small.bmp 44 38 1 i 1 1 714.890614 0.51 0.66 
BM2_720 0 2 1 18 80 Funyuns_small.bmp Keeblerfudgestripes.bmp 42 39 0 i 1 0 554.672236 0.54 0.65 
BM2_720 0 2 1 19 84 Keeblerfudgestripes.bmp Laysclassic.bmp 39 41 1 u 1 0 607.397954 0.65 0.55 
BM2_720 0 2 1 20 93 CheesyDoritos.bmp Goldfish.bmp 47 49 1 u 2 0 1013.548930 0.48 0.47 
BM2_720 0 2 1 21 98 Lollipopred.bmp Laffytaffyred_one.bmp 59 35 0 u 3 1 887.249054 0.09 0.69 
BM2_720 0 2 1 22 101 Oreos.bmp Hersheykisses.bmp 36 58 1 i 3 1 798.327826 0.67 0.09 
BM2_720 0 2 1 23 104 Dots_one.bmp ChipsAhoy_small.bmp 53 52 0 i 2 0 685.941733 0.30 0.40 
BM2_720 0 2 1 24 108 FigNewton_small.bmp Laysclassic.bmp 44 41 1 i 1 1 1002.516050 0.51 0.55 
BM2_720 0 2 1 25 111 Goldfish.bmp Cheezits.bmp 49 51 0 i 2 0 1137.694369 0.47 0.42 
BM2_720 0 2 1 26 114 Dots_one.bmp CheesyDoritos.bmp 53 47 0 i 2 0 593.246167 0.30 0.48 
BM2_720 0 2 1 27 123 Jollyranchergreen.bmp Oreos.bmp 60 36 0 i 3 0 782.890032 0.08 0.67 
BM2_720 0 2 1 28 126 Oreos.bmp Lollipopred.bmp 36 59 1 u 3 0 1006.556535 0.67 0.09 
BM2_720 0 2 1 29 130 FrootLoops.bmp Lollipopred.bmp 37 59 1 u 3 0 1114.623300 0.67 0.09 
BM2_720 0 2 1 30 135 Laffytaffyred_one.bmp Hersheymilk_several.bmp 35 57 1 i 3 1 772.232511 0.69 0.10 
BM2_720 0 2 1 31 148 CheesyDoritos.bmp Fritos.bmp 47 50 1 u 2 0 1103.083285 0.48 0.47 
BM2_720 0 2 1 32 151 Riprolls.bmp Doritosranch.bmp 45 43 0 i 1 0 918.214172 0.51 0.52 
BM2_720 0 2 1 33 154 PopTartsCinnamon.bmp Hersheykisses.bmp 34 58 1 i 3 1 917.799615 0.70 0.09 
BM2_720 0 2 1 34 160 Keeblerfudgestripes.bmp RiceKrispyTreat_small.bmp 39 38 1 u 1 0 811.581650 0.65 0.66 
BM2_720 0 2 1 35 164 ChipsAhoy_small.bmp Goldfish.bmp 52 49 1 u 2 0 745.161981 0.40 0.47 
BM2_720 0 2 1 36 168 Cheezits.bmp RitzBitz2.bmp 51 46 1 u 2 0 693.145787 0.42 0.51 
BM2_720 0 2 1 37 171 Riprolls.bmp FigNewton_small.bmp 45 44 0 i 1 0 1108.746789 0.51 0.51 
BM2_720 0 2 1 38 177 Hersheymilk_several.bmp Oreos.bmp 57 36 0 i 3 0 915.499595 0.10 0.67 
BM2_720 0 2 1 39 181 Jollyranchergreen.bmp Laffytaffyred_one.bmp 60 35 0 u 3 1 992.081437 0.08 0.69 
BM2_720 0 2 1 40 187 Hersheymilk_several.bmp PopTartsCinnamon.bmp 57 34 0 u 3 1 934.664731 0.10 0.70 
BM2_720 0 2 1 41 192 FrootLoops.bmp Hersheymilk_several.bmp 37 57 1 u 3 0 776.322260 0.67 0.10 
BM2_720 0 2 1 42 202 Funyuns_small.bmp Doritosranch.bmp 42 43 0 i 1 0 643.062670 0.54 0.52 
BM2_720 0 2 1 43 212 Laffytaffyred_one.bmp Hersheykisses.bmp 35 58 1 i 3 1 846.458326 0.69 0.09 
BM2_720 0 2 1 44 220 Cheetos.bmp Fritos.bmp 48 50 1 u 2 0 1311.659112 0.48 0.47 
BM2_720 0 2 1 45 224 Cheezits.bmp Fritos.bmp 51 50 1 u 2 0 947.718909 0.42 0.47 
BM2_720 0 2 1 46 227 Lollipopred.bmp PopTartsCinnamon.bmp 59 34 0 i 3 0 922.876804 0.09 0.70 
BM2_720 0 2 1 47 230 FrootLoops.bmp Jollyranchergreen.bmp 37 60 1 u 3 0 618.936901 0.67 0.08 
BM2_720 0 2 1 48 233 Cheetos.bmp Goldfish.bmp 48 49 1 u 2 0 874.048221 0.48 0.47 
