subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_711 8 Jollyranchergreen.bmp 724.05 24 999000.00 240.00 999000  725.05 7.500000e+02 7.500000e+02 58 30 
BM2_711 8 Goldfish.bmp 727.04 11 640.61 11.00 7.501251e+02 b 728.06 7.666667e+02 7.500000e+02 38 43 
BM2_711 8 Fritos.bmp 731.06 12 999000.00 120.00 999000  732.08 7.666667e+02 7.500000e+02 37 50 
BM2_711 8 Cheezits.bmp 733.05 11 639.20 11.00 7.667585e+02 b 734.06 7.833333e+02 7.500000e+02 41 3 
BM2_711 8 Jollyrancherred.bmp 735.05 24 999000.00 240.00 999000  736.07 7.833333e+02 7.500000e+02 56 16 
BM2_711 8 Hersheykisses.bmp 739.05 24 999000.00 240.00 999000  740.07 7.833333e+02 7.500000e+02 51 1 
BM2_711 8 Riprolls.bmp 741.05 11 879.93 110.00 7.834126e+02 b 742.07 8.000000e+02 7.500000e+02 45 24 
BM2_711 8 FigNewton_small.bmp 746.05 24 999000.00 240.00 999000  747.07 8.000000e+02 7.500000e+02 52 36 
BM2_711 8 Dots_one.bmp 748.04 22 796.20 220.00 7.501136e+02 b 749.06 8.000000e+02 7.666667e+02 50 40 
BM2_711 8 3Musketeers.bmp 751.05 12 999000.00 120.00 999000  752.07 8.000000e+02 7.666667e+02 44 56 
BM2_711 8 Laysclassic.bmp 754.04 12 999000.00 120.00 999000  755.06 8.000000e+02 7.666667e+02 39 14 
BM2_711 8 MilkyWay.bmp 758.05 12 999000.00 120.00 999000  759.07 8.000000e+02 7.666667e+02 43 21 
BM2_711 8 Snickers.bmp 761.05 22 878.42 220.00 7.667522e+02 b 762.07 8.000000e+02 7.833333e+02 46 49 
BM2_711 8 100grand_small.bmp 763.05 24 999000.00 240.00 999000  764.07 8.000000e+02 7.833333e+02 48 59 
BM2_711 8 PayDay.bmp 766.04 24 999000.00 240.00 999000  767.06 8.000000e+02 7.833333e+02 57 28 
BM2_711 8 MrGoodbar.bmp 770.06 12 999000.00 120.00 999000  771.08 8.000000e+02 7.833333e+02 33 9 
BM2_711 8 Slimjim.bmp 773.05 22 923.86 220.00 7.834153e+02 b 774.07 8.000000e+02 8.000000e+02 49 23 
BM2_711 8 redvines_small.bmp 775.05 24 999000.00 240.00 999000  776.07 8.000000e+02 8.000000e+02 59 37 
BM2_711 8 Funyuns_small.bmp 777.04 12 999000.00 120.00 999000  778.06 8.000000e+02 8.000000e+02 31 53 
BM2_711 8 Whatchamacallit.bmp 782.04 24 999000.00 240.00 999000  783.06 8.000000e+02 8.000000e+02 47 51 
BM2_711 8 Almondjoy.bmp 786.05 22 1014.14 2200.00 8.000719e+02 b 787.07 8.000000e+02 7.500000e+02 53 57 
BM2_711 8 Milkduds.bmp 790.05 12 999000.00 120.00 999000  791.07 8.000000e+02 7.500000e+02 40 17 
BM2_711 8 Reeses.bmp 796.05 12 999000.00 120.00 999000  797.07 8.000000e+02 7.500000e+02 34 33 
BM2_711 8 Lollipopred.bmp 798.04 24 999000.00 240.00 999000  799.06 8.000000e+02 7.500000e+02 60 48 
BM2_711 8 Laffytaffyred_one.bmp 800.05 24 999000.00 240.00 999000  801.07 8.000000e+02 7.500000e+02 54 35 
BM2_711 8 Oreos.bmp 802.05 12 999000.00 120.00 999000  803.07 8.000000e+02 7.500000e+02 32 54 
BM2_711 8 Chocolate_mm.bmp 804.04 12 999000.00 120.00 999000  805.06 8.000000e+02 7.500000e+02 36 45 
BM2_711 8 Hersheymilk_several.bmp 808.05 24 999000.00 240.00 999000  809.07 8.000000e+02 7.500000e+02 55 41 
BM2_711 8 Butterfinger.bmp 810.04 12 999000.00 120.00 999000  811.06 8.000000e+02 7.500000e+02 35 38 
BM2_711 8 RiceKrispyTreat_small.bmp 814.05 11 1029.43 1100.00 8.000868e+02 b 815.07 7.500000e+02 7.500000e+02 42 18 
