subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_698 0 2 1 1 0 PeanutMMs.bmp Doritosranch.bmp 49 47 0 u 2 1 894.303162 1.000000 1.000000 
BM2_698 0 2 1 2 10 FamousAmos_small.bmp Fritos.bmp 35 59 1 u 3 0 786.229167 2.000000 1.000000 
BM2_698 0 2 1 3 13 Cheetos.bmp FamousAmos_small.bmp 58 35 0 i 3 0 761.344569 1.000000 2.000000 
BM2_698 0 2 1 4 16 Cheetos.bmp PopTartsCinnamon.bmp 58 34 0 i 3 0 840.393316 1.000000 2.000000 
BM2_698 0 2 1 5 20 Dots_one.bmp Jollyrancherred.bmp 51 50 1 u 2 0 917.622044 1.000000 1.000000 
BM2_698 0 2 1 6 24 Goldfish.bmp AnimalCrackers.bmp 46 48 0 i 2 0 713.616836 1.000000 1.000000 
BM2_698 0 2 1 7 28 Doritosranch.bmp Cheezits.bmp 47 53 1 i 2 1 854.268954 1.000000 1.000000 
BM2_698 0 2 1 8 32 Chocolate_mm.bmp FrootLoops.bmp 44 42 1 u 1 0 1034.921343 1.000000 1.000000 
BM2_698 0 2 1 9 38 Chocolate_mm.bmp CheesyDoritos.bmp 44 45 1 u 1 0 632.610122 1.000000 1.000000 
BM2_698 0 2 1 10 42 Riprolls.bmp PeanutMMs.bmp 52 49 1 i 2 1 742.260389 1.000000 1.000000 
BM2_698 0 2 1 11 45 AnimalCrackers.bmp Cheezits.bmp 48 53 1 u 2 0 701.258750 1.000000 1.000000 
BM2_698 0 2 1 12 48 Goldfish.bmp Doritosranch.bmp 46 47 0 u 2 1 908.857726 1.000000 1.000000 
BM2_698 0 2 1 13 52 RiceKrispyTreat_small.bmp CheesyDoritos.bmp 39 45 1 u 1 0 752.943396 2.000000 1.000000 
BM2_698 0 2 1 14 61 Dots_one.bmp Cheezits.bmp 51 53 1 i 2 1 967.290706 1.000000 1.000000 
BM2_698 0 2 1 15 68 Jollyrancherred.bmp Doritosranch.bmp 50 47 0 i 2 0 850.893279 1.000000 1.000000 
BM2_698 0 2 1 16 73 RiceKrispyTreat_small.bmp SourSkittles.bmp 39 38 1 u 1 0 964.538101 2.000000 2.000000 
BM2_698 0 2 1 17 77 Chocolate_mm.bmp SourSkittles.bmp 44 38 1 u 1 0 1016.922073 1.000000 2.000000 
BM2_698 0 2 1 18 80 Laffytaffyred_one.bmp CheesyDoritos.bmp 40 45 1 i 1 1 888.206426 2.000000 1.000000 
BM2_698 0 2 1 19 84 FrootLoops.bmp Slimjim.bmp 42 43 0 i 1 0 924.811864 1.000000 1.000000 
BM2_698 0 2 1 20 93 Cheetos.bmp TeddyGrahamschocolate.bmp 58 36 0 i 3 0 851.090691 1.000000 2.000000 
BM2_698 0 2 1 21 98 Lollipopred.bmp redvines_small.bmp 60 37 0 i 3 0 1148.770562 1.000000 2.000000 
BM2_698 0 2 1 22 101 redvines_small.bmp PringlesRed.bmp 37 57 1 u 3 0 1019.782544 2.000000 1.000000 
BM2_698 0 2 1 23 104 Jollyrancherred.bmp AnimalCrackers.bmp 50 48 0 i 2 0 843.344687 1.000000 1.000000 
