subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_715 0 1 4 1 0 Goldfish.bmp Milano.bmp 49 47 1 i 2 1 634.001056 0.63 0.63 
BM2_715 0 1 4 2 10 Jollyranchergreen.bmp Funyuns_small.bmp 37 58 1 i 3 1 645.892715 0.83 0.38 
BM2_715 0 1 4 3 13 CheesyDoritos.bmp FamousAmos_small.bmp 57 35 0 u 3 1 740.933901 0.49 0.95 
BM2_715 0 1 4 4 16 Goldfish.bmp Keeblerfudgestripes.bmp 49 48 1 i 2 1 556.619375 0.63 0.63 
BM2_715 0 1 4 5 20 TeddyGrahamschocolate.bmp FrootLoops.bmp 44 42 0 i 1 0 737.207941 0.69 0.77 
BM2_715 0 1 4 6 24 Oreos.bmp AnimalCrackers.bmp 39 45 0 i 1 0 661.289738 0.79 0.66 
BM2_715 0 1 4 7 28 Hersheymilk_several.bmp Milano.bmp 46 47 1 i 2 1 561.930459 0.66 0.63 
BM2_715 0 1 4 8 32 Jollyrancherred.bmp Milkduds.bmp 41 40 1 u 1 0 630.467367 0.77 0.79 
BM2_715 0 1 4 9 38 TeddyGrahamschocolate.bmp AnimalCrackers.bmp 44 45 0 i 1 0 596.462284 0.69 0.66 
BM2_715 0 1 4 10 42 FigNewton_small.bmp Jollyranchergreen.bmp 59 37 0 u 3 1 585.861935 0.37 0.83 
BM2_715 0 1 4 11 45 CheesyDoritos.bmp Jollyranchergreen.bmp 57 37 0 u 3 1 1064.920105 0.49 0.83 
BM2_715 0 1 4 12 48 Funyuns_small.bmp Sourpatch.bmp 58 34 0 i 3 0 960.435879 0.38 0.97 
BM2_715 0 1 4 13 52 Funyuns_small.bmp ChipsAhoy_small.bmp 58 36 0 u 3 1 860.497204 0.38 0.95 
BM2_715 0 1 4 14 61 Jollyrancherred.bmp TeddyGrahamschocolate.bmp 41 44 1 u 1 0 722.895632 0.77 0.69 
BM2_715 0 1 4 15 68 ChipsAhoy_small.bmp FigNewton_small.bmp 36 59 1 i 3 1 734.554814 0.95 0.37 
BM2_715 0 1 4 16 73 Riprolls.bmp Oreos.bmp 38 39 1 u 1 0 704.158019 0.80 0.79 
BM2_715 0 1 4 17 77 Laffytaffyred_one.bmp AnimalCrackers.bmp 43 45 0 i 1 0 660.781034 0.75 0.66 
BM2_715 0 1 4 18 80 ChipsAhoy_small.bmp Lollipopred.bmp 36 60 1 u 3 0 571.817718 0.95 0.22 
BM2_715 0 1 4 19 84 FamousAmos_small.bmp FigNewton_small.bmp 35 59 1 i 3 1 592.445729 0.95 0.37 
BM2_715 0 1 4 20 93 Keeblerfudgestripes.bmp redvines_small.bmp 48 50 0 u 2 1 550.726355 0.63 0.62 
BM2_715 0 1 4 21 98 Milkduds.bmp FrootLoops.bmp 40 42 0 u 1 1 520.416684 0.79 0.77 
BM2_715 0 1 4 22 101 Hersheymilk_several.bmp Keeblerfudgestripes.bmp 46 48 1 u 2 0 711.468114 0.66 0.63 
BM2_715 0 1 4 23 104 Lollipopred.bmp Jollyranchergreen.bmp 60 37 0 i 3 0 783.017319 0.22 0.83 
BM2_715 0 1 4 24 108 FrootLoops.bmp Laffytaffyred_one.bmp 42 43 1 u 1 0 675.663254 0.77 0.75 
BM2_715 0 1 4 25 111 Milkduds.bmp Riprolls.bmp 40 38 0 i 1 0 634.752912 0.79 0.80 
BM2_715 0 1 4 26 114 Doritosranch.bmp Hersheymilk_several.bmp 52 46 0 u 2 1 802.349863 0.61 0.66 
BM2_715 0 1 4 27 123 SourSkittles.bmp Hersheymilk_several.bmp 51 46 0 u 2 1 703.991048 0.61 0.66 
BM2_715 0 1 4 28 126 Laffytaffyred_one.bmp Riprolls.bmp 43 38 0 i 1 0 535.592391 0.75 0.80 
BM2_715 0 1 4 29 130 Fritos.bmp Keeblerfudgestripes.bmp 53 48 1 i 2 1 587.677274 0.59 0.63 
BM2_715 0 1 4 30 135 Goldfish.bmp SourSkittles.bmp 49 51 1 i 2 1 669.348010 0.63 0.61 
BM2_715 0 1 4 31 148 Jollyrancherred.bmp Laffytaffyred_one.bmp 41 43 1 i 1 1 696.174113 0.77 0.75 
BM2_715 0 1 4 32 151 Milkduds.bmp AnimalCrackers.bmp 40 45 0 i 1 0 607.257390 0.79 0.66 
BM2_715 0 1 4 33 154 Lollipopred.bmp FamousAmos_small.bmp 60 35 0 i 3 0 550.868350 0.22 0.95 
BM2_715 0 1 4 34 160 Funyuns_small.bmp FamousAmos_small.bmp 58 35 0 i 3 0 1228.433960 0.38 0.95 
BM2_715 0 1 4 35 164 Sourpatch.bmp CheesyDoritos.bmp 34 57 1 u 3 0 674.242941 0.97 0.49 
BM2_715 0 1 4 36 168 Doritosranch.bmp redvines_small.bmp 52 50 0 u 2 1 590.251820 0.61 0.62 
BM2_715 0 1 4 37 171 Goldfish.bmp Doritosranch.bmp 49 52 1 i 2 1 957.912904 0.63 0.61 
BM2_715 0 1 4 38 177 FrootLoops.bmp Oreos.bmp 42 39 1 u 1 0 644.662102 0.77 0.79 
BM2_715 0 1 4 39 181 Fritos.bmp SourSkittles.bmp 53 51 1 u 2 0 769.145425 0.59 0.61 
BM2_715 0 1 4 40 187 TeddyGrahamschocolate.bmp Riprolls.bmp 44 38 0 i 1 0 527.831729 0.69 0.80 
BM2_715 0 1 4 41 192 redvines_small.bmp SourSkittles.bmp 50 51 1 i 2 1 553.505316 0.62 0.61 
BM2_715 0 1 4 42 202 Sourpatch.bmp FigNewton_small.bmp 34 59 1 i 3 1 564.236776 0.97 0.37 
BM2_715 0 1 4 43 212 Fritos.bmp Milano.bmp 53 47 1 i 2 1 895.451783 0.59 0.63 
BM2_715 0 1 4 44 220 Oreos.bmp Jollyrancherred.bmp 39 41 0 i 1 0 568.771347 0.79 0.77 
BM2_715 0 1 4 45 224 Lollipopred.bmp Sourpatch.bmp 60 34 0 i 3 0 820.815062 0.22 0.97 
BM2_715 0 1 4 46 227 Doritosranch.bmp Fritos.bmp 52 53 0 u 2 1 868.004318 0.61 0.59 
BM2_715 0 1 4 47 230 redvines_small.bmp Milano.bmp 50 47 1 i 2 1 500.026356 0.62 0.63 
BM2_715 0 1 4 48 233 ChipsAhoy_small.bmp CheesyDoritos.bmp 36 57 1 u 3 0 819.100753 0.95 0.49 
