subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_695 0 1 2 1 0 Dots_one.bmp PringlesRed.bmp 44 45 0 i 1 0 862.934260 0.000000 0.000000 
BM2_695 0 1 2 2 10 PopTartsStrawberry.bmp Oreos.bmp 39 41 0 u 1 1 1402.873159 1.000000 0.000000 
BM2_695 0 1 2 3 13 Riprolls.bmp Dots_one.bmp 42 44 1 u 1 0 1001.893583 0.000000 0.000000 
BM2_695 0 1 2 4 16 Fritos.bmp FlamingCheetos.bmp 36 58 1 u 3 0 865.576995 1.000000 0.000000 
BM2_695 0 1 2 5 20 Skittles.bmp redvines_small.bmp 51 53 0 i 2 0 934.241920 0.000000 0.000000 
BM2_695 0 1 2 6 24 Keeblerfudgestripes.bmp Laffytaffyred_one.bmp 37 60 1 u 3 0 834.258990 1.000000 0.000000 
BM2_695 0 1 2 7 28 Laysclassic.bmp Hersheymilk_several.bmp 49 52 1 u 2 0 910.939231 0.000000 0.000000 
BM2_695 0 1 2 8 32 redvines_small.bmp Hersheymilk_several.bmp 53 52 1 i 2 1 859.489473 0.000000 0.000000 
BM2_695 0 1 2 9 38 Laysclassic.bmp Cheetos.bmp 49 47 1 i 2 1 1225.420410 0.000000 0.000000 
BM2_695 0 1 2 10 42 Laffytaffyred_one.bmp CheesyDoritos.bmp 60 34 0 i 3 0 894.866568 0.000000 1.000000 
BM2_695 0 1 2 11 45 Oreos.bmp Hersheykisses.bmp 41 40 1 x 1 999 999000.000000 0.000000 0.000000 
BM2_695 0 1 2 12 48 Sourpatch.bmp Hersheykisses.bmp 38 40 1 u 1 0 941.431413 1.000000 0.000000 
BM2_695 0 1 2 13 52 PringlesRed.bmp FrootLoops.bmp 45 43 1 u 1 0 713.544470 0.000000 0.000000 
BM2_695 0 1 2 14 61 FlamingCheetos.bmp CheesyDoritos.bmp 58 34 0 i 3 0 799.828163 0.000000 1.000000 
BM2_695 0 1 2 15 68 Hersheymilk_several.bmp Crunch.bmp 52 46 0 i 2 0 851.473761 0.000000 0.000000 
BM2_695 0 1 2 16 73 PringlesRed.bmp Hersheykisses.bmp 45 40 1 u 1 0 813.190810 0.000000 0.000000 
BM2_695 0 1 2 17 77 Lollipopred.bmp Cheetos.bmp 50 47 1 i 2 1 664.993350 0.000000 0.000000 
BM2_695 0 1 2 18 80 Keeblerfudgestripes.bmp FlamingCheetos.bmp 37 58 1 u 3 0 736.789149 1.000000 0.000000 
BM2_695 0 1 2 19 84 Slimjim.bmp Keeblerfudgestripes.bmp 59 37 0 i 3 0 661.456762 0.000000 1.000000 
BM2_695 0 1 2 20 93 Hersheymilk_several.bmp Lollipopred.bmp 52 50 0 u 2 1 1171.739457 0.000000 0.000000 
BM2_695 0 1 2 21 98 Crunch.bmp Cheetos.bmp 46 47 1 u 2 0 645.380937 0.000000 0.000000 
