subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_711 1 Goldfish.bmp 1.17 11 1095.33 1100.00 7.506422e+02 b 2.17 700 750 38 43 
BM2_711 1 Almondjoy.bmp 4.14 22 1104.20 2200.00 7.506932e+02 b 5.16 700 700 53 57 
BM2_711 1 Cheezits.bmp 8.15 11 1076.33 1100.00 7.001147e+02 b 9.17 650 700 41 3 
BM2_711 1 Hersheykisses.bmp 10.14 24 999000.00 240.00 999000  11.16 650 700 51 1 
BM2_711 1 Snickers.bmp 12.15 22 960.96 220.00 7.001089e+02 b 13.17 650 7.166667e+02 46 49 
BM2_711 1 3Musketeers.bmp 16.14 12 999000.00 120.00 999000  17.16 650 7.166667e+02 44 56 
BM2_711 1 Lollipopred.bmp 18.15 24 999000.00 240.00 999000  19.17 650 7.166667e+02 60 48 
BM2_711 1 MilkyWay.bmp 23.15 12 999000.00 120.00 999000  24.17 650 7.166667e+02 43 21 
BM2_711 1 RiceKrispyTreat_small.bmp 25.15 11 923.27 110.00 6.500740e+02 b 26.17 6.666667e+02 7.166667e+02 42 18 
BM2_711 1 100grand_small.bmp 28.15 24 999000.00 240.00 999000  29.17 6.666667e+02 7.166667e+02 48 59 
BM2_711 1 FigNewton_small.bmp 31.14 24 999000.00 240.00 999000  32.16 6.666667e+02 7.166667e+02 52 36 
BM2_711 1 Slimjim.bmp 35.15 22 1014.53 2200.00 7.167633e+02 b 36.17 6.666667e+02 6.666667e+02 49 23 
BM2_711 1 Dots_one.bmp 38.14 22 902.13 220.00 6.667459e+02 b 39.16 6.666667e+02 6.833333e+02 50 40 
BM2_711 1 Reeses.bmp 40.15 12 999000.00 120.00 999000  41.17 6.666667e+02 6.833333e+02 34 33 
BM2_711 1 PayDay.bmp 43.14 24 999000.00 240.00 999000  44.16 6.666667e+02 6.833333e+02 57 28 
BM2_711 1 redvines_small.bmp 47.15 24 999000.00 240.00 999000  48.17 6.666667e+02 6.833333e+02 59 37 
BM2_711 1 Hersheymilk_several.bmp 50.14 24 999000.00 240.00 999000  51.16 6.666667e+02 6.833333e+02 55 41 
BM2_711 1 Milkduds.bmp 52.15 12 999000.00 120.00 999000  53.17 6.666667e+02 6.833333e+02 40 17 
BM2_711 1 Oreos.bmp 54.14 12 999000.00 120.00 999000  55.16 6.666667e+02 6.833333e+02 32 54 
BM2_711 1 Funyuns_small.bmp 59.14 12 999000.00 120.00 999000  60.16 6.666667e+02 6.833333e+02 31 53 
BM2_711 1 Butterfinger.bmp 63.15 12 999000.00 120.00 999000  64.17 6.666667e+02 6.833333e+02 35 38 
BM2_711 1 Fritos.bmp 67.15 12 999000.00 120.00 999000  68.17 6.666667e+02 6.833333e+02 37 50 
BM2_711 1 MrGoodbar.bmp 73.15 12 999000.00 120.00 999000  74.17 6.666667e+02 6.833333e+02 33 9 
BM2_711 1 Whatchamacallit.bmp 75.15 24 999000.00 240.00 999000  76.17 6.666667e+02 6.833333e+02 47 51 
BM2_711 1 Riprolls.bmp 77.14 11 925.71 110.00 6.667700e+02 b 78.16 6.833333e+02 6.833333e+02 45 24 
BM2_711 1 Laffytaffyred_one.bmp 79.15 24 999000.00 240.00 999000  80.17 6.833333e+02 6.833333e+02 54 35 
BM2_711 1 Laysclassic.bmp 81.14 12 999000.00 120.00 999000  82.16 6.833333e+02 6.833333e+02 39 14 
BM2_711 1 Jollyranchergreen.bmp 85.15 24 999000.00 240.00 999000  86.17 6.833333e+02 6.833333e+02 58 30 
BM2_711 1 Jollyrancherred.bmp 87.14 24 999000.00 240.00 999000  88.16 6.833333e+02 6.833333e+02 56 16 
BM2_711 1 Chocolate_mm.bmp 91.15 12 999000.00 120.00 999000  92.17 6.833333e+02 6.833333e+02 36 45 
