subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_715 0 1 1 1 0 redvines_small.bmp SourSkittles.bmp 50 51 1 i 2 1 866.766359 0.62 0.61 
BM2_715 0 1 1 2 10 AnimalCrackers.bmp Laffytaffyred_one.bmp 45 43 1 u 1 0 710.704491 0.66 0.75 
BM2_715 0 1 1 3 13 FrootLoops.bmp Milkduds.bmp 42 40 1 u 1 0 669.744221 0.77 0.79 
BM2_715 0 1 1 4 16 Milkduds.bmp Riprolls.bmp 40 38 0 i 1 0 613.387386 0.79 0.80 
BM2_715 0 1 1 5 20 Goldfish.bmp SourSkittles.bmp 49 51 1 i 2 1 770.011478 0.63 0.61 
BM2_715 0 1 1 6 24 Doritosranch.bmp Goldfish.bmp 52 49 0 u 2 1 758.111866 0.61 0.63 
BM2_715 0 1 1 7 28 ChipsAhoy_small.bmp Lollipopred.bmp 36 60 1 i 3 1 730.751201 0.95 0.22 
BM2_715 0 1 1 8 32 Funyuns_small.bmp Sourpatch.bmp 58 34 0 u 3 1 687.337040 0.38 0.97 
BM2_715 0 1 1 9 38 Oreos.bmp Jollyrancherred.bmp 39 41 0 u 1 1 957.074731 0.79 0.77 
BM2_715 0 1 1 10 42 Funyuns_small.bmp FamousAmos_small.bmp 58 35 0 u 3 1 906.603206 0.38 0.95 
BM2_715 0 1 1 11 45 Funyuns_small.bmp ChipsAhoy_small.bmp 58 36 0 u 3 1 761.667785 0.38 0.95 
BM2_715 0 1 1 12 48 Funyuns_small.bmp Jollyranchergreen.bmp 58 37 0 u 3 1 793.277666 0.38 0.83 
BM2_715 0 1 1 13 52 Milkduds.bmp Jollyrancherred.bmp 40 41 0 i 1 0 741.371358 0.79 0.77 
BM2_715 0 1 1 14 61 Sourpatch.bmp CheesyDoritos.bmp 34 57 1 i 3 1 987.683809 0.97 0.49 
BM2_715 0 1 1 15 68 Hersheymilk_several.bmp Keeblerfudgestripes.bmp 46 48 1 i 2 1 911.295941 0.66 0.63 
BM2_715 0 1 1 16 73 FamousAmos_small.bmp FigNewton_small.bmp 35 59 1 i 3 1 816.953246 0.95 0.37 
BM2_715 0 1 1 17 77 Fritos.bmp SourSkittles.bmp 53 51 1 u 2 0 700.643295 0.59 0.61 
BM2_715 0 1 1 18 80 Fritos.bmp Doritosranch.bmp 53 52 1 u 2 0 716.616464 0.59 0.61 
BM2_715 0 1 1 19 84 Sourpatch.bmp FigNewton_small.bmp 34 59 1 i 3 1 705.251919 0.97 0.37 
BM2_715 0 1 1 20 93 Jollyranchergreen.bmp Lollipopred.bmp 37 60 1 i 3 1 783.448120 0.83 0.22 
BM2_715 0 1 1 21 98 TeddyGrahamschocolate.bmp Riprolls.bmp 44 38 0 i 1 0 801.109241 0.69 0.80 
BM2_715 0 1 1 22 101 Oreos.bmp AnimalCrackers.bmp 39 45 0 i 1 0 784.258141 0.79 0.66 
BM2_715 0 1 1 23 104 Milano.bmp Goldfish.bmp 47 49 0 u 2 1 711.736501 0.63 0.63 
BM2_715 0 1 1 24 108 Lollipopred.bmp Sourpatch.bmp 60 34 0 i 3 0 636.532328 0.22 0.97 
BM2_715 0 1 1 25 111 Jollyranchergreen.bmp FigNewton_small.bmp 37 59 1 u 3 0 827.524338 0.83 0.37 
BM2_715 0 1 1 26 114 Milano.bmp redvines_small.bmp 47 50 0 u 2 1 651.091736 0.63 0.62 
BM2_715 0 1 1 27 123 Oreos.bmp FrootLoops.bmp 39 42 0 i 1 0 648.862164 0.79 0.77 
BM2_715 0 1 1 28 126 FamousAmos_small.bmp Lollipopred.bmp 35 60 1 u 3 0 1104.444832 0.95 0.22 
BM2_715 0 1 1 29 130 Jollyranchergreen.bmp CheesyDoritos.bmp 37 57 1 i 3 1 1156.532065 0.83 0.49 
BM2_715 0 1 1 30 135 TeddyGrahamschocolate.bmp FrootLoops.bmp 44 42 0 u 1 1 830.090594 0.69 0.77 
BM2_715 0 1 1 31 148 Riprolls.bmp Oreos.bmp 38 39 1 u 1 0 809.040650 0.80 0.79 
BM2_715 0 1 1 32 151 redvines_small.bmp Doritosranch.bmp 50 52 1 i 2 1 944.106146 0.62 0.61 
BM2_715 0 1 1 33 154 FigNewton_small.bmp ChipsAhoy_small.bmp 59 36 0 u 3 1 991.645984 0.37 0.95 
BM2_715 0 1 1 34 160 Fritos.bmp Milano.bmp 53 47 1 i 2 1 894.392668 0.59 0.63 
BM2_715 0 1 1 35 164 Goldfish.bmp Keeblerfudgestripes.bmp 49 48 1 i 2 1 698.964514 0.63 0.63 
BM2_715 0 1 1 36 168 Laffytaffyred_one.bmp FrootLoops.bmp 43 42 0 i 1 0 1215.073832 0.75 0.77 
BM2_715 0 1 1 37 171 CheesyDoritos.bmp ChipsAhoy_small.bmp 57 36 0 u 3 1 750.688403 0.49 0.95 
BM2_715 0 1 1 38 177 Laffytaffyred_one.bmp Jollyrancherred.bmp 43 41 0 i 1 0 997.073257 0.75 0.77 
BM2_715 0 1 1 39 181 TeddyGrahamschocolate.bmp Jollyrancherred.bmp 44 41 0 i 1 0 1234.017718 0.69 0.77 
BM2_715 0 1 1 40 187 Keeblerfudgestripes.bmp redvines_small.bmp 48 50 0 u 2 1 576.640694 0.63 0.62 
BM2_715 0 1 1 41 192 AnimalCrackers.bmp TeddyGrahamschocolate.bmp 45 44 1 u 1 0 690.120466 0.66 0.69 
BM2_715 0 1 1 42 202 CheesyDoritos.bmp FamousAmos_small.bmp 57 35 0 u 3 1 964.996419 0.49 0.95 
BM2_715 0 1 1 43 212 SourSkittles.bmp Hersheymilk_several.bmp 51 46 0 i 2 0 1232.349133 0.61 0.66 
BM2_715 0 1 1 44 220 Fritos.bmp Keeblerfudgestripes.bmp 53 48 1 u 2 0 481.572884 0.59 0.63 
BM2_715 0 1 1 45 224 Hersheymilk_several.bmp Doritosranch.bmp 46 52 1 i 2 1 773.618835 0.66 0.61 
BM2_715 0 1 1 46 227 Milkduds.bmp AnimalCrackers.bmp 40 45 0 i 1 0 892.937766 0.79 0.66 
BM2_715 0 1 1 47 230 Riprolls.bmp Laffytaffyred_one.bmp 38 43 1 u 1 0 668.201368 0.80 0.75 
BM2_715 0 1 1 48 233 Hersheymilk_several.bmp Milano.bmp 46 47 1 u 2 0 755.983149 0.66 0.63 
