subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_712 0 2 3 1 0 Almondjoy.bmp Keeblerfudgestripes.bmp 57 34 0 i 3 0 852.698066 0.20 0.67 
BM2_712 0 2 3 2 9 PringlesRed.bmp FlamingCheetos.bmp 41 44 0 i 1 0 563.594449 0.60 0.53 
BM2_712 0 2 3 3 12 RitzBitz2.bmp PayDay.bmp 36 59 1 i 3 1 650.728140 0.66 0.03 
BM2_712 0 2 3 4 17 KitKat_small.bmp Reeses.bmp 45 39 0 i 1 0 812.361170 0.52 0.61 
BM2_712 0 2 3 5 26 Milano.bmp Butterfinger.bmp 37 58 1 u 3 0 634.583700 0.64 0.10 
BM2_712 0 2 3 6 32 Cheetos.bmp RiceKrispyTreat_small.bmp 43 42 1 u 1 0 729.208485 0.57 0.57 
BM2_712 0 2 3 7 35 PayDay.bmp Doritosranch.bmp 59 35 0 i 3 0 536.336434 0.03 0.67 
BM2_712 0 2 3 8 48 PeanutMMs.bmp Lollipopred.bmp 51 53 1 i 2 1 1171.171018 0.40 0.38 
BM2_712 0 2 3 9 58 Laysclassic.bmp 100grand_small.bmp 49 52 0 i 2 0 806.512029 0.47 0.39 
BM2_712 0 2 3 10 63 Granolabar.bmp RiceKrispyTreat_small.bmp 40 42 1 i 1 1 799.515952 0.60 0.57 
BM2_712 0 2 3 11 66 TeddyGrahamschocolate.bmp FlamingCheetos.bmp 38 44 0 i 1 0 1047.107842 0.61 0.53 
BM2_712 0 2 3 12 69 RiceKrispyTreat_small.bmp Reeses.bmp 42 39 0 i 1 0 774.776679 0.57 0.61 
BM2_712 0 2 3 13 72 Lollipopred.bmp 100grand_small.bmp 53 52 0 i 2 0 1013.845364 0.38 0.39 
BM2_712 0 2 3 14 82 redvines_small.bmp Hersheykisses.bmp 47 50 1 u 2 0 1217.117590 0.49 0.42 
BM2_712 0 2 3 15 85 RiceKrispyTreat_small.bmp FlamingCheetos.bmp 42 44 0 i 1 0 616.133924 0.57 0.53 
BM2_712 0 2 3 16 95 RitzBitz2.bmp Almondjoy.bmp 36 57 1 u 3 0 1195.514687 0.66 0.20 
BM2_712 0 2 3 17 98 PringlesRed.bmp Reeses.bmp 41 39 0 i 1 0 843.051653 0.60 0.61 
BM2_712 0 2 3 18 101 RitzBitz2.bmp BabyRuth.bmp 36 60 1 u 3 0 890.153900 0.66 0.01 
BM2_712 0 2 3 19 105 Butterfinger.bmp Keeblerfudgestripes.bmp 58 34 0 u 3 1 1166.787873 0.10 0.67 
BM2_712 0 2 3 20 109 KitKat_small.bmp Granolabar.bmp 45 40 0 u 1 1 811.369167 0.52 0.60 
BM2_712 0 2 3 21 113 100grand_small.bmp Hersheykisses.bmp 52 50 1 u 2 0 767.470965 0.39 0.42 
BM2_712 0 2 3 22 119 Hersheykisses.bmp Milkduds.bmp 50 48 0 i 2 0 814.739707 0.42 0.48 
BM2_712 0 2 3 23 123 BabyRuth.bmp Milano.bmp 60 37 0 i 3 0 706.768601 0.01 0.64 
BM2_712 0 2 3 24 132 Cheetos.bmp KitKat_small.bmp 43 45 1 i 1 1 736.994593 0.57 0.52 
BM2_712 0 2 3 25 140 Lollipopred.bmp Milkduds.bmp 53 48 0 i 2 0 745.730386 0.38 0.48 
