subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_708 0 2 1 1 0 FigNewton_small.bmp Twix.bmp 59 36 0 i 3 0 1222.314735 0.03 0.52 
BM2_708 0 2 1 2 10 Crunch.bmp FigNewton_small.bmp 35 59 1 u 3 0 1202.885456 0.55 0.03 
BM2_708 0 2 1 3 13 Lindt_small.bmp Doritosranch.bmp 45 43 0 i 1 0 745.899292 0.09 0.11 
BM2_708 0 2 1 4 16 Toberlorone.bmp MilkyWay.bmp 52 53 1 u 2 0 1241.263212 0.06 0.05 
BM2_708 0 2 1 5 20 Ghiradelli_milk.bmp MrGoodbar.bmp 34 58 1 u 3 0 1038.407844 0.55 0.03 
BM2_708 0 2 1 6 24 KitKat_small.bmp MrGoodbar.bmp 37 58 1 u 3 0 922.452887 0.33 0.03 
BM2_708 0 2 1 7 28 FigNewton_small.bmp KitKat_small.bmp 59 37 0 i 3 0 727.192204 0.03 0.33 
BM2_708 0 2 1 8 32 Dots_one.bmp MrsFields.bmp 42 40 0 i 1 0 955.965968 0.11 0.21 
BM2_708 0 2 1 9 38 MrGoodbar.bmp Twix.bmp 58 36 0 i 3 0 818.717016 0.03 0.52 
BM2_708 0 2 1 10 42 Lindt_small.bmp Slimjim.bmp 45 39 0 i 1 0 1063.470493 0.09 0.26 
BM2_708 0 2 1 11 45 Nutterbutter.bmp Ghiradelli_milk_Almonds.bmp 50 51 0 i 2 0 1190.500592 0.07 0.06 
BM2_708 0 2 1 12 48 MilkyWay.bmp Ghiradelli_milk_Almonds.bmp 53 51 0 i 2 0 950.302496 0.05 0.06 
BM2_708 0 2 1 13 52 Doritosranch.bmp PeanutMMs.bmp 43 41 1 u 1 0 874.275121 0.11 0.11 
BM2_708 0 2 1 14 61 Almondjoy.bmp Milkduds.bmp 48 49 1 i 2 1 968.797099 0.08 0.08 
BM2_708 0 2 1 15 68 100grand_small.bmp BabyRuth.bmp 44 38 1 u 1 0 1380.572595 0.10 0.28 
BM2_708 0 2 1 16 73 PayDay.bmp Twix.bmp 57 36 0 i 3 0 1030.334094 0.03 0.52 
BM2_708 0 2 1 17 77 Almondjoy.bmp MilkyWay.bmp 48 53 1 i 2 1 1147.075559 0.08 0.05 
BM2_708 0 2 1 18 80 Snickers.bmp Toberlorone.bmp 46 52 0 i 2 0 858.117245 0.09 0.06 
BM2_708 0 2 1 19 84 Nutterbutter.bmp Almondjoy.bmp 50 48 0 u 2 1 798.863215 0.07 0.08 
BM2_708 0 2 1 20 93 Slimjim.bmp PeanutMMs.bmp 39 41 1 u 1 0 717.375225 0.26 0.11 
BM2_708 0 2 1 21 98 Dots_one.bmp 100grand_small.bmp 42 44 0 u 1 1 735.133927 0.11 0.10 
BM2_708 0 2 1 22 101 Snickers.bmp Butterfinger.bmp 46 47 0 u 2 1 1254.164166 0.09 0.09 
BM2_708 0 2 1 23 104 Toberlorone.bmp Nutterbutter.bmp 52 50 1 i 2 1 1245.998986 0.06 0.07 
BM2_708 0 2 1 24 108 PeanutMMs.bmp 100grand_small.bmp 41 44 0 i 1 0 1441.999493 0.11 0.10 
BM2_708 0 2 1 25 111 Twix.bmp Whatchamacallit.bmp 36 60 1 u 3 0 801.760904 0.52 0.02 
BM2_708 0 2 1 26 114 Lindt_small.bmp MrsFields.bmp 45 40 0 i 1 0 681.428000 0.09 0.21 
BM2_708 0 2 1 27 123 MrGoodbar.bmp Crunch.bmp 58 35 0 i 3 0 999.226501 0.03 0.55 
BM2_708 0 2 1 28 126 BabyRuth.bmp Slimjim.bmp 38 39 0 i 1 0 726.973796 0.28 0.26 
BM2_708 0 2 1 29 130 PayDay.bmp KitKat_small.bmp 57 37 0 i 3 0 739.011015 0.03 0.33 
BM2_708 0 2 1 30 135 Ghiradelli_milk.bmp Whatchamacallit.bmp 34 60 1 u 3 0 996.767468 0.55 0.02 
BM2_708 0 2 1 31 148 Whatchamacallit.bmp Crunch.bmp 60 35 0 i 3 0 1104.057023 0.02 0.55 
BM2_708 0 2 1 32 151 Ghiradelli_milk_Almonds.bmp Milkduds.bmp 51 49 1 i 2 1 1335.063158 0.06 0.08 
BM2_708 0 2 1 33 154 FigNewton_small.bmp Ghiradelli_milk.bmp 59 34 0 i 3 0 902.789838 0.03 0.55 
BM2_708 0 2 1 34 160 Whatchamacallit.bmp KitKat_small.bmp 60 37 0 i 3 0 773.565001 0.02 0.33 
BM2_708 0 2 1 35 164 Butterfinger.bmp Milkduds.bmp 47 49 1 x 2 999 999000.000000 0.09 0.08 
BM2_708 0 2 1 36 168 Toberlorone.bmp Milkduds.bmp 52 49 1 u 2 0 758.386411 0.06 0.08 
BM2_708 0 2 1 37 171 MrsFields.bmp BabyRuth.bmp 40 38 1 u 1 0 582.104667 0.21 0.28 
BM2_708 0 2 1 38 177 Crunch.bmp PayDay.bmp 35 57 1 u 3 0 780.869177 0.55 0.03 
BM2_708 0 2 1 39 181 Doritosranch.bmp BabyRuth.bmp 43 38 1 u 1 0 529.622531 0.11 0.28 
BM2_708 0 2 1 40 187 MrsFields.bmp PeanutMMs.bmp 40 41 1 u 1 0 544.378762 0.21 0.11 
BM2_708 0 2 1 41 192 Snickers.bmp Almondjoy.bmp 46 48 0 u 2 1 1097.439669 0.09 0.08 
BM2_708 0 2 1 42 202 PayDay.bmp Ghiradelli_milk.bmp 57 34 0 i 3 0 604.991221 0.03 0.55 
BM2_708 0 2 1 43 212 Butterfinger.bmp MilkyWay.bmp 47 53 1 i 2 1 856.451245 0.09 0.05 
BM2_708 0 2 1 44 220 Butterfinger.bmp Nutterbutter.bmp 47 50 1 i 2 1 850.011874 0.09 0.07 
BM2_708 0 2 1 45 224 Slimjim.bmp Dots_one.bmp 39 42 1 u 1 0 566.009701 0.26 0.11 
BM2_708 0 2 1 46 227 100grand_small.bmp Lindt_small.bmp 44 45 1 i 1 1 645.826245 0.10 0.09 
