subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_706 0 2 5 1 0 Fritos.bmp Jollyrancherred.bmp 46 52 0 u 2 1 946.538031 1.00 1.00 
BM2_706 0 2 5 2 9 Lindt_small.bmp Jollyrancherred.bmp 53 52 0 u 2 1 705.503379 1.00 1.00 
BM2_706 0 2 5 3 12 Butterfinger.bmp Cheezits.bmp 40 45 1 u 1 0 656.644203 1.00 1.00 
BM2_706 0 2 5 4 17 MilkyWay.bmp Snickers.bmp 38 44 0 i 1 0 898.246624 1.00 1.00 
BM2_706 0 2 5 5 26 Laysclassic.bmp Granolabar.bmp 51 49 1 i 2 1 552.489386 1.00 1.00 
BM2_706 0 2 5 6 32 Granolabar.bmp Jollyrancherred.bmp 49 52 0 u 2 1 647.156101 1.00 1.00 
BM2_706 0 2 5 7 35 Laysclassic.bmp Lindt_small.bmp 51 53 1 i 2 1 726.243112 1.00 1.00 
BM2_706 0 2 5 8 48 Milkduds.bmp redvines_small.bmp 35 58 1 u 3 0 697.161792 1.00 1.00 
BM2_706 0 2 5 9 58 Butterfinger.bmp MilkyWay.bmp 40 38 1 u 1 0 548.435734 1.00 1.00 
BM2_706 0 2 5 10 63 3Musketeers.bmp Snickers.bmp 41 44 0 i 1 0 709.431119 1.00 1.00 
BM2_706 0 2 5 11 66 Snickers.bmp Cheetos.bmp 44 42 1 u 1 0 564.647791 1.00 1.00 
BM2_706 0 2 5 12 69 Milkduds.bmp FrootLoops.bmp 35 57 1 u 3 0 596.704203 1.00 1.00 
BM2_706 0 2 5 13 72 Milkduds.bmp Lollipopred.bmp 35 60 1 u 3 0 435.838535 1.00 0.00 
BM2_706 0 2 5 14 82 Hersheymilk_several.bmp Lindt_small.bmp 47 53 1 i 2 1 670.921312 1.00 1.00 
BM2_706 0 2 5 15 85 AnimalCrackers.bmp FrootLoops.bmp 34 57 1 i 3 1 678.047217 2.00 1.00 
BM2_706 0 2 5 16 95 Jollyranchergreen.bmp Lindt_small.bmp 48 53 1 i 2 1 569.417863 1.00 1.00 
BM2_706 0 2 5 17 98 Dots_one.bmp Ghiradelli_milk.bmp 59 37 0 i 3 0 680.990035 0.00 1.00 
