subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_750 13 Jollyrancherred.bmp 1242.07 11 962.46 110.00 7.500991e+02 b 1243.09 7.666667e+02 8.166667e+02 45 25 
BM2_750 13 Jollyranchergreen.bmp 1245.07 24 999000.00 240.00 999000  1246.09 7.666667e+02 8.166667e+02 47 28 
BM2_750 13 100grand_small.bmp 1249.08 11 862.12 110.00 7.667495e+02 b 1250.10 7.833333e+02 8.166667e+02 38 36 
BM2_750 13 MrsFields.bmp 1251.07 12 999000.00 120.00 999000  1252.09 7.833333e+02 8.166667e+02 33 17 
BM2_750 13 PopTartsCinnamon.bmp 1253.07 24 999000.00 240.00 999000  1254.09 7.833333e+02 8.166667e+02 51 29 
BM2_750 13 Hersheykisses.bmp 1257.07 11 943.45 110.00 7.834426e+02 b 1258.09 8.000000e+02 8.166667e+02 42 56 
BM2_750 13 Almondjoy.bmp 1259.08 12 999000.00 120.00 999000  1260.10 8.000000e+02 8.166667e+02 37 55 
BM2_750 13 Whatchamacallit.bmp 1264.07 12 999000.00 120.00 999000  1265.09 8.000000e+02 8.166667e+02 40 23 
BM2_750 13 ChipsAhoy_small.bmp 1266.08 12 999000.00 120.00 999000  1267.10 8.000000e+02 8.166667e+02 34 12 
BM2_750 13 Fritos.bmp 1269.07 22 996.66 220.00 8.167745e+02 b 1270.09 8.000000e+02 8.333333e+02 46 52 
BM2_750 13 FlamingCheetos.bmp 1272.06 12 999000.00 120.00 999000  1273.08 8.000000e+02 8.333333e+02 36 45 
BM2_750 13 Butterfinger.bmp 1276.08 12 999000.00 120.00 999000  1277.10 8.000000e+02 8.333333e+02 43 54 
BM2_750 13 SourSkittles.bmp 1279.07 12 616.07 120.00 999000 k 1280.09 8.000000e+02 8.333333e+02 32 32 
BM2_750 13 Milano.bmp 1281.07 12 999000.00 120.00 999000  1282.09 8.000000e+02 8.333333e+02 44 24 
BM2_750 13 Granolabar.bmp 1284.07 24 1369.71 240.00 999000 k 1285.09 8.000000e+02 8.333333e+02 56 15 
BM2_750 13 AnimalCrackers.bmp 1288.08 11 853.74 110.00 8.000946e+02 b 1289.10 8.166667e+02 8.333333e+02 41 30 
BM2_750 13 Lindt_small.bmp 1291.07 24 999000.00 240.00 999000  1292.09 8.166667e+02 8.333333e+02 54 26 
BM2_750 13 Milkduds.bmp 1293.08 24 999000.00 240.00 999000  1294.10 8.166667e+02 8.333333e+02 59 35 
BM2_750 13 FigNewton_small.bmp 1295.07 24 999000.00 240.00 999000  1296.09 8.166667e+02 8.333333e+02 57 37 
BM2_750 13 TeddyGrahamschocolate.bmp 1300.07 24 999000.00 240.00 999000  1301.08 8.166667e+02 8.333333e+02 48 4 
BM2_750 13 Laffytaffyred_one.bmp 1304.08 24 999000.00 240.00 999000  1305.10 8.166667e+02 8.333333e+02 60 11 
BM2_750 13 FamousAmos_small.bmp 1308.07 12 999000.00 120.00 999000  1309.09 8.166667e+02 8.333333e+02 35 34 
BM2_750 13 RiceKrispyTreat_small.bmp 1314.07 12 999000.00 120.00 999000  1315.09 8.166667e+02 8.333333e+02 39 60 
BM2_750 13 Sourpatch.bmp 1316.08 24 999000.00 240.00 999000  1317.10 8.166667e+02 8.333333e+02 52 48 
BM2_750 13 FrootLoops.bmp 1318.07 22 839.55 220.00 8.334154e+02 b 1319.09 8.166667e+02 8.500000e+02 50 33 
BM2_750 13 Cheetos.bmp 1320.08 24 999000.00 240.00 999000  1321.10 8.166667e+02 8.500000e+02 55 50 
BM2_750 13 Dots_one.bmp 1322.06 24 999000.00 240.00 999000  1323.08 8.166667e+02 8.500000e+02 58 43 
BM2_750 13 Laysclassic.bmp 1326.08 12 328.35 120.00 999000 ; 1327.10 8.166667e+02 8.500000e+02 31 22 
BM2_750 13 Funyuns_small.bmp 1328.07 22 1042.89 2200.00 8.500841e+02 b 1329.09 8.166667e+02 8.000000e+02 53 59 
BM2_750 13 Riprolls.bmp 1332.08 22 1007.02 2200.00 8.000920e+02 b 1333.10 8.166667e+02 7.500000e+02 49 3 
