subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_709 0 1 3 1 0 RiceKrispyTreat_small.bmp TeddyGrahamschocolate.bmp 35 59 1 u 3 0 844.047129 1.27 0.49 
BM2_709 0 1 3 2 10 TeddyGrahamschocolate.bmp CheesyDoritos.bmp 59 34 0 i 3 0 902.745196 0.49 1.27 
BM2_709 0 1 3 3 13 Milkduds.bmp RiceKrispyTreat_small.bmp 58 35 0 i 3 0 1150.985615 0.51 1.27 
BM2_709 0 1 3 4 16 Hersheymilk_several.bmp RitzBitz2.bmp 41 44 1 u 1 0 542.520640 1.05 1.03 
BM2_709 0 1 3 5 20 AnimalCrackers.bmp Laffytaffyred_one.bmp 46 47 1 u 2 0 939.284249 1.02 1.01 
BM2_709 0 1 3 6 24 FrootLoops.bmp Funyuns_small.bmp 48 50 0 u 2 1 791.302279 1.00 0.80 
BM2_709 0 1 3 7 28 Doritosranch.bmp Butterfinger.bmp 36 57 1 u 3 0 619.920140 1.26 0.52 
BM2_709 0 1 3 8 32 CheesyDoritos.bmp Butterfinger.bmp 34 57 1 u 3 0 848.485785 1.27 0.52 
BM2_709 0 1 3 9 38 Funyuns_small.bmp Almondjoy.bmp 50 52 1 u 2 0 1150.217320 0.80 0.76 
BM2_709 0 1 3 10 42 TeddyGrahamschocolate.bmp Cheezits.bmp 59 37 0 i 3 0 876.004871 0.49 1.26 
BM2_709 0 1 3 11 45 Almondjoy.bmp PopTartsCinnamon.bmp 52 49 0 i 2 0 1210.888725 0.76 0.99 
BM2_709 0 1 3 12 48 Laysclassic.bmp Hersheymilk_several.bmp 43 41 0 i 1 0 626.564459 1.03 1.05 
BM2_709 0 1 3 13 52 Laysclassic.bmp Cheetos.bmp 43 45 0 i 1 0 566.509300 1.03 1.02 
BM2_709 0 1 3 14 61 RitzBitz2.bmp Nutterbutter.bmp 44 38 0 i 1 0 756.880117 1.03 1.23 
BM2_709 0 1 3 15 68 Cheetos.bmp Sourpatch.bmp 45 39 1 u 1 0 504.498174 1.02 1.20 
BM2_709 0 1 3 16 73 Hersheymilk_several.bmp Fritos.bmp 41 40 1 u 1 0 562.145071 1.05 1.07 
BM2_709 0 1 3 17 77 Laffytaffyred_one.bmp Dots_one.bmp 47 53 0 u 2 1 814.741003 1.01 0.75 
BM2_709 0 1 3 18 80 PopTartsCinnamon.bmp Granolabar.bmp 49 51 1 u 2 0 757.812436 0.99 0.79 
BM2_709 0 1 3 19 84 Hersheymilk_several.bmp Sourpatch.bmp 41 39 1 u 1 0 546.550727 1.05 1.20 
BM2_709 0 1 3 20 93 Laffytaffyred_one.bmp Funyuns_small.bmp 47 50 0 u 2 1 544.764136 1.01 0.80 
BM2_709 0 1 3 21 98 Milkduds.bmp CheesyDoritos.bmp 58 34 0 i 3 0 658.387357 0.51 1.27 
