subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_695 0 1 3 1 0 PringlesRed.bmp PopTartsStrawberry.bmp 45 39 1 u 1 0 771.271322 0.31 0.51 
BM2_695 0 1 3 2 9 Fritos.bmp Slimjim.bmp 36 59 1 u 3 0 1026.188854 0.55 0.01 
BM2_695 0 1 3 3 12 Oreos.bmp FrootLoops.bmp 41 43 1 u 1 0 593.242241 0.45 0.43 
BM2_695 0 1 3 4 17 Hersheymilk_several.bmp Lollipopred.bmp 52 50 0 u 2 1 826.916535 0.15 0.17 
BM2_695 0 1 3 5 26 Laffytaffyred_one.bmp Keeblerfudgestripes.bmp 60 37 0 i 3 0 761.112950 0.01 0.55 
BM2_695 0 1 3 6 32 Oreos.bmp Dots_one.bmp 41 44 1 u 1 0 575.769157 0.45 0.41 
BM2_695 0 1 3 7 35 Jollyrancherred.bmp Keeblerfudgestripes.bmp 57 37 0 i 3 0 870.808531 0.01 0.55 
BM2_695 0 1 3 8 48 Lollipopred.bmp Skittles.bmp 50 51 1 i 2 1 809.705858 0.17 0.16 
BM2_695 0 1 3 9 58 Sourpatch.bmp FrootLoops.bmp 38 43 1 u 1 0 709.097212 0.53 0.43 
BM2_695 0 1 3 10 63 Granolabar.bmp Slimjim.bmp 35 59 1 u 3 0 718.153831 0.57 0.01 
BM2_695 0 1 3 11 66 Hersheykisses.bmp Oreos.bmp 40 41 0 i 1 0 749.321259 0.45 0.45 
BM2_695 0 1 3 12 69 Skittles.bmp Crunch.bmp 51 46 0 i 2 0 973.327879 0.16 0.31 
BM2_695 0 1 3 13 72 FrootLoops.bmp Riprolls.bmp 43 42 0 i 1 0 1076.422889 0.43 0.44 
BM2_695 0 1 3 14 82 Jollyrancherred.bmp CheesyDoritos.bmp 57 34 0 i 3 0 767.716368 0.01 0.57 
BM2_695 0 1 3 15 85 Dots_one.bmp Sourpatch.bmp 44 38 0 i 1 0 814.694533 0.41 0.53 
BM2_695 0 1 3 16 95 Granolabar.bmp Jollyrancherred.bmp 35 57 1 u 3 0 626.056237 0.57 0.01 
BM2_695 0 1 3 17 98 FlamingCheetos.bmp Fritos.bmp 58 36 0 i 3 0 961.610601 0.01 0.55 
BM2_695 0 1 3 18 101 CheesyDoritos.bmp Slimjim.bmp 34 59 1 u 3 0 712.684500 0.57 0.01 
BM2_695 0 1 3 19 105 FrootLoops.bmp PringlesRed.bmp 43 45 0 i 1 0 677.335603 0.43 0.31 
BM2_695 0 1 3 20 109 FlamingCheetos.bmp Granolabar.bmp 58 35 0 i 3 0 649.923189 0.01 0.57 
BM2_695 0 1 3 21 113 Slimjim.bmp Keeblerfudgestripes.bmp 59 37 0 i 3 0 574.004634 0.01 0.55 
BM2_695 0 1 3 22 119 Crunch.bmp Cheetos.bmp 46 47 1 u 2 0 557.294176 0.31 0.28 
BM2_695 0 1 3 23 123 Fritos.bmp Laffytaffyred_one.bmp 36 60 1 u 3 0 753.255458 0.55 0.01 
BM2_695 0 1 3 24 132 Sourpatch.bmp Hersheykisses.bmp 38 40 1 i 1 1 1199.564288 0.53 0.45 
BM2_695 0 1 3 25 140 Cheetos.bmp redvines_small.bmp 47 53 0 u 2 1 912.299286 0.28 0.06 
BM2_695 0 1 3 26 144 Fritos.bmp Jollyrancherred.bmp 36 57 1 u 3 0 676.906439 0.55 0.01 
BM2_695 0 1 3 27 147 Crunch.bmp MrGoodbar.bmp 46 48 1 i 2 1 876.589530 0.31 0.27 
BM2_695 0 1 3 28 151 Lollipopred.bmp Cheetos.bmp 50 47 1 i 2 1 632.626227 0.17 0.28 
BM2_695 0 1 3 29 154 Crunch.bmp Hersheymilk_several.bmp 46 52 1 u 2 0 728.172869 0.31 0.15 
BM2_695 0 1 3 30 158 Riprolls.bmp Hersheykisses.bmp 42 40 1 i 1 1 900.847714 0.44 0.45 
BM2_695 0 1 3 31 161 PopTartsStrawberry.bmp Oreos.bmp 39 41 0 i 1 0 1019.857009 0.51 0.45 
BM2_695 0 1 3 32 167 MrGoodbar.bmp Lollipopred.bmp 48 50 0 u 2 1 714.522415 0.27 0.17 
BM2_695 0 1 3 33 170 MrGoodbar.bmp redvines_small.bmp 48 53 0 u 2 1 762.091605 0.27 0.06 
BM2_695 0 1 3 34 174 Hersheymilk_several.bmp redvines_small.bmp 52 53 0 u 2 1 894.154798 0.15 0.06 
