subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_707 5 Reeses.bmp 390.05 24 999000.00 240.00 999000  391.05 6.833333e+02 6.833333e+02 48 56 
BM2_707 5 100grand_small.bmp 393.04 11 909.45 110.00 6.834453e+02 b 394.06 7.000000e+02 6.833333e+02 42 20 
BM2_707 5 CheesyDoritos.bmp 397.03 12 999000.00 120.00 999000  398.05 7.000000e+02 6.833333e+02 32 34 
BM2_707 5 Slimjim.bmp 399.04 22 908.22 220.00 6.834391e+02 b 400.06 7.000000e+02 7.000000e+02 53 11 
BM2_707 5 Cheetos.bmp 401.05 24 999000.00 240.00 999000  402.07 7.000000e+02 7.000000e+02 54 16 
BM2_707 5 Whatchamacallit.bmp 405.04 12 999000.00 120.00 999000  406.06 7.000000e+02 7.000000e+02 36 14 
BM2_707 5 Ghiradelli_milk_Almonds.bmp 407.05 12 999000.00 120.00 999000  408.07 7.000000e+02 7.000000e+02 31 32 
BM2_707 5 Dots_one.bmp 412.05 24 999000.00 240.00 999000  413.07 7.000000e+02 7.000000e+02 55 21 
BM2_707 5 Hersheykisses.bmp 414.04 12 999000.00 120.00 999000  415.06 7.000000e+02 7.000000e+02 37 38 
BM2_707 5 Doritosranch.bmp 417.04 24 999000.00 240.00 999000  418.06 7.000000e+02 7.000000e+02 51 8 
BM2_707 5 RitzBitz2.bmp 420.04 11 920.16 110.00 7.000926e+02 b 421.06 7.166667e+02 7.000000e+02 45 41 
BM2_707 5 Crunch.bmp 424.05 12 999000.00 120.00 999000  425.07 7.166667e+02 7.000000e+02 43 28 
BM2_707 5 Ghiradelli_milk.bmp 427.04 11 962.79 110.00 7.167423e+02 b 428.06 7.333333e+02 7.000000e+02 41 18 
BM2_707 5 Lindt_small.bmp 429.05 24 999000.00 240.00 999000  430.07 7.333333e+02 7.000000e+02 47 53 
BM2_707 5 Hersheymilk_several.bmp 432.04 11 957.76 110.00 7.334166e+02 b 433.06 7.500000e+02 7.000000e+02 38 39 
BM2_707 5 Almondjoy.bmp 436.03 24 999000.00 240.00 999000  437.05 7.500000e+02 7.000000e+02 59 44 
BM2_707 5 Milano.bmp 439.04 12 999000.00 120.00 999000  440.06 7.500000e+02 7.000000e+02 35 59 
BM2_707 5 FrootLoops.bmp 441.05 22 915.26 220.00 7.000860e+02 b 442.07 7.500000e+02 7.166667e+02 49 2 
BM2_707 5 Butterfinger.bmp 443.04 12 999000.00 120.00 999000  444.06 7.500000e+02 7.166667e+02 39 58 
BM2_707 5 3Musketeers.bmp 448.04 22 992.09 220.00 7.167464e+02 b 449.06 7.500000e+02 7.333333e+02 50 7 
BM2_707 5 Chocolate_mm.bmp 452.05 24 999000.00 240.00 999000  453.07 7.500000e+02 7.333333e+02 60 50 
BM2_707 5 Twix.bmp 456.04 12 999000.00 120.00 999000  457.06 7.500000e+02 7.333333e+02 44 35 
BM2_707 5 Nutterbutter.bmp 462.05 12 999000.00 120.00 999000  463.07 7.500000e+02 7.333333e+02 34 51 
BM2_707 5 Laysclassic.bmp 464.03 24 999000.00 240.00 999000  465.05 7.500000e+02 7.333333e+02 52 10 
BM2_707 5 FigNewton_small.bmp 466.04 24 999000.00 240.00 999000  467.06 7.500000e+02 7.333333e+02 56 22 
BM2_707 5 redvines_small.bmp 468.05 12 999000.00 120.00 999000  469.07 7.500000e+02 7.333333e+02 40 6 
BM2_707 5 MilkyWay.bmp 470.04 22 1001.07 2200.00 7.334026e+02 b 471.06 7.500000e+02 6.833333e+02 46 47 
BM2_707 5 TeddyGrahamschocolate.bmp 474.05 24 999000.00 240.00 999000  475.07 7.500000e+02 6.833333e+02 57 27 
BM2_707 5 Milkduds.bmp 476.04 24 999000.00 240.00 999000  477.06 7.500000e+02 6.833333e+02 58 30 
BM2_707 5 PayDay.bmp 480.05 12 999000.00 120.00 999000  481.07 7.500000e+02 6.833333e+02 33 52 
