subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_712 6 RitzBitz2.bmp 505.88 12 999000.00 120.00 999000  506.89 7.500000e+02 8.166667e+02 36 27 
BM2_712 6 Snickers.bmp 508.87 24 999000.00 240.00 999000  509.89 7.500000e+02 8.166667e+02 46 59 
BM2_712 6 KitKat_small.bmp 510.88 12 999000.00 120.00 999000  511.90 7.500000e+02 8.166667e+02 45 33 
BM2_712 6 AnimalCrackers.bmp 512.89 24 999000.00 240.00 999000  513.91 7.500000e+02 8.166667e+02 54 25 
BM2_712 6 redvines_small.bmp 514.88 22 974.03 220.00 8.167841e+02 b 515.90 7.500000e+02 8.333333e+02 47 7 
BM2_712 6 Butterfinger.bmp 517.89 24 999000.00 240.00 999000  518.90 7.500000e+02 8.333333e+02 58 58 
BM2_712 6 TeddyGrahamschocolate.bmp 519.87 12 999000.00 120.00 999000  520.89 7.500000e+02 8.333333e+02 38 1 
BM2_712 6 Almondjoy.bmp 523.89 24 999000.00 240.00 999000  524.91 7.500000e+02 8.333333e+02 57 47 
BM2_712 6 BabyRuth.bmp 525.88 24 999000.00 240.00 999000  526.90 7.500000e+02 8.333333e+02 60 49 
BM2_712 6 Granolabar.bmp 530.87 11 928.06 110.00 7.501179e+02 b 531.89 7.666667e+02 8.333333e+02 40 21 
BM2_712 6 FlamingCheetos.bmp 532.88 11 938.08 110.00 7.667501e+02 b 533.90 7.833333e+02 8.333333e+02 44 15 
BM2_712 6 Lollipopred.bmp 536.88 24 999000.00 240.00 999000  537.90 7.833333e+02 8.333333e+02 53 53 
BM2_712 6 Milkduds.bmp 538.88 22 1016.74 2200.00 8.334118e+02 b 539.90 7.833333e+02 7.833333e+02 48 26 
BM2_712 6 RiceKrispyTreat_small.bmp 541.87 12 999000.00 120.00 999000  542.89 7.833333e+02 7.833333e+02 42 11 
BM2_712 6 Skittles.bmp 546.87 12 999000.00 120.00 999000  547.89 7.833333e+02 7.833333e+02 32 44 
BM2_712 6 Cheetos.bmp 548.88 11 962.73 110.00 7.834233e+02 b 549.90 8.000000e+02 7.833333e+02 43 54 
BM2_712 6 Hersheykisses.bmp 550.88 24 999000.00 240.00 999000  551.90 8.000000e+02 7.833333e+02 50 42 
BM2_712 6 Keeblerfudgestripes.bmp 554.88 12 999000.00 120.00 999000  555.90 8.000000e+02 7.833333e+02 34 31 
BM2_712 6 Reeses.bmp 558.88 11 983.22 110.00 8.000901e+02 b 559.89 8.166667e+02 7.833333e+02 39 30 
BM2_712 6 100grand_small.bmp 562.89 22 963.28 220.00 7.834260e+02 b 563.91 8.166667e+02 8.000000e+02 52 29 
BM2_712 6 Doritosranch.bmp 564.88 12 999000.00 120.00 999000  565.90 8.166667e+02 8.000000e+02 35 43 
BM2_712 6 MrGoodbar.bmp 566.88 12 999000.00 120.00 999000  567.90 8.166667e+02 8.000000e+02 33 50 
BM2_712 6 Laysclassic.bmp 568.87 24 999000.00 240.00 999000  569.89 8.166667e+02 8.000000e+02 49 18 
BM2_712 6 PeanutMMs.bmp 570.88 22 964.57 220.00 8.000760e+02 b 571.90 8.166667e+02 8.166667e+02 51 60 
BM2_712 6 Milano.bmp 576.88 12 999000.00 120.00 999000  577.90 8.166667e+02 8.166667e+02 37 23 
BM2_712 6 PayDay.bmp 579.89 24 999000.00 240.00 999000  580.91 8.166667e+02 8.166667e+02 59 52 
BM2_712 6 Jollyrancherred.bmp 581.88 24 999000.00 240.00 999000  582.90 8.166667e+02 8.166667e+02 56 19 
BM2_712 6 Oreos.bmp 583.88 24 999000.00 240.00 999000  584.90 8.166667e+02 8.166667e+02 55 48 
BM2_712 6 Funyuns_small.bmp 586.88 12 999000.00 120.00 999000  587.90 8.166667e+02 8.166667e+02 31 16 
BM2_712 6 PringlesRed.bmp 588.88 12 999000.00 120.00 999000  589.90 8.166667e+02 8.166667e+02 41 39 
