subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_708 16 Lindt_small.bmp 1426.51 12 999000.00 120.00 999000  1427.51 6.833333e+02 6.833333e+02 45 20 
BM2_708 16 Crunch.bmp 1429.50 12 999000.00 120.00 999000  1430.52 6.833333e+02 6.833333e+02 35 49 
BM2_708 16 KitKat_small.bmp 1433.50 12 999000.00 120.00 999000  1434.52 6.833333e+02 6.833333e+02 37 11 
BM2_708 16 Ghiradelli_milk_Almonds.bmp 1435.50 22 1013.71 2200.00 6.834508e+02 b 1436.52 6.833333e+02 6.333333e+02 51 18 
BM2_708 16 BabyRuth.bmp 1437.51 12 999000.00 120.00 999000  1438.53 6.833333e+02 6.333333e+02 38 42 
BM2_708 16 100grand_small.bmp 1441.50 11 972.15 110.00 6.834329e+02 b 1442.52 7.000000e+02 6.333333e+02 44 52 
BM2_708 16 Milkduds.bmp 1443.51 24 999000.00 240.00 999000  1444.53 7.000000e+02 6.333333e+02 49 26 
BM2_708 16 Snickers.bmp 1448.51 24 999000.00 240.00 999000  1449.53 7.000000e+02 6.333333e+02 46 24 
BM2_708 16 Skittles.bmp 1450.50 12 999000.00 120.00 999000  1451.52 7.000000e+02 6.333333e+02 31 14 
BM2_708 16 MrGoodbar.bmp 1453.51 24 999000.00 240.00 999000  1454.53 7.000000e+02 6.333333e+02 58 9 
BM2_708 16 Slimjim.bmp 1456.50 11 1001.67 1100.00 7.000768e+02 b 1457.52 6.500000e+02 6.333333e+02 39 35 
BM2_708 16 Whatchamacallit.bmp 1460.51 24 999000.00 240.00 999000  1461.53 6.500000e+02 6.333333e+02 60 2 
BM2_708 16 Butterfinger.bmp 1463.50 22 956.21 220.00 6.334250e+02 b 1464.52 6.500000e+02 6.500000e+02 47 16 
BM2_708 16 Dots_one.bmp 1465.51 12 999000.00 120.00 999000  1466.53 6.500000e+02 6.500000e+02 42 57 
BM2_708 16 Toberlorone.bmp 1468.50 22 1015.25 2200.00 6.501043e+02 b 1469.52 6.500000e+02 6.000000e+02 52 46 
BM2_708 16 MilkyWay.bmp 1472.50 24 999000.00 240.00 999000  1473.52 6.500000e+02 6.000000e+02 53 38 
BM2_708 16 Milano.bmp 1475.51 12 999000.00 120.00 999000  1476.53 6.500000e+02 6.000000e+02 32 19 
BM2_708 16 Ghiradelli_milk.bmp 1477.51 12 999000.00 120.00 999000  1478.53 6.500000e+02 6.000000e+02 34 29 
BM2_708 16 Almondjoy.bmp 1479.50 22 967.73 220.00 6.000767e+02 b 1480.52 6.500000e+02 6.166667e+02 48 23 
BM2_708 16 RitzBitz2.bmp 1484.50 24 999000.00 240.00 999000  1485.52 6.500000e+02 6.166667e+02 54 39 
BM2_708 16 Reeses.bmp 1488.51 24 999000.00 240.00 999000  1489.53 6.500000e+02 6.166667e+02 55 36 
BM2_708 16 Doritosranch.bmp 1492.51 11 953.94 110.00 6.500721e+02 b 1493.53 6.666667e+02 6.166667e+02 43 6 
BM2_708 16 Twix.bmp 1498.51 12 999000.00 120.00 999000  1499.53 6.666667e+02 6.166667e+02 36 30 
BM2_708 16 PayDay.bmp 1500.50 24 999000.00 240.00 999000  1501.52 6.666667e+02 6.166667e+02 57 10 
BM2_708 16 3Musketeers.bmp 1502.50 12 999000.00 120.00 999000  1503.52 6.666667e+02 6.166667e+02 33 28 
BM2_708 16 PeanutMMs.bmp 1504.51 12 999000.00 120.00 999000  1505.53 6.666667e+02 6.166667e+02 41 7 
BM2_708 16 Nutterbutter.bmp 1506.50 24 999000.00 240.00 999000  1507.52 6.666667e+02 6.166667e+02 50 3 
BM2_708 16 redvines_small.bmp 1510.51 24 999000.00 240.00 999000  1511.53 6.666667e+02 6.166667e+02 56 13 
BM2_708 16 MrsFields.bmp 1512.50 11 985.29 110.00 6.667713e+02 b 1513.52 6.833333e+02 6.166667e+02 40 40 
BM2_708 16 FigNewton_small.bmp 1516.51 24 999000.00 240.00 999000  1517.53 6.833333e+02 6.166667e+02 59 37 
