subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_704 0 2 3 1 0 Nutterbutter.bmp Doritosranch.bmp 50 48 0 i 2 0 925.947676 0.75 0.77 
BM2_704 0 2 3 2 10 redvines_small.bmp Cheezits.bmp 42 40 0 i 1 0 713.888255 0.81 0.84 
BM2_704 0 2 3 3 13 Laysclassic.bmp Cheetos.bmp 49 52 0 u 2 1 1112.967621 0.76 0.73 
BM2_704 0 2 3 4 16 Cheetos.bmp Fritos.bmp 52 46 1 i 2 1 848.021512 0.73 0.79 
BM2_704 0 2 3 5 20 Chocolate_mm.bmp Jollyrancherred.bmp 37 60 1 u 3 0 805.276562 1.02 0.12 
BM2_704 0 2 3 6 24 Doritosranch.bmp Laysclassic.bmp 48 49 1 u 2 0 921.233368 0.77 0.76 
BM2_704 0 2 3 7 28 Dots_one.bmp KitKat_small.bmp 57 35 0 i 3 0 925.931987 0.29 1.03 
BM2_704 0 2 3 8 32 Doritosranch.bmp Fritos.bmp 48 46 1 u 2 0 674.518319 0.77 0.79 
BM2_704 0 2 3 9 38 Doritosranch.bmp CheesyDoritos.bmp 48 53 1 u 2 0 744.013725 0.77 0.72 
BM2_704 0 2 3 10 42 Jollyranchergreen.bmp KitKat_small.bmp 59 35 0 i 3 0 677.881497 0.19 1.03 
BM2_704 0 2 3 11 45 Jollyrancherred.bmp MrGoodbar.bmp 60 34 0 u 3 1 1220.899646 0.12 1.04 
BM2_704 0 2 3 12 48 Goldfish.bmp FigNewton_small.bmp 45 39 0 i 1 0 900.487252 0.79 0.86 
BM2_704 0 2 3 13 52 Nutterbutter.bmp Cheetos.bmp 50 52 0 i 2 0 880.568644 0.75 0.73 
BM2_704 0 2 3 14 61 Cheezits.bmp Goldfish.bmp 40 45 1 i 1 1 774.896510 0.84 0.79 
BM2_704 0 2 3 15 68 Riprolls.bmp Cheezits.bmp 38 40 0 u 1 1 978.532944 0.87 0.84 
BM2_704 0 2 3 16 73 MrGoodbar.bmp Hersheykisses.bmp 34 58 1 i 3 1 1004.184313 1.04 0.23 
BM2_704 0 2 3 17 77 Keeblerfudgestripes.bmp Hersheykisses.bmp 36 58 1 u 3 0 904.320307 1.03 0.23 
BM2_704 0 2 3 18 80 Riprolls.bmp PringlesRed.bmp 38 44 0 i 1 0 976.466591 0.87 0.81 
BM2_704 0 2 3 19 84 KitKat_small.bmp Hersheykisses.bmp 35 58 1 i 3 1 420.453275 1.03 0.23 
BM2_704 0 2 3 20 93 Jollyranchergreen.bmp Keeblerfudgestripes.bmp 59 36 0 i 3 0 714.692446 0.19 1.03 
BM2_704 0 2 3 21 98 ChipsAhoy_small.bmp redvines_small.bmp 43 42 1 u 1 0 764.393382 0.81 0.81 
BM2_704 0 2 3 22 101 ChipsAhoy_small.bmp Riprolls.bmp 43 38 1 u 1 0 739.478738 0.81 0.87 
BM2_704 0 2 3 23 104 Goldfish.bmp PringlesRed.bmp 45 44 0 i 1 0 651.003346 0.79 0.81 
BM2_704 0 2 3 24 108 Fritos.bmp RitzBitz2.bmp 46 47 0 u 2 1 775.669733 0.79 0.79 
BM2_704 0 2 3 25 111 Funyuns_small.bmp Nutterbutter.bmp 51 50 1 u 2 0 1270.793229 0.73 0.75 
BM2_704 0 2 3 26 114 Chocolate_mm.bmp Jollyranchergreen.bmp 37 59 1 u 3 0 670.306955 1.02 0.19 
BM2_704 0 2 3 27 123 MrGoodbar.bmp Dots_one.bmp 34 57 1 i 3 1 932.009239 1.04 0.29 
BM2_704 0 2 3 28 126 Nutterbutter.bmp RitzBitz2.bmp 50 47 0 i 2 0 979.608193 0.75 0.79 
BM2_704 0 2 3 29 130 Cheetos.bmp CheesyDoritos.bmp 52 53 1 u 2 0 863.707990 0.73 0.72 
BM2_704 0 2 3 30 135 Jollyrancherred.bmp Keeblerfudgestripes.bmp 60 36 0 i 3 0 721.313130 0.12 1.03 
BM2_704 0 2 3 31 148 Laffytaffyred_one.bmp ChipsAhoy_small.bmp 41 43 0 i 1 0 700.193769 0.81 0.81 
BM2_704 0 2 3 32 151 Chocolate_mm.bmp Hersheykisses.bmp 37 58 1 u 3 0 731.335635 1.02 0.23 
BM2_704 0 2 3 33 154 ChipsAhoy_small.bmp Goldfish.bmp 43 45 1 u 1 0 1242.891953 0.81 0.79 
BM2_704 0 2 3 34 160 Keeblerfudgestripes.bmp Dots_one.bmp 36 57 1 u 3 0 969.559197 1.03 0.29 
BM2_704 0 2 3 35 164 Fritos.bmp Funyuns_small.bmp 46 51 0 u 2 1 886.195050 0.79 0.73 
BM2_704 0 2 3 36 168 RitzBitz2.bmp CheesyDoritos.bmp 47 53 1 i 2 1 1122.269227 0.79 0.72 
BM2_704 0 2 3 37 171 Funyuns_small.bmp Laysclassic.bmp 51 49 1 x 2 999 999000.000000 0.73 0.76 
BM2_704 0 2 3 38 177 Jollyrancherred.bmp KitKat_small.bmp 60 35 0 i 3 0 1168.570857 0.12 1.03 
BM2_704 0 2 3 39 181 FigNewton_small.bmp Laffytaffyred_one.bmp 39 41 1 u 1 0 1365.278750 0.86 0.81 
BM2_704 0 2 3 40 187 Laffytaffyred_one.bmp PringlesRed.bmp 41 44 0 i 1 0 875.873164 0.81 0.81 
BM2_704 0 2 3 41 192 Dots_one.bmp Chocolate_mm.bmp 57 37 0 i 3 0 997.531360 0.29 1.02 
BM2_704 0 2 3 42 202 Laysclassic.bmp RitzBitz2.bmp 49 47 0 i 2 0 992.201467 0.76 0.79 
BM2_704 0 2 3 43 212 Laffytaffyred_one.bmp Cheezits.bmp 41 40 0 u 1 1 1171.458593 0.81 0.84 
BM2_704 0 2 3 44 220 redvines_small.bmp FigNewton_small.bmp 42 39 0 i 1 0 1356.796668 0.81 0.86 
BM2_704 0 2 3 45 224 Funyuns_small.bmp CheesyDoritos.bmp 51 53 1 i 2 1 752.742100 0.73 0.72 
BM2_704 0 2 3 46 227 redvines_small.bmp PringlesRed.bmp 42 44 0 i 1 0 952.490294 0.81 0.81 
BM2_704 0 2 3 47 230 FigNewton_small.bmp Riprolls.bmp 39 38 1 u 1 0 976.045350 0.86 0.87 
BM2_704 0 2 3 48 233 MrGoodbar.bmp Jollyranchergreen.bmp 34 59 1 i 3 1 1239.117186 1.04 0.19 
