subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_703 0 1 3 1 0 Almondjoy.bmp 100grand_small.bmp 48 49 0 i 2 0 616.724496 0.99 0.89 
BM2_703 0 1 3 2 9 Hersheykisses.bmp Keeblerfudgestripes.bmp 42 39 1 u 1 0 727.632843 1.03 1.05 
BM2_703 0 1 3 3 12 Almondjoy.bmp Lollipopred.bmp 48 53 0 u 2 1 798.735350 0.99 0.63 
BM2_703 0 1 3 4 17 PeanutMMs.bmp FamousAmos_small.bmp 43 41 0 i 1 0 968.378317 1.03 1.04 
BM2_703 0 1 3 5 26 Crunch.bmp Dots_one.bmp 34 58 1 u 3 0 838.555061 1.12 0.29 
BM2_703 0 1 3 6 32 ChipsAhoy_small.bmp Hersheykisses.bmp 44 42 0 u 1 1 1093.246614 1.03 1.03 
BM2_703 0 1 3 7 35 FamousAmos_small.bmp ChipsAhoy_small.bmp 41 44 1 i 1 1 868.265172 1.04 1.03 
BM2_703 0 1 3 8 48 Keeblerfudgestripes.bmp FamousAmos_small.bmp 39 41 0 i 1 0 839.261381 1.05 1.04 
BM2_703 0 1 3 9 58 Butterfinger.bmp Dots_one.bmp 35 58 1 u 3 0 842.518076 1.06 0.29 
BM2_703 0 1 3 10 63 ChipsAhoy_small.bmp PopTartsCinnamon.bmp 44 38 0 u 1 1 891.598459 1.03 1.05 
BM2_703 0 1 3 11 66 Whatchamacallit.bmp redvines_small.bmp 37 59 1 u 3 0 1067.233158 1.06 0.19 
BM2_703 0 1 3 12 69 Milkduds.bmp Dots_one.bmp 36 58 1 u 3 0 779.021185 1.06 0.29 
BM2_703 0 1 3 13 72 FigNewton_small.bmp Butterfinger.bmp 57 35 0 i 3 0 825.930709 0.54 1.06 
BM2_703 0 1 3 14 82 PopTartsCinnamon.bmp BabyRuth.bmp 38 40 1 u 1 0 717.103491 1.05 1.05 
BM2_703 0 1 3 15 85 PeanutMMs.bmp Hersheykisses.bmp 43 42 0 i 1 0 788.229158 1.03 1.03 
BM2_703 0 1 3 16 95 Fritos.bmp PopTartsStrawberry.bmp 50 47 1 u 2 0 1111.548045 0.82 1.02 
BM2_703 0 1 3 17 98 BabyRuth.bmp FamousAmos_small.bmp 40 41 0 i 1 0 791.060007 1.05 1.04 
BM2_703 0 1 3 18 101 Laffytaffyred_one.bmp Lollipopred.bmp 52 53 0 u 2 1 1230.206262 0.70 0.63 
BM2_703 0 1 3 19 105 Nutterbutter.bmp Lollipopred.bmp 51 53 0 i 2 0 810.842269 0.79 0.63 
BM2_703 0 1 3 20 109 Laffytaffyred_one.bmp 100grand_small.bmp 52 49 0 u 2 1 943.408474 0.70 0.89 
BM2_703 0 1 3 21 113 Laffytaffyred_one.bmp AnimalCrackers.bmp 52 46 0 u 2 1 859.522806 0.70 1.03 
BM2_703 0 1 3 22 119 Laffytaffyred_one.bmp Fritos.bmp 52 50 0 u 2 1 1018.762882 0.70 0.82 
BM2_703 0 1 3 23 123 AnimalCrackers.bmp PopTartsStrawberry.bmp 46 47 1 i 2 1 1086.760967 1.03 1.02 
BM2_703 0 1 3 24 132 redvines_small.bmp Crunch.bmp 59 34 0 i 3 0 749.050725 0.19 1.12 
BM2_703 0 1 3 25 140 Lollipopred.bmp PopTartsStrawberry.bmp 53 47 1 u 2 0 1437.740225 0.63 1.02 
BM2_703 0 1 3 26 144 Dots_one.bmp Whatchamacallit.bmp 58 37 0 i 3 0 698.360626 0.29 1.06 
BM2_703 0 1 3 27 147 AnimalCrackers.bmp Nutterbutter.bmp 46 51 1 u 2 0 1274.048621 1.03 0.79 
BM2_703 0 1 3 28 151 redvines_small.bmp Milkduds.bmp 59 36 0 i 3 0 942.047846 0.19 1.06 
BM2_703 0 1 3 29 154 Fritos.bmp Nutterbutter.bmp 50 51 1 u 2 0 789.622429 0.82 0.79 
BM2_703 0 1 3 30 158 Hersheymilk_several.bmp Keeblerfudgestripes.bmp 45 39 1 u 1 0 778.300298 1.03 1.05 
BM2_703 0 1 3 31 161 RitzBitz2.bmp Crunch.bmp 60 34 0 i 3 0 689.308762 0.16 1.12 
BM2_703 0 1 3 32 167 Milkduds.bmp FigNewton_small.bmp 36 57 1 u 3 0 1016.040760 1.06 0.54 
BM2_703 0 1 3 33 170 PopTartsCinnamon.bmp PeanutMMs.bmp 38 43 1 u 1 0 1263.648199 1.05 1.03 
BM2_703 0 1 3 34 174 100grand_small.bmp PopTartsStrawberry.bmp 49 47 1 i 2 1 1115.673152 0.89 1.02 
BM2_703 0 1 3 35 179 Milkduds.bmp RitzBitz2.bmp 36 60 1 u 3 0 701.283114 1.06 0.16 
BM2_703 0 1 3 36 182 Almondjoy.bmp Fritos.bmp 48 50 0 i 2 0 876.948025 0.99 0.82 
BM2_703 0 1 3 37 185 Hersheykisses.bmp BabyRuth.bmp 42 40 1 u 1 0 739.937770 1.03 1.05 
BM2_703 0 1 3 38 188 Butterfinger.bmp RitzBitz2.bmp 35 60 1 u 3 0 738.696339 1.06 0.16 
BM2_703 0 1 3 39 191 PopTartsCinnamon.bmp Keeblerfudgestripes.bmp 38 39 1 u 1 0 714.573729 1.05 1.05 
BM2_703 0 1 3 40 195 Hersheymilk_several.bmp ChipsAhoy_small.bmp 45 44 1 u 1 0 783.341285 1.03 1.03 
BM2_703 0 1 3 41 200 FigNewton_small.bmp Whatchamacallit.bmp 57 37 0 i 3 0 777.001423 0.54 1.06 
