subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_722 2 PayDay.bmp 96.79 22 963.20 220.00 7.500913e+02 b 97.80 7.500000e+02 7.666667e+02 52 39 
BM2_722 2 Dots_one.bmp 99.79 24 999000.00 240.00 999000  100.81 7.500000e+02 7.666667e+02 59 13 
BM2_722 2 Milano.bmp 101.79 24 999000.00 240.00 999000  102.81 7.500000e+02 7.666667e+02 49 42 
BM2_722 2 Nutterbutter.bmp 103.80 24 999000.00 240.00 999000  104.82 7.500000e+02 7.666667e+02 54 52 
BM2_722 2 Hersheymilk_several.bmp 105.79 12 999000.00 120.00 999000  106.81 7.500000e+02 7.666667e+02 36 3 
BM2_722 2 Fritos.bmp 108.80 22 960.44 220.00 7.667875e+02 b 109.82 7.500000e+02 7.833333e+02 48 58 
BM2_722 2 Jollyrancherred.bmp 110.79 11 995.04 110.00 7.500978e+02 b 111.81 7.666667e+02 7.833333e+02 39 56 
BM2_722 2 Laysclassic.bmp 114.80 12 999000.00 120.00 999000  115.82 7.666667e+02 7.833333e+02 31 11 
BM2_722 2 AnimalCrackers.bmp 116.79 12 999000.00 120.00 999000  117.81 7.666667e+02 7.833333e+02 41 31 
BM2_722 2 Lindt_small.bmp 121.79 24 999000.00 240.00 999000  122.81 7.666667e+02 7.833333e+02 55 44 
BM2_722 2 Sourpatch.bmp 123.79 22 981.53 220.00 7.834111e+02 b 124.81 7.666667e+02 8.000000e+02 51 35 
BM2_722 2 Goldfish.bmp 127.79 12 999000.00 120.00 999000  128.81 7.666667e+02 8.000000e+02 33 7 
BM2_722 2 Laffytaffyred_one.bmp 129.79 24 999000.00 240.00 999000  130.81 7.666667e+02 8.000000e+02 57 32 
BM2_722 2 FigNewton_small.bmp 132.79 12 999000.00 120.00 999000  133.80 7.666667e+02 8.000000e+02 45 38 
BM2_722 2 Ghiradelli_milk_Almonds.bmp 137.78 11 981.36 110.00 7.667702e+02 b 138.80 7.833333e+02 8.000000e+02 40 60 
BM2_722 2 Toberlorone.bmp 139.79 11 990.11 110.00 7.834298e+02 b 140.81 8.000000e+02 8.000000e+02 44 19 
BM2_722 2 Jollyranchergreen.bmp 141.80 24 999000.00 240.00 999000  142.82 8.000000e+02 8.000000e+02 56 45 
BM2_722 2 PopTartsCinnamon.bmp 145.79 24 999000.00 240.00 999000  146.81 8.000000e+02 8.000000e+02 53 47 
BM2_722 2 Lollipopred.bmp 149.79 12 999000.00 120.00 999000  150.81 8.000000e+02 8.000000e+02 34 4 
BM2_722 2 Slimjim.bmp 153.80 12 999000.00 120.00 999000  154.82 8.000000e+02 8.000000e+02 38 16 
BM2_722 2 Cheezits.bmp 155.79 12 999000.00 120.00 999000  156.81 8.000000e+02 8.000000e+02 37 12 
BM2_722 2 FlamingCheetos.bmp 157.79 24 999000.00 240.00 999000  158.81 8.000000e+02 8.000000e+02 46 41 
BM2_722 2 Doritosranch.bmp 159.78 12 999000.00 120.00 999000  160.80 8.000000e+02 8.000000e+02 35 50 
BM2_722 2 RitzBitz2.bmp 161.79 11 1006.67 1100.00 8.001064e+02 b 162.81 7.500000e+02 8.000000e+02 43 24 
BM2_722 2 Granolabar.bmp 167.79 12 999000.00 120.00 999000  168.81 7.500000e+02 8.000000e+02 42 1 
BM2_722 2 Snickers.bmp 170.80 12 999000.00 120.00 999000  171.82 7.500000e+02 8.000000e+02 32 25 
BM2_722 2 Riprolls.bmp 172.79 24 999000.00 240.00 999000  173.81 7.500000e+02 8.000000e+02 50 14 
BM2_722 2 Almondjoy.bmp 174.79 24 999000.00 240.00 999000  175.81 7.500000e+02 8.000000e+02 60 26 
BM2_722 2 redvines_small.bmp 177.79 24 999000.00 240.00 999000  178.81 7.500000e+02 8.000000e+02 58 34 
BM2_722 2 BabyRuth.bmp 179.79 22 1012.01 2200.00 8.000689e+02 b 180.81 7.500000e+02 7.500000e+02 47 53 
