subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_719 8 Whatchamacallit.bmp 697.27 12 999000.00 120.00 999000  698.27 8.166667e+02 7.500000e+02 36 51 
BM2_719 8 Crunch.bmp 702.27 22 943.80 220.00 7.501257e+02 b 703.29 8.166667e+02 7.666667e+02 50 15 
BM2_719 8 Laffytaffyred_one.bmp 704.28 12 999000.00 120.00 999000  705.29 8.166667e+02 7.666667e+02 33 35 
BM2_719 8 100grand_small.bmp 706.26 12 999000.00 120.00 999000  707.28 8.166667e+02 7.666667e+02 39 8 
BM2_719 8 Hersheykisses.bmp 712.27 22 962.99 220.00 7.667617e+02 b 713.29 8.166667e+02 7.833333e+02 53 56 
BM2_719 8 Doritosranch.bmp 714.27 24 999000.00 240.00 999000  715.29 8.166667e+02 7.833333e+02 57 58 
BM2_719 8 Funyuns_small.bmp 717.26 11 996.69 110.00 8.167637e+02 b 718.28 8.333333e+02 7.833333e+02 42 4 
BM2_719 8 Laysclassic.bmp 719.27 24 999000.00 240.00 999000  720.29 8.333333e+02 7.833333e+02 48 38 
BM2_719 8 Hersheymilk_several.bmp 723.27 24 999000.00 240.00 999000  724.29 8.333333e+02 7.833333e+02 54 53 
BM2_719 8 Jollyranchergreen.bmp 725.27 24 999000.00 240.00 999000  726.29 8.333333e+02 7.833333e+02 58 25 
BM2_719 8 Nutterbutter.bmp 730.27 11 1023.02 1100.00 8.334199e+02 b 731.29 7.833333e+02 7.833333e+02 41 59 
BM2_719 8 TeddyGrahamschocolate.bmp 737.27 22 962.64 220.00 7.834249e+02 b 738.29 7.833333e+02 8.000000e+02 49 18 
BM2_719 8 Goldfish.bmp 739.26 12 999000.00 120.00 999000  740.28 7.833333e+02 8.000000e+02 32 31 
BM2_719 8 Slimjim.bmp 742.27 24 999000.00 240.00 999000  743.29 7.833333e+02 8.000000e+02 51 5 
BM2_719 8 Snickers.bmp 745.26 12 999000.00 120.00 999000  746.28 7.833333e+02 8.000000e+02 34 23 
BM2_719 8 FlamingCheetos.bmp 749.26 11 992.56 110.00 7.834313e+02 b 750.28 8.000000e+02 8.000000e+02 38 6 
BM2_719 8 Milkduds.bmp 753.27 12 999000.00 120.00 999000  754.29 8.000000e+02 8.000000e+02 40 16 
BM2_719 8 Dots_one.bmp 757.27 24 999000.00 240.00 999000  758.29 8.000000e+02 8.000000e+02 52 9 
BM2_719 8 Lindt_small.bmp 760.28 12 999000.00 120.00 999000  761.30 8.000000e+02 8.000000e+02 44 17 
BM2_719 8 Fritos.bmp 766.26 12 999000.00 120.00 999000  767.28 8.000000e+02 8.000000e+02 37 47 
BM2_719 8 Jollyrancherred.bmp 768.27 24 999000.00 240.00 999000  769.29 8.000000e+02 8.000000e+02 55 19 
BM2_719 8 Reeses.bmp 771.26 12 999000.00 120.00 999000  772.28 8.000000e+02 8.000000e+02 31 22 
BM2_719 8 Almondjoy.bmp 773.27 24 999000.00 240.00 999000  774.29 8.000000e+02 8.000000e+02 60 13 
BM2_719 8 Sourpatch.bmp 775.27 12 999000.00 120.00 999000  776.29 8.000000e+02 8.000000e+02 35 45 
BM2_719 8 PringlesRed.bmp 777.26 12 999000.00 120.00 999000  778.28 8.000000e+02 8.000000e+02 43 12 
BM2_719 8 Lollipopred.bmp 780.27 24 999000.00 240.00 999000  781.29 8.000000e+02 8.000000e+02 56 30 
BM2_719 8 FrootLoops.bmp 784.27 24 999000.00 240.00 999000  785.28 8.000000e+02 8.000000e+02 47 55 
BM2_719 8 Riprolls.bmp 786.27 11 957.55 110.00 8.000943e+02 b 787.29 8.166667e+02 8.000000e+02 45 20 
BM2_719 8 Toberlorone.bmp 788.26 22 976.18 220.00 8.000953e+02 b 789.28 8.166667e+02 8.166667e+02 46 11 
BM2_719 8 CheesyDoritos.bmp 790.27 24 999000.00 240.00 999000  791.29 8.166667e+02 8.166667e+02 59 50 
