subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_715 0 1 2 1 0 Riprolls.bmp Laffytaffyred_one.bmp 38 43 1 u 1 0 718.148410 0.80 0.75 
BM2_715 0 1 2 2 9 Fritos.bmp Doritosranch.bmp 53 52 1 i 2 1 605.125555 0.59 0.61 
BM2_715 0 1 2 3 12 TeddyGrahamschocolate.bmp AnimalCrackers.bmp 44 45 0 i 1 0 628.165725 0.69 0.66 
BM2_715 0 1 2 4 17 Milkduds.bmp AnimalCrackers.bmp 40 45 0 i 1 0 533.853576 0.79 0.66 
BM2_715 0 1 2 5 26 Sourpatch.bmp Lollipopred.bmp 34 60 1 u 3 0 596.091606 0.97 0.22 
BM2_715 0 1 2 6 32 Riprolls.bmp Milkduds.bmp 38 40 1 u 1 0 578.736062 0.80 0.79 
BM2_715 0 1 2 7 35 Fritos.bmp SourSkittles.bmp 53 51 1 i 2 1 1137.844724 0.59 0.61 
BM2_715 0 1 2 8 48 Lollipopred.bmp Jollyranchergreen.bmp 60 37 0 i 3 0 652.743968 0.22 0.83 
BM2_715 0 1 2 9 58 FigNewton_small.bmp ChipsAhoy_small.bmp 59 36 0 u 3 1 1127.987997 0.37 0.95 
BM2_715 0 1 2 10 63 Funyuns_small.bmp Jollyranchergreen.bmp 58 37 0 u 3 1 865.058574 0.38 0.83 
BM2_715 0 1 2 11 66 ChipsAhoy_small.bmp Lollipopred.bmp 36 60 1 u 3 0 720.710428 0.95 0.22 
BM2_715 0 1 2 12 69 FamousAmos_small.bmp CheesyDoritos.bmp 35 57 1 u 3 0 992.359258 0.95 0.49 
BM2_715 0 1 2 13 72 Riprolls.bmp TeddyGrahamschocolate.bmp 38 44 1 u 1 0 703.420744 0.80 0.69 
BM2_715 0 1 2 14 82 Funyuns_small.bmp FamousAmos_small.bmp 58 35 0 u 3 1 922.653839 0.38 0.95 
BM2_715 0 1 2 15 85 Sourpatch.bmp CheesyDoritos.bmp 34 57 1 i 3 1 969.709309 0.97 0.49 
BM2_715 0 1 2 16 95 Keeblerfudgestripes.bmp redvines_small.bmp 48 50 0 u 2 1 1101.020784 0.63 0.62 
BM2_715 0 1 2 17 98 SourSkittles.bmp redvines_small.bmp 51 50 0 u 2 1 956.738980 0.61 0.62 
BM2_715 0 1 2 18 101 Hersheymilk_several.bmp SourSkittles.bmp 46 51 1 u 2 0 915.679282 0.66 0.61 
BM2_715 0 1 2 19 105 Keeblerfudgestripes.bmp Goldfish.bmp 48 49 0 u 2 1 832.216780 0.63 0.63 
BM2_715 0 1 2 20 109 FamousAmos_small.bmp FigNewton_small.bmp 35 59 1 i 3 1 700.864049 0.95 0.37 
BM2_715 0 1 2 21 113 Milkduds.bmp FrootLoops.bmp 40 42 0 i 1 0 784.943941 0.79 0.77 
BM2_715 0 1 2 22 119 Laffytaffyred_one.bmp AnimalCrackers.bmp 43 45 0 x 1 999 999000.000000 0.75 0.66 
BM2_715 0 1 2 23 123 Milkduds.bmp Jollyrancherred.bmp 40 41 0 i 1 0 684.332302 0.79 0.77 
BM2_715 0 1 2 24 132 Sourpatch.bmp Funyuns_small.bmp 34 58 1 i 3 1 714.516917 0.97 0.38 
BM2_715 0 1 2 25 140 Sourpatch.bmp FigNewton_small.bmp 34 59 1 i 3 1 635.204973 0.97 0.37 
BM2_715 0 1 2 26 144 Doritosranch.bmp redvines_small.bmp 52 50 0 u 2 1 983.957200 0.61 0.62 
BM2_715 0 1 2 27 147 TeddyGrahamschocolate.bmp Jollyrancherred.bmp 44 41 0 i 1 0 647.584840 0.69 0.77 
BM2_715 0 1 2 28 151 FamousAmos_small.bmp Lollipopred.bmp 35 60 1 u 3 0 683.552943 0.95 0.22 
BM2_715 0 1 2 29 154 CheesyDoritos.bmp Jollyranchergreen.bmp 57 37 0 u 3 1 563.289677 0.49 0.83 
BM2_715 0 1 2 30 158 redvines_small.bmp Milano.bmp 50 47 1 i 2 1 591.773526 0.62 0.63 
BM2_715 0 1 2 31 161 Doritosranch.bmp Hersheymilk_several.bmp 52 46 0 u 2 1 678.819909 0.61 0.66 
BM2_715 0 1 2 32 167 FrootLoops.bmp Oreos.bmp 42 39 1 i 1 1 525.485589 0.77 0.79 
BM2_715 0 1 2 33 170 Oreos.bmp Jollyrancherred.bmp 39 41 0 i 1 0 669.138537 0.79 0.77 
BM2_715 0 1 2 34 174 ChipsAhoy_small.bmp Funyuns_small.bmp 36 58 1 u 3 0 617.083815 0.95 0.38 
BM2_715 0 1 2 35 179 Oreos.bmp Riprolls.bmp 39 38 0 i 1 0 890.799050 0.79 0.80 
BM2_715 0 1 2 36 182 Fritos.bmp Keeblerfudgestripes.bmp 53 48 1 i 2 1 689.152124 0.59 0.63 
BM2_715 0 1 2 37 185 FigNewton_small.bmp Jollyranchergreen.bmp 59 37 0 u 3 1 729.506897 0.37 0.83 
BM2_715 0 1 2 38 188 Keeblerfudgestripes.bmp Hersheymilk_several.bmp 48 46 0 u 2 1 712.917466 0.63 0.66 
BM2_715 0 1 2 39 191 Goldfish.bmp Doritosranch.bmp 49 52 1 i 2 1 624.124637 0.63 0.61 
BM2_715 0 1 2 40 195 Goldfish.bmp Milano.bmp 49 47 1 i 2 1 628.819510 0.63 0.63 
BM2_715 0 1 2 41 200 Oreos.bmp AnimalCrackers.bmp 39 45 0 i 1 0 654.477888 0.79 0.66 
BM2_715 0 1 2 42 204 Jollyrancherred.bmp Laffytaffyred_one.bmp 41 43 1 i 1 1 587.062960 0.77 0.75 
BM2_715 0 1 2 43 208 TeddyGrahamschocolate.bmp FrootLoops.bmp 44 42 0 i 1 0 567.652132 0.69 0.77 
BM2_715 0 1 2 44 212 ChipsAhoy_small.bmp CheesyDoritos.bmp 36 57 1 u 3 0 579.692001 0.95 0.49 
BM2_715 0 1 2 45 218 Laffytaffyred_one.bmp FrootLoops.bmp 43 42 0 i 1 0 546.385982 0.75 0.77 
BM2_715 0 1 2 46 224 SourSkittles.bmp Goldfish.bmp 51 49 0 u 2 1 673.054943 0.61 0.63 
BM2_715 0 1 2 47 229 Fritos.bmp Milano.bmp 53 47 1 i 2 1 530.657705 0.59 0.63 
BM2_715 0 1 2 48 236 Hersheymilk_several.bmp Milano.bmp 46 47 1 u 2 0 534.905191 0.66 0.63 
