subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_750 0 1 1 1 0 Butterfinger.bmp AnimalCrackers.bmp 43 41 0 i 1 0 976.324646 1.35 1.45 
BM2_750 0 1 1 2 9 Dots_one.bmp FlamingCheetos.bmp 58 36 0 i 3 0 1175.273895 0.29 1.69 
BM2_750 0 1 1 3 12 FigNewton_small.bmp FamousAmos_small.bmp 57 35 0 i 3 0 974.391886 0.43 1.72 
BM2_750 0 1 1 4 17 AnimalCrackers.bmp Whatchamacallit.bmp 41 40 1 i 1 1 1048.077731 1.45 1.47 
BM2_750 0 1 1 5 26 RiceKrispyTreat_small.bmp Jollyrancherred.bmp 39 45 0 i 1 0 1174.234557 1.50 1.30 
BM2_750 0 1 1 6 32 FamousAmos_small.bmp Laffytaffyred_one.bmp 35 60 1 u 3 0 932.863114 1.72 0.01 
BM2_750 0 1 1 7 35 TeddyGrahamschocolate.bmp Riprolls.bmp 48 49 0 u 2 1 1275.939009 1.07 1.05 
BM2_750 0 1 1 8 48 PopTartsCinnamon.bmp Riprolls.bmp 51 49 0 i 2 0 1382.902590 0.82 1.05 
BM2_750 0 1 1 9 58 Riprolls.bmp Sourpatch.bmp 49 52 1 i 2 1 1146.242642 1.05 0.82 
BM2_750 0 1 1 10 63 100grand_small.bmp Butterfinger.bmp 38 43 1 i 1 1 1131.264453 1.50 1.35 
BM2_750 0 1 1 11 66 Jollyrancherred.bmp Whatchamacallit.bmp 45 40 1 u 1 0 970.581680 1.30 1.47 
BM2_750 0 1 1 12 69 Butterfinger.bmp Jollyrancherred.bmp 43 45 0 i 1 0 802.477436 1.35 1.30 
BM2_750 0 1 1 13 72 Jollyranchergreen.bmp FrootLoops.bmp 47 50 0 u 2 1 1081.598809 1.20 1.04 
BM2_750 0 1 1 14 82 RiceKrispyTreat_small.bmp 100grand_small.bmp 39 38 0 i 1 0 1036.767515 1.50 1.50 
BM2_750 0 1 1 15 85 Laffytaffyred_one.bmp ChipsAhoy_small.bmp 60 34 0 i 3 0 939.823857 0.01 1.73 
BM2_750 0 1 1 16 95 RiceKrispyTreat_small.bmp Hersheykisses.bmp 39 42 0 i 1 0 975.218219 1.50 1.45 
BM2_750 0 1 1 17 98 Milkduds.bmp FlamingCheetos.bmp 59 36 0 i 3 0 1038.791961 0.23 1.69 
BM2_750 0 1 1 18 101 Hersheykisses.bmp Milano.bmp 42 44 1 u 1 0 877.837799 1.45 1.31 
BM2_750 0 1 1 19 105 PopTartsCinnamon.bmp Funyuns_small.bmp 51 53 0 u 2 1 1242.512848 0.82 0.81 
