subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_722 0 2 3 1 0 PayDay.bmp PopTartsCinnamon.bmp 52 53 1 u 2 0 1121.248091 0.33 0.33 
BM2_722 0 2 3 2 9 Sourpatch.bmp FlamingCheetos.bmp 51 46 1 u 2 0 1288.209732 0.34 0.53 
BM2_722 0 2 3 3 12 Lollipopred.bmp Laffytaffyred_one.bmp 34 57 1 u 3 0 855.357379 0.86 0.21 
BM2_722 0 2 3 4 17 Jollyrancherred.bmp AnimalCrackers.bmp 39 41 1 u 1 0 849.003723 0.73 0.65 
BM2_722 0 2 3 5 26 Sourpatch.bmp PopTartsCinnamon.bmp 51 53 1 u 2 0 823.237697 0.34 0.33 
BM2_722 0 2 3 6 32 Riprolls.bmp PayDay.bmp 50 52 0 x 2 999 999000.000000 0.35 0.33 
BM2_722 0 2 3 7 35 Slimjim.bmp RitzBitz2.bmp 38 43 0 i 1 0 1004.948019 0.78 0.59 
BM2_722 0 2 3 8 48 Sourpatch.bmp Riprolls.bmp 51 50 1 u 2 0 871.877177 0.34 0.35 
BM2_722 0 2 3 9 58 Milano.bmp PayDay.bmp 49 52 0 i 2 0 1027.150382 0.47 0.33 
BM2_722 0 2 3 10 63 Jollyrancherred.bmp Slimjim.bmp 39 38 1 u 1 0 692.242896 0.73 0.78 
BM2_722 0 2 3 11 66 FigNewton_small.bmp RitzBitz2.bmp 45 43 0 i 1 0 1187.856642 0.54 0.59 
BM2_722 0 2 3 12 69 FigNewton_small.bmp Toberlorone.bmp 45 44 0 i 1 0 1379.493845 0.54 0.56 
BM2_722 0 2 3 13 72 RitzBitz2.bmp Granolabar.bmp 43 42 1 u 1 0 1154.517656 0.59 0.60 
BM2_722 0 2 3 14 82 BabyRuth.bmp Milano.bmp 47 49 1 u 2 0 1029.764917 0.50 0.47 
BM2_722 0 2 3 15 85 redvines_small.bmp Hersheymilk_several.bmp 58 36 0 i 3 0 780.852870 0.05 0.80 
