subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_720 1 Hersheymilk_several.bmp 1.16 24 999000.00 240.00 999000  2.16 750 750 57 8 
BM2_720 1 Slimjim.bmp 4.14 24 999000.00 240.00 999000  5.16 750 750 54 30 
BM2_720 1 ChipsAhoy_small.bmp 8.15 22 969.30 220.00 7.508288e+02 b 9.17 750 7.666667e+02 52 42 
BM2_720 1 Fritos.bmp 10.14 24 999000.00 240.00 999000  11.16 750 7.666667e+02 50 44 
BM2_720 1 Doritosranch.bmp 12.14 11 1006.06 1100.00 7.507229e+02 b 13.16 700 7.666667e+02 43 29 
BM2_720 1 Jollyranchergreen.bmp 16.14 24 999000.00 240.00 999000  17.16 700 7.666667e+02 60 41 
BM2_720 1 Dots_one.bmp 18.14 24 999000.00 240.00 999000  19.16 700 7.666667e+02 53 38 
BM2_720 1 Laffytaffyred_one.bmp 23.14 12 999000.00 120.00 999000  24.16 700 7.666667e+02 35 23 
BM2_720 1 Keeblerfudgestripes.bmp 25.15 11 904.32 110.00 7.001176e+02 b 26.17 7.166667e+02 7.666667e+02 39 51 
BM2_720 1 Goldfish.bmp 28.14 24 999000.00 240.00 999000  29.16 7.166667e+02 7.666667e+02 49 34 
BM2_720 1 Cheezits.bmp 31.13 22 1007.59 2200.00 7.667618e+02 b 32.15 7.166667e+02 7.166667e+02 51 40 
BM2_720 1 RiceKrispyTreat_small.bmp 35.15 12 999000.00 120.00 999000  36.17 7.166667e+02 7.166667e+02 38 22 
BM2_720 1 FlamingCheetos.bmp 38.14 12 999000.00 120.00 999000  39.16 7.166667e+02 7.166667e+02 33 11 
BM2_720 1 Hersheykisses.bmp 40.14 24 999000.00 240.00 999000  41.16 7.166667e+02 7.166667e+02 58 32 
BM2_720 1 FigNewton_small.bmp 43.14 11 1140.91 1100.00 7.167744e+02 b 44.16 6.666667e+02 7.166667e+02 44 36 
BM2_720 1 Jollyrancherred.bmp 47.15 24 999000.00 240.00 999000  48.17 6.666667e+02 7.166667e+02 56 4 
BM2_720 1 Riprolls.bmp 50.14 12 999000.00 120.00 999000  51.16 6.666667e+02 7.166667e+02 45 48 
BM2_720 1 TeddyGrahamschocolate.bmp 52.15 11 898.55 110.00 6.667472e+02 b 53.17 6.833333e+02 7.166667e+02 40 43 
BM2_720 1 Laysclassic.bmp 54.14 12 999000.00 120.00 999000  55.16 6.833333e+02 7.166667e+02 41 2 
BM2_720 1 RitzBitz2.bmp 59.13 24 999000.00 240.00 999000  60.15 6.833333e+02 7.166667e+02 46 56 
BM2_720 1 Funyuns_small.bmp 63.15 12 999000.00 120.00 999000  64.17 6.833333e+02 7.166667e+02 42 37 
BM2_720 1 Reeses.bmp 67.14 12 999000.00 120.00 999000  68.16 6.833333e+02 7.166667e+02 32 39 
BM2_720 1 FrootLoops.bmp 73.14 12 999000.00 120.00 999000  74.16 6.833333e+02 7.166667e+02 37 57 
BM2_720 1 PopTartsCinnamon.bmp 75.13 12 999000.00 120.00 999000  76.15 6.833333e+02 7.166667e+02 34 50 
BM2_720 1 PringlesRed.bmp 77.14 24 999000.00 240.00 999000  78.16 6.833333e+02 7.166667e+02 55 58 
BM2_720 1 CheesyDoritos.bmp 79.14 22 980.87 220.00 7.167614e+02 b 80.16 6.833333e+02 7.333333e+02 47 49 
BM2_720 1 Oreos.bmp 81.13 12 999000.00 120.00 999000  82.15 6.833333e+02 7.333333e+02 36 45 
BM2_720 1 Cheetos.bmp 85.15 22 1035.44 2200.00 7.334046e+02 b 86.17 6.833333e+02 6.833333e+02 48 54 
BM2_720 1 Lollipopred.bmp 87.14 24 999000.00 240.00 999000  88.15 6.833333e+02 6.833333e+02 59 35 
BM2_720 1 MrsFields.bmp 91.15 12 999000.00 120.00 999000  92.17 6.833333e+02 6.833333e+02 31 5 
