subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_702 0 2 4 1 0 RiceKrispyTreat_small.bmp Milkduds.bmp 50 51 0 u 2 1 859.452965 0.50 0.39 
BM2_702 0 2 4 2 9 Oreos.bmp AnimalCrackers.bmp 52 53 1 u 2 0 994.424922 0.36 0.27 
BM2_702 0 2 4 3 12 AnimalCrackers.bmp Fritos.bmp 53 47 0 i 2 0 761.429902 0.27 0.57 
BM2_702 0 2 4 4 17 FigNewton_small.bmp Skittles.bmp 34 58 1 u 3 0 907.074835 0.84 0.15 
BM2_702 0 2 4 5 26 TeddyGrahamschocolate.bmp Dots_one.bmp 36 59 1 u 3 0 721.357501 0.83 0.13 
BM2_702 0 2 4 6 32 RiceKrispyTreat_small.bmp Fritos.bmp 50 47 0 i 2 0 1159.935372 0.50 0.57 
BM2_702 0 2 4 7 35 Oreos.bmp RiceKrispyTreat_small.bmp 52 50 1 x 2 999 999000.000000 0.36 0.50 
BM2_702 0 2 4 8 48 PopTartsCinnamon.bmp FigNewton_small.bmp 60 34 0 i 3 0 897.926369 0.12 0.84 
BM2_702 0 2 4 9 58 Milkduds.bmp AnimalCrackers.bmp 51 53 1 u 2 0 733.312158 0.39 0.27 
BM2_702 0 2 4 10 63 Granolabar.bmp PopTartsStrawberry.bmp 39 45 1 u 1 0 910.335449 0.75 0.58 
BM2_702 0 2 4 11 66 Funyuns_small.bmp Laysclassic.bmp 41 40 0 u 1 1 645.908684 0.65 0.70 
BM2_702 0 2 4 12 69 redvines_small.bmp Cheetos.bmp 57 37 0 i 3 0 948.954845 0.15 0.80 
BM2_702 0 2 4 13 72 Dots_one.bmp FigNewton_small.bmp 59 34 0 i 3 0 924.607101 0.13 0.84 
BM2_702 0 2 4 14 82 Oreos.bmp FamousAmos_small.bmp 52 49 1 i 2 1 967.906831 0.36 0.51 
BM2_702 0 2 4 15 85 Oreos.bmp Butterfinger.bmp 52 46 1 i 2 1 1030.942817 0.36 0.57 
BM2_702 0 2 4 16 95 redvines_small.bmp SourSkittles.bmp 57 35 0 i 3 0 794.231257 0.15 0.83 
BM2_702 0 2 4 17 98 PopTartsCinnamon.bmp Cheetos.bmp 60 37 0 i 3 0 521.849345 0.12 0.80 
