subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_707 0 1 1 1 0 Slimjim.bmp Lindt_small.bmp 53 47 1 u 2 0 872.657029 0.01 0.01 
BM2_707 0 1 1 2 9 Twix.bmp RitzBitz2.bmp 44 45 0 i 1 0 951.881105 0.01 0.01 
BM2_707 0 1 1 3 12 3Musketeers.bmp Lindt_small.bmp 50 47 1 u 2 0 1070.907893 0.01 0.01 
BM2_707 0 1 1 4 17 Whatchamacallit.bmp TeddyGrahamschocolate.bmp 36 57 1 x 3 999 999000.000000 0.02 0.01 
BM2_707 0 1 1 5 26 Doritosranch.bmp Slimjim.bmp 51 53 0 i 2 0 647.179910 0.01 0.01 
BM2_707 0 1 1 6 32 Twix.bmp Hersheymilk_several.bmp 44 38 0 u 1 1 1133.937681 0.01 0.02 
BM2_707 0 1 1 7 35 FrootLoops.bmp Laysclassic.bmp 49 52 1 i 2 1 716.967771 0.01 0.01 
BM2_707 0 1 1 8 48 MilkyWay.bmp Doritosranch.bmp 46 51 1 i 2 1 992.204244 0.01 0.01 
BM2_707 0 1 1 9 58 3Musketeers.bmp Reeses.bmp 50 48 1 u 2 0 1243.760570 0.01 0.01 
BM2_707 0 1 1 10 63 Whatchamacallit.bmp Almondjoy.bmp 36 59 1 u 3 0 1412.765267 0.02 0.01 
BM2_707 0 1 1 11 66 Chocolate_mm.bmp Nutterbutter.bmp 60 34 0 i 3 0 932.488872 0.01 0.09 
BM2_707 0 1 1 12 69 Nutterbutter.bmp Almondjoy.bmp 34 59 1 u 3 0 932.196234 0.09 0.01 
BM2_707 0 1 1 13 72 Milano.bmp TeddyGrahamschocolate.bmp 35 57 1 i 3 1 1411.221831 0.03 0.01 
BM2_707 0 1 1 14 82 TeddyGrahamschocolate.bmp Hersheykisses.bmp 57 37 0 u 3 1 782.792557 0.01 0.02 
BM2_707 0 1 1 15 85 Laysclassic.bmp 3Musketeers.bmp 52 50 0 u 2 1 765.766278 0.01 0.01 
BM2_707 0 1 1 16 95 FrootLoops.bmp Reeses.bmp 49 48 1 u 2 0 1049.345028 0.01 0.01 
BM2_707 0 1 1 17 98 MilkyWay.bmp Lindt_small.bmp 46 47 1 u 2 0 865.099590 0.01 0.01 
BM2_707 0 1 1 18 101 Slimjim.bmp Reeses.bmp 53 48 1 u 2 0 992.108028 0.01 0.01 
BM2_707 0 1 1 19 105 Chocolate_mm.bmp Whatchamacallit.bmp 60 36 0 i 3 0 779.664887 0.01 0.02 
BM2_707 0 1 1 20 109 Butterfinger.bmp 100grand_small.bmp 39 42 0 i 1 0 1145.624244 0.02 0.01 
BM2_707 0 1 1 21 113 Crunch.bmp Ghiradelli_milk.bmp 43 41 0 u 1 1 741.624812 0.01 0.01 
BM2_707 0 1 1 22 119 MilkyWay.bmp Laysclassic.bmp 46 52 1 i 2 1 700.405544 0.01 0.01 
BM2_707 0 1 1 23 123 redvines_small.bmp Hersheymilk_several.bmp 40 38 0 u 1 1 657.154711 0.01 0.02 
BM2_707 0 1 1 24 132 100grand_small.bmp Crunch.bmp 42 43 1 i 1 1 1063.646025 0.01 0.01 
BM2_707 0 1 1 25 140 Doritosranch.bmp 3Musketeers.bmp 51 50 0 u 2 1 736.444486 0.01 0.01 
BM2_707 0 1 1 26 144 Butterfinger.bmp Hersheymilk_several.bmp 39 38 0 i 1 0 925.187084 0.02 0.02 
BM2_707 0 1 1 27 147 100grand_small.bmp Twix.bmp 42 44 1 u 1 0 812.230253 0.01 0.01 
BM2_707 0 1 1 28 151 Chocolate_mm.bmp Hersheykisses.bmp 60 37 0 x 3 999 999000.000000 0.01 0.02 
BM2_707 0 1 1 29 154 redvines_small.bmp 100grand_small.bmp 40 42 0 u 1 1 624.718173 0.01 0.01 
BM2_707 0 1 1 30 158 Nutterbutter.bmp Milkduds.bmp 34 58 1 u 3 0 604.733955 0.09 0.01 
BM2_707 0 1 1 31 161 Whatchamacallit.bmp Milkduds.bmp 36 58 1 u 3 0 851.720915 0.02 0.01 
BM2_707 0 1 1 32 167 Butterfinger.bmp Ghiradelli_milk.bmp 39 41 0 i 1 0 763.245846 0.02 0.01 
BM2_707 0 1 1 33 170 Hersheymilk_several.bmp Crunch.bmp 38 43 1 i 1 1 610.980356 0.02 0.01 
BM2_707 0 1 1 34 174 redvines_small.bmp Ghiradelli_milk.bmp 40 41 0 u 1 1 519.000650 0.01 0.01 
BM2_707 0 1 1 35 179 Milkduds.bmp Hersheykisses.bmp 58 37 0 u 3 1 808.776466 0.01 0.02 
BM2_707 0 1 1 36 182 MilkyWay.bmp Reeses.bmp 46 48 1 u 2 0 848.413369 0.01 0.01 
BM2_707 0 1 1 37 185 Doritosranch.bmp FrootLoops.bmp 51 49 0 u 2 1 575.493974 0.01 0.01 
BM2_707 0 1 1 38 188 Milkduds.bmp Milano.bmp 58 35 0 u 3 1 943.279151 0.01 0.03 
BM2_707 0 1 1 39 191 FrootLoops.bmp Lindt_small.bmp 49 47 1 u 2 0 950.291821 0.01 0.01 
BM2_707 0 1 1 40 195 Almondjoy.bmp Hersheykisses.bmp 59 37 0 i 3 0 779.056526 0.01 0.02 
BM2_707 0 1 1 41 200 RitzBitz2.bmp redvines_small.bmp 45 40 1 i 1 1 612.184379 0.01 0.01 
BM2_707 0 1 1 42 204 TeddyGrahamschocolate.bmp Nutterbutter.bmp 57 34 0 u 3 1 969.558097 0.01 0.09 
BM2_707 0 1 1 43 208 Twix.bmp Ghiradelli_milk.bmp 44 41 0 u 1 1 1189.586412 0.01 0.01 
BM2_707 0 1 1 44 212 RitzBitz2.bmp Butterfinger.bmp 45 39 1 u 1 0 730.337163 0.01 0.02 
BM2_707 0 1 1 45 218 Chocolate_mm.bmp Milano.bmp 60 35 0 u 3 1 1425.107729 0.01 0.03 
BM2_707 0 1 1 46 224 Milano.bmp Almondjoy.bmp 35 59 1 i 3 1 687.868867 0.03 0.01 
BM2_707 0 1 1 47 229 RitzBitz2.bmp Crunch.bmp 45 43 1 u 1 0 633.610431 0.01 0.01 
BM2_707 0 1 1 48 236 Laysclassic.bmp Slimjim.bmp 52 53 0 u 2 1 933.412256 0.01 0.01 
