subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidValueLeft bidValueRight 
BM2_701 0 1 3 1 0 Hersheymilk_several.bmp Whatchamacallit.bmp 35 58 1 u 3 0 829.700028 0.75 0.02 
BM2_701 0 1 3 2 10 Sourpatch.bmp Twix.bmp 46 47 1 u 2 0 1305.627858 0.61 0.59 
BM2_701 0 1 3 3 13 FamousAmos_small.bmp MilkyWay.bmp 53 51 1 i 2 1 976.680796 0.41 0.55 
BM2_701 0 1 3 4 16 Jollyrancherred.bmp Laffytaffyred_one.bmp 41 44 1 u 1 0 1152.434191 0.70 0.66 
BM2_701 0 1 3 5 20 Fritos.bmp Hersheymilk_several.bmp 60 35 0 i 3 0 933.022315 0.01 0.75 
BM2_701 0 1 3 6 24 Hersheymilk_several.bmp Dots_one.bmp 35 57 1 u 3 0 1113.084936 0.75 0.02 
BM2_701 0 1 3 7 28 Keeblerfudgestripes.bmp ChipsAhoy_small.bmp 43 45 0 x 1 999 999000.000000 0.68 0.63 
BM2_701 0 1 3 8 32 Reeses.bmp ChipsAhoy_small.bmp 39 45 0 i 1 0 1250.262323 0.71 0.63 
BM2_701 0 1 3 9 38 Whatchamacallit.bmp CheesyDoritos.bmp 58 36 0 i 3 0 1071.725451 0.02 0.75 
BM2_701 0 1 3 10 42 Toberlorone.bmp Keeblerfudgestripes.bmp 42 43 1 u 1 0 1157.623750 0.69 0.68 
BM2_701 0 1 3 11 45 Milano.bmp Lindt_small.bmp 48 50 0 i 2 0 1196.624026 0.59 0.56 
BM2_701 0 1 3 12 48 CheesyDoritos.bmp Dots_one.bmp 36 57 1 u 3 0 876.192074 0.75 0.02 
BM2_701 0 1 3 13 52 Lindt_small.bmp Granolabar.bmp 50 52 1 u 2 0 1080.251243 0.56 0.44 
BM2_701 0 1 3 14 61 Granolabar.bmp Riprolls.bmp 52 49 0 i 2 0 894.619629 0.44 0.59 
BM2_701 0 1 3 15 68 Toberlorone.bmp Laffytaffyred_one.bmp 42 44 1 u 1 0 762.273089 0.69 0.66 
BM2_701 0 1 3 16 73 CheesyDoritos.bmp Fritos.bmp 36 60 1 u 3 0 1083.979542 0.75 0.01 
BM2_701 0 1 3 17 77 Reeses.bmp Jollyrancherred.bmp 39 41 0 u 1 1 1104.122959 0.71 0.70 
BM2_701 0 1 3 18 80 Fritos.bmp Doritosranch.bmp 60 34 0 i 3 0 912.163542 0.01 0.76 
BM2_701 0 1 3 19 84 Lindt_small.bmp MilkyWay.bmp 50 51 1 i 2 1 1020.180327 0.56 0.55 
BM2_701 0 1 3 20 93 Milano.bmp Riprolls.bmp 48 49 0 i 2 0 746.513156 0.59 0.59 
BM2_701 0 1 3 21 98 Granolabar.bmp FamousAmos_small.bmp 52 53 0 u 2 1 1324.185198 0.44 0.41 
BM2_701 0 1 3 22 101 Keeblerfudgestripes.bmp Jollyrancherred.bmp 43 41 0 u 1 1 1227.247607 0.68 0.70 
BM2_701 0 1 3 23 104 Jollyrancherred.bmp Butterfinger.bmp 41 40 1 i 1 1 1066.799955 0.70 0.70 
BM2_701 0 1 3 24 108 Doritosranch.bmp Dots_one.bmp 34 57 1 u 3 0 719.426774 0.76 0.02 
BM2_701 0 1 3 25 111 MilkyWay.bmp Riprolls.bmp 51 49 0 u 2 1 934.504004 0.55 0.59 
BM2_701 0 1 3 26 114 Laysclassic.bmp Laffytaffyred_one.bmp 38 44 1 u 1 0 766.113188 0.72 0.66 
BM2_701 0 1 3 27 123 MilkyWay.bmp Sourpatch.bmp 51 46 0 i 2 0 883.756698 0.55 0.61 
BM2_701 0 1 3 28 126 Milkduds.bmp Fritos.bmp 37 60 1 x 3 999 999000.000000 0.75 0.01 
BM2_701 0 1 3 29 130 Laysclassic.bmp Keeblerfudgestripes.bmp 38 43 1 u 1 0 1079.421320 0.72 0.68 
BM2_701 0 1 3 30 135 CheesyDoritos.bmp redvines_small.bmp 36 59 1 u 3 0 753.070149 0.75 0.01 
BM2_701 0 1 3 31 148 Doritosranch.bmp redvines_small.bmp 34 59 1 u 3 0 708.030236 0.76 0.01 
BM2_701 0 1 3 32 151 Milano.bmp FamousAmos_small.bmp 48 53 0 i 2 0 891.043639 0.59 0.41 
BM2_701 0 1 3 33 154 Butterfinger.bmp ChipsAhoy_small.bmp 40 45 0 u 1 1 682.699587 0.70 0.63 
BM2_701 0 1 3 34 160 Laffytaffyred_one.bmp ChipsAhoy_small.bmp 44 45 0 i 1 0 799.997894 0.66 0.63 
BM2_701 0 1 3 35 164 Milkduds.bmp Whatchamacallit.bmp 37 58 1 u 3 0 1013.982824 0.75 0.02 
BM2_701 0 1 3 36 168 Lindt_small.bmp Twix.bmp 50 47 1 i 2 1 1025.990083 0.56 0.59 
BM2_701 0 1 3 37 171 Granolabar.bmp Sourpatch.bmp 52 46 0 i 2 0 816.582391 0.44 0.61 
BM2_701 0 1 3 38 177 Dots_one.bmp Milkduds.bmp 57 37 0 i 3 0 695.724604 0.02 0.75 
BM2_701 0 1 3 39 181 redvines_small.bmp Hersheymilk_several.bmp 59 35 0 i 3 0 908.995912 0.01 0.75 
BM2_701 0 1 3 40 187 Reeses.bmp Laysclassic.bmp 39 38 0 i 1 0 899.602395 0.71 0.72 
BM2_701 0 1 3 41 192 FamousAmos_small.bmp Twix.bmp 53 47 1 i 2 1 1005.258012 0.41 0.59 
BM2_701 0 1 3 42 202 Twix.bmp Riprolls.bmp 47 49 0 i 2 0 1111.920945 0.59 0.59 
BM2_701 0 1 3 43 212 Butterfinger.bmp Toberlorone.bmp 40 42 0 u 1 1 891.221876 0.70 0.69 
BM2_701 0 1 3 44 220 Reeses.bmp Toberlorone.bmp 39 42 0 i 1 0 844.541073 0.71 0.69 
BM2_701 0 1 3 45 224 Milkduds.bmp redvines_small.bmp 37 59 1 u 3 0 1192.523287 0.75 0.01 
BM2_701 0 1 3 46 227 Sourpatch.bmp Milano.bmp 46 48 1 u 2 0 695.969067 0.61 0.59 
BM2_701 0 1 3 47 230 Whatchamacallit.bmp Doritosranch.bmp 58 34 0 i 3 0 615.879772 0.02 0.76 
BM2_701 0 1 3 48 233 Laysclassic.bmp Butterfinger.bmp 38 40 1 u 1 0 542.926543 0.72 0.70 
